p1,p2,exp
g0495,ctrl,0.677807626049739
g0261,g0760,0.0
g0232,ctrl,0.767067217505499
g0083,g0599,1.06506496573336
g0461,ctrl,0.763916030531556
g0160,g0495,0.0061728383966409
g0276,ctrl,0.487572807112654
g0147,g0241,1.15785880224122
g0200,g0605,0.881460067979017
g0761,g0157,0.610868593543354
g0013,g0495,0.58961306361388
g0101,ctrl,0.695495592509179
g0422,g0013,0.485682533200416
g0927,g0805,0.0
g0873,ctrl,0.704892063747629
g0157,ctrl,0.0142503496476828
g0083,ctrl,0.0
g0200,ctrl,0.0165530863116714
g0564,ctrl,0.001155597985978
g0400,ctrl,0.0089581161052738
g0698,g0207,0.0
g0744,ctrl,0.0119058428703153
g0232,ctrl,0.967867663908122
g0924,g0034,0.0113990334326751
g0707,g0157,0.0122741527391117
g0262,ctrl,0.0
g0534,ctrl,0.967133977339722
g0638,ctrl,0.0044554520375244
g0491,ctrl,0.575695561836648
g0261,g0013,0.0
g0844,g0957,0.822122254265669
g0965,g0655,0.0
g0974,g0160,0.347926991802711
g0852,ctrl,0.0
g0852,ctrl,0.0053263577330188
g0256,ctrl,0.0
g0787,g0317,0.783380925932439
g0534,g0612,0.0061119432594537
g0022,ctrl,0.876710040295514
g0160,g0495,0.568620202966319
g0013,ctrl,0.538382122320715
g0534,g0612,0.620857625598401
g0109,ctrl,0.687010328996153
g0379,ctrl,0.0
g0301,g0139,1.04038632031846
g0301,g0612,1.03350840724147
g0301,ctrl,0.0
g0844,ctrl,0.426975459684742
g0301,ctrl,0.713755305532507
g0422,g0139,0.0009521588529993
g0013,ctrl,0.406823665388952
g0186,g0228,0.376003221566694
g0422,g0612,0.0
g0510,ctrl,0.831745793110439
g0195,ctrl,0.0054169457224459
g0927,g0805,0.558972712842254
g0109,g0787,0.580204852404534
g0852,ctrl,0.880900934791487
g0147,ctrl,0.472908071685794
g0698,g0697,0.0
g0787,g0655,1.33339507326956
g0301,g0751,1.15271164502892
g0200,g0605,0.0
g0612,ctrl,0.844579624038435
g0317,g0655,0.0
g0186,g0868,0.0
g0698,g0062,0.0
g0844,ctrl,0.873478999083786
g0671,ctrl,1.21356656703344
g0083,g0633,0.571436627810757
g0787,g0655,0.901295038302937
g0256,ctrl,0.508653503888449
g0698,g0207,0.706556753982707
g0927,g0495,0.0008370736369038
g0301,g0139,1.01170750593622
g0564,ctrl,0.0
g0200,ctrl,0.657468777902228
g0301,g0751,0.0
g0698,g0207,0.0075810786241341
g0186,g0868,0.0
g0417,ctrl,0.0025240103424767
g0965,g0655,0.942851358740013
g0534,g0612,0.519214592518646
g0285,ctrl,0.596785640452178
g0109,ctrl,3.66912190510961e-05
g0262,ctrl,0.642704529424783
g0805,g0780,0.0
g0085,ctrl,0.0
g0232,ctrl,0.0118144314851858
g0147,ctrl,0.468245430142569
g0241,ctrl,0.0066978507572948
g0147,g0241,1.26135438092175
g0698,g0207,0.478781575685119
g0200,ctrl,0.748175504831675
g0083,g0633,0.0
g0262,ctrl,0.266529365542253
g0698,g0207,0.0
g0681,ctrl,0.876412273790128
g0256,ctrl,0.847878824220254
g0371,ctrl,1.20240758122403
g0784,ctrl,0.0
g0691,g0631,0.490015627183218
g0787,ctrl,0.976493138045646
g0805,g0013,0.669066623523706
g0034,ctrl,0.0
g0379,ctrl,0.700727039021264
g0285,ctrl,0.722553675567702
g0261,g0160,0.0
