p1,p2,exp
g0495,ctrl,0.0
g0261,g0760,0.023633695759005
g0232,ctrl,0.0046445197358094
g0083,g0599,0.0
g0461,ctrl,0.438123723205115
g0160,g0495,0.0069932867481306
g0276,ctrl,0.0
g0147,g0241,0.0119629109157881
g0200,g0605,0.0
g0761,g0157,0.0087118639775504
g0013,g0495,0.0169767388307241
g0101,ctrl,0.700677207139279
g0422,g0013,0.0
g0927,g0805,0.00692124444537
g0873,ctrl,0.0
g0157,ctrl,0.92265387659088
g0083,ctrl,0.378949982349555
g0200,ctrl,0.0151096402816058
g0564,ctrl,0.0
g0400,ctrl,0.0031673846725146
g0698,g0207,0.0
g0744,ctrl,0.0183324742162507
g0232,ctrl,0.582175664806168
g0924,g0034,0.0
g0707,g0157,0.379698580918821
g0262,ctrl,0.014418799889236
g0534,ctrl,0.0016817613005812
g0638,ctrl,0.0072996125416255
g0491,ctrl,0.0
g0261,g0013,0.0
g0844,g0957,0.004785768342652
g0965,g0655,0.0
g0974,g0160,0.363951883004337
g0852,ctrl,0.0
g0852,ctrl,0.0
g0256,ctrl,0.0053976509346709
g0787,g0317,0.465849105791391
g0534,g0612,0.0
g0022,ctrl,0.0133929291669364
g0160,g0495,0.0031265540168418
g0013,ctrl,0.500242924916048
g0534,g0612,0.0150396254497877
g0109,ctrl,0.0060433178688671
g0379,ctrl,0.0
g0301,g0139,0.0
g0301,g0612,0.46967592922441
g0301,ctrl,0.56119095324181
g0844,ctrl,0.0
g0301,ctrl,0.0109339988150271
g0422,g0139,0.0058135476899423
g0013,ctrl,0.0
g0186,g0228,0.0155180011888499
g0422,g0612,0.0093741827546876
g0510,ctrl,0.0253616608161874
g0195,ctrl,0.0
g0927,g0805,0.0
g0109,g0787,0.0045916528676944
g0852,ctrl,0.0
g0147,ctrl,0.0088555132684498
g0698,g0697,0.447426207946234
g0787,g0655,0.002727442530136
g0301,g0751,0.0
g0200,g0605,0.0
g0612,ctrl,0.014121852322526
g0317,g0655,0.0033947918627873
g0186,g0868,0.4587392835816
g0698,g0062,0.891815668105753
g0844,ctrl,0.0142726421906979
g0671,ctrl,0.0
g0083,g0633,0.0
g0787,g0655,0.0036682923895366
g0256,ctrl,0.0
g0698,g0207,0.0
g0927,g0495,0.0107686044202275
g0301,g0139,0.0033944491612606
g0564,ctrl,1.11135505090693
g0200,ctrl,0.0
g0301,g0751,0.402673118384318
g0698,g0207,0.0106633491150214
g0186,g0868,0.0
g0417,ctrl,0.0203700675896579
g0965,g0655,0.94463417784626
g0534,g0612,0.0
g0285,ctrl,0.0008070215321114
g0109,ctrl,0.426643205392201
g0262,ctrl,0.0
g0805,g0780,0.0020422677995452
g0085,ctrl,0.0
g0232,ctrl,0.436632383697527
g0147,ctrl,0.0099962109107349
g0241,ctrl,0.463576432172951
g0147,g0241,0.00925651703025
g0698,g0207,0.0112926413886053
g0200,ctrl,0.0
g0083,g0633,0.0
g0262,ctrl,0.0118244188130531
g0698,g0207,0.0049646841570757
g0681,ctrl,0.0009283526297344
g0256,ctrl,0.516962984909656
g0371,ctrl,0.467194171829075
g0784,ctrl,0.0
g0691,g0631,0.0077144902215326
g0787,ctrl,0.977977991203093
g0805,g0013,0.0
g0034,ctrl,0.0
g0379,ctrl,0.0
g0285,ctrl,0.718180959489532
g0261,g0160,0.0011088422770948
g0922,g0061,0.0038231846245141
g0195,ctrl,0.854429602259932
g0564,ctrl,0.0
g0520,g0257,0.0001577489281081
g0696,ctrl,0.0062383673906032
g0422,ctrl,0.006184880871817
g0927,g0805,0.534695842438794
g0022,g0228,0.0
g0552,ctrl,0.0
g0417,ctrl,0.0170394336439968
g0261,ctrl,0.0
g0564,ctrl,0.0
g0773,g0379,0.0142038675901035
g0761,g0707,0.0121098167961318
g0160,g0241,0.0111185483313242
g0109,ctrl,0.0
g0379,ctrl,0.625557976819999
g0186,g0216,0.0081613019415168
g0301,g0744,1.01080028584378
g0761,g0157,0.013613579002841
g0884,ctrl,0.0
g0744,ctrl,0.0
g0612,ctrl,0.0082868814519711
g0261,ctrl,0.0
g0638,ctrl,0.0259483008771895
g0880,ctrl,0.0
g0681,g0751,0.396402892847895
g0147,g0160,0.0012650940802932
g0844,g0957,0.0145314092010988
g0927,g0780,0.0006065987388458
g0751,ctrl,0.0
g0957,ctrl,0.0
g0510,ctrl,0.0022993006788548
g0276,ctrl,0.559547649683791
g0965,ctrl,0.0
g0761,g0157,0.657147471373167
g0417,ctrl,0.0
g0835,ctrl,0.0
g0422,g0139,0.0128492926292691
g0927,g0852,0.0
g0696,ctrl,0.0097957490870158
g0345,ctrl,0.0
g0520,g0257,0.368498012247132
g0200,ctrl,0.0045820541513279
g0927,ctrl,0.0
g0852,g0422,0.0
g0927,g0805,0.0081249257129619
g0345,g0552,0.0
g0022,g0228,0.0
g0186,g0228,0.0
g0852,g0034,0.0
g0136,ctrl,0.0130853517187983
g0022,g0228,0.011320227667678
g0013,g0495,0.0
g0957,ctrl,0.415694626151832
g0037,g0186,0.0
g0805,g0780,0.0245656554310711
g0062,ctrl,0.0
g0922,g0061,0.0
g0671,g0784,0.0
g0200,g0605,0.0053765485994156
g0520,ctrl,0.0
g0520,g0257,0.0098217197158464
g0698,ctrl,0.396267340017092
g0691,g0631,0.0
g0691,ctrl,0.0108783106314658
g0852,ctrl,0.354798176601468
g0698,g0207,0.0
g0927,g0780,0.0
g0974,g0160,0.0
g0773,g0379,0.452113306158939
g0974,g0160,0.0139071087235644
g0631,ctrl,0.0
g0304,ctrl,0.0060117282481775
g0974,g0160,0.0110557465606609
g0301,g0612,0.0
g0422,g0139,0.559994352336388
g0085,ctrl,0.0078714881061622
g0852,ctrl,0.0083116431151667
g0787,ctrl,0.0
g0698,g0697,0.420013483126487
g0843,ctrl,0.0
g0261,ctrl,0.0009593731650976
g0040,ctrl,0.0
g0843,ctrl,0.0190414261733241
g0844,g0957,0.0
g0037,ctrl,0.546627564182076
g0085,ctrl,0.002298747397873
g0136,ctrl,0.0020141833228072
g0228,g0827,0.0
g0013,g0139,0.0041213425560214
g0228,g0827,0.0086676105555842
g0422,g0301,0.0
g0261,g0760,0.0042631051915872
g0827,ctrl,0.73882148931806
g0805,ctrl,0.648017427170661
g0773,g0261,0.0036408422349531
g0262,ctrl,0.995767259115206
g0534,ctrl,0.0
g0520,g0257,0.0092976093458556
g0835,ctrl,0.0
g0422,g0013,0.0149117898449416
g0927,g0827,0.0
g0805,ctrl,0.0
g0147,g0160,0.0
g0136,ctrl,0.540679355671113
g0084,ctrl,0.0126413453413625
g0422,g0301,0.0
g0062,ctrl,0.0
g0040,ctrl,0.0069695636445084
g0229,ctrl,0.0031664269146932
g0186,ctrl,0.0071087261693078
g0868,ctrl,0.006142120643792
g0404,ctrl,0.0012585574507882
g0989,ctrl,0.0138307221565862
g0422,g0301,0.0
g0422,g0612,0.0
g0317,ctrl,0.0177701808141038
g0787,g0317,0.0
g0216,ctrl,0.0
g0805,g0013,0.0
g0040,ctrl,0.0029765221293286
g0671,ctrl,0.0100899394259408
g0079,ctrl,0.0
g0681,ctrl,0.484302299008114
g0852,ctrl,0.006125106054357
g0261,g0760,0.0
g0633,ctrl,0.0
g0552,ctrl,0.428434927928344
g0422,g0013,0.797209024096508
g0257,ctrl,0.0100527576500305
g0784,ctrl,0.0083747257176245
g0022,g0228,0.0
g0087,ctrl,0.0005086819615001
g0084,ctrl,0.0050775870142113
g0880,g0744,0.0
g0698,g0062,0.0071708909820275
g0780,ctrl,0.468353155023813
g0147,ctrl,0.0
g0599,ctrl,0.0
g0631,ctrl,0.0008536000274283
g0022,ctrl,0.0
g0461,ctrl,0.0
g0927,g0495,0.0
g0061,ctrl,0.0095955249727441
g0109,g0787,0.0046703349731219
g0631,ctrl,0.0081598107203179
g0062,ctrl,0.0102930824044088
g0979,ctrl,0.0096729104996731
g0780,ctrl,0.0096782939846486
g0927,g0852,0.0
g0605,ctrl,1.04387568120216
g0697,ctrl,0.0
g0681,g0751,0.0
g0301,g0139,0.0057931202761202
g0787,g0655,0.0007144092384605
g0087,ctrl,0.817484170520641
g0109,ctrl,0.0161817731326065
g0787,g0317,0.0
g0691,g0631,0.552039575788127
g0458,ctrl,0.0
g0345,g0552,0.0009857307844754
g0924,g0034,0.783972871639116
g0698,g0062,0.0108843039809256
g0805,g0062,0.0088767318785716
g0924,ctrl,0.0
g0422,g0612,0.0129345249698128
g0195,ctrl,0.0
g0422,ctrl,0.482169538745751
g0022,g0228,0.0
g0707,g0157,0.295083302087926
g0510,ctrl,0.0
g0843,ctrl,0.0
g0691,g0631,0.0
g0147,ctrl,0.0043291777419996
g0844,ctrl,0.785464717011826
g0534,ctrl,0.569052407082895
g0109,ctrl,0.532509849605972
g0681,ctrl,0.0
g0534,ctrl,0.0016229600549443
g0200,g0605,0.0284263525137775
g0304,ctrl,0.0008604767410935
g0379,ctrl,0.008786684623911
g0371,ctrl,0.0053648223381186
g0022,g0228,0.0066217826752278
g0843,ctrl,0.0
g0495,ctrl,0.0
g0805,g0013,0.0137130584922251
g0698,g0062,0.346182620542817
g0698,ctrl,0.0219620441498741
g0160,g0495,0.813827143386692
g0631,ctrl,0.0
g0095,ctrl,0.0101388177179642
g0691,g0631,0.0
g0974,ctrl,0.0
g0216,ctrl,0.0
g0787,g0965,0.005005367645619
g0974,ctrl,0.590307309129728
g0076,ctrl,0.000217827229234
g0761,g0157,0.0061553383081258
g0868,ctrl,0.372432949370798
g0681,g0751,0.0064407362525633
g0186,ctrl,0.591260551549419
g0761,g0157,0.0020988268171107
g0761,g0157,0.001658858360268
g0638,ctrl,0.0
g0207,ctrl,0.0
g0880,g0957,0.0019541285422288
g0633,ctrl,0.0258963884789046
g0261,g0013,0.0
g0404,ctrl,0.0
g0422,g0139,0.0139808035443102
g0698,g0062,0.0058303359970459
g0805,g0062,0.0
g0965,ctrl,0.0
g0101,ctrl,0.0181976153552869
g0681,g0160,0.0
