p1,p2,exp
g0495,ctrl,3.6674214661136
g0261,g0760,3.52692659335637
g0232,ctrl,3.34474823804435
g0083,g0599,3.42663611636679
g0461,ctrl,3.65338304360818
g0160,g0495,4.1972571835951
g0276,ctrl,3.63673594972088
g0147,g0241,3.62011106592279
g0200,g0605,3.69952100123835
g0761,g0157,3.54592977661814
g0013,g0495,3.73269046956387
g0101,ctrl,3.91150757249734
g0422,g0013,3.93751877551021
g0927,g0805,3.76704035483187
g0873,ctrl,3.78670504912844
g0157,ctrl,3.79095217155154
g0083,ctrl,3.67909404190174
g0200,ctrl,3.54654897731303
g0564,ctrl,3.33818177121447
g0400,ctrl,3.99878265502209
g0698,g0207,3.83777628075594
g0744,ctrl,3.73720261883054
g0232,ctrl,3.83602062972239
g0924,g0034,3.54278950296833
g0707,g0157,3.7068854067441
g0262,ctrl,3.36568362764891
g0534,ctrl,4.1214244834063
g0638,ctrl,3.72252520847277
g0491,ctrl,3.52369086441285
g0261,g0013,3.67006811479957
g0844,g0957,3.47838604173491
g0965,g0655,3.82932036809276
g0974,g0160,3.63075395650824
g0852,ctrl,3.58626570698761
g0852,ctrl,3.86441371735925
g0256,ctrl,3.47301136817293
g0787,g0317,3.52617462410267
g0534,g0612,3.77505681902475
g0022,ctrl,3.99773186310061
g0160,g0495,3.79430973443552
g0013,ctrl,3.63314506019556
g0534,g0612,3.624299474108
g0109,ctrl,3.81889088677894
g0379,ctrl,3.51492996273919
g0301,g0139,3.34989841227578
g0301,g0612,3.81004300475798
g0301,ctrl,3.77466872288706
g0844,ctrl,3.74588864288212
g0301,ctrl,3.74966237664597
g0422,g0139,4.13425588337453
g0013,ctrl,3.87130622339068
g0186,g0228,3.69845679784283
g0422,g0612,3.46829738033051
g0510,ctrl,3.66240461259633
g0195,ctrl,3.87736274866094
g0927,g0805,3.79148157460571
g0109,g0787,3.68558662820066
g0852,ctrl,3.78412468943045
g0147,ctrl,2.84220448328604
g0698,g0697,3.5245208689491
g0787,g0655,3.73620902778103
g0301,g0751,3.81663670504413
g0200,g0605,3.64617870446618
g0612,ctrl,3.69894814216996
g0317,g0655,3.80033860444652
g0186,g0868,4.04908981000497
g0698,g0062,3.7826535491846
g0844,ctrl,3.82529335870986
g0671,ctrl,3.79649584789458
g0083,g0633,3.20148327575874
g0787,g0655,3.39364387687041
g0256,ctrl,3.67237021837835
g0698,g0207,3.80955995655206
g0927,g0495,3.92947181772653
g0301,g0139,3.87024774042496
