p1,p2,exp
g0495,ctrl,0.0051105886992488
g0261,g0760,0.0
g0232,ctrl,1.0087350093436
g0083,g0599,0.0179154812094379
g0461,ctrl,0.005153235244514
g0160,g0495,0.961679384147361
g0276,ctrl,0.0120337361069348
g0147,g0241,2.05716172300592
g0200,g0605,0.0
g0761,g0157,0.0107356290209187
g0013,g0495,0.0021823714127176
g0101,ctrl,0.000444373866153
g0422,g0013,0.0083737224468961
g0927,g0805,0.0180051390110105
g0873,ctrl,0.018414133615923
g0157,ctrl,0.0
g0083,ctrl,0.020449025625978
g0200,ctrl,0.923460083366307
g0564,ctrl,0.0110503163911174
g0400,ctrl,0.0
g0698,g0207,0.0
g0744,ctrl,0.0031320134029763
g0232,ctrl,0.0
g0924,g0034,0.0122072998776213
g0707,g0157,0.0
g0262,ctrl,0.0
g0534,ctrl,0.0
g0638,ctrl,0.0095128004093163
g0491,ctrl,0.0
g0261,g0013,0.0066868911241749
g0844,g0957,0.0
g0965,g0655,0.0
g0974,g0160,0.0115006518925591
g0852,ctrl,0.0
g0852,ctrl,0.0
g0256,ctrl,0.0012050550347284
g0787,g0317,0.464483878604581
g0534,g0612,0.0010109181025477
g0022,ctrl,0.525746169110023
g0160,g0495,0.0193431131310279
g0013,ctrl,0.0
g0534,g0612,0.0
g0109,ctrl,0.0022880865556824
g0379,ctrl,0.020646800010943
g0301,g0139,0.0
g0301,g0612,0.0
g0301,ctrl,0.012168224178967
g0844,ctrl,0.0093016900647319
g0301,ctrl,0.0085781697537328
g0422,g0139,0.0
g0013,ctrl,0.0
g0186,g0228,0.0039580130170852
g0422,g0612,0.0
g0510,ctrl,0.0
g0195,ctrl,0.0071453352381334
g0927,g0805,0.0107767407771977
g0109,g0787,0.0137515686490073
g0852,ctrl,0.0216267714874621
g0147,ctrl,0.0
g0698,g0697,0.0
g0787,g0655,0.0059973662939021
g0301,g0751,0.0
g0200,g0605,0.0145261841126788
g0612,ctrl,0.0
g0317,g0655,0.0009135116175529
g0186,g0868,0.477578015686235
