p1,p2,exp
g0495,ctrl,0.657676513467061
g0261,g0760,1.56377021475802
g0232,ctrl,1.35622257612176
g0083,g0599,0.0074343105891938
g0461,ctrl,0.768860562776399
g0160,g0495,0.0028429336236544
g0276,ctrl,0.006037418041416
g0147,g0241,1.71211733722342
g0200,g0605,0.0054000355361413
g0761,g0157,0.0134327396888483
g0013,g0495,0.610133542078791
g0101,ctrl,1.0971044940859
g0422,g0013,0.490869189014737
g0927,g0805,1.11155082140549
g0873,ctrl,0.416800555231583
g0157,ctrl,0.0
g0083,ctrl,0.37260419044195
g0200,ctrl,0.906361707936777
g0564,ctrl,0.0067697912951402
g0400,ctrl,0.558725291133823
g0698,g0207,0.0
g0744,ctrl,0.392377283831252
g0232,ctrl,0.0
g0924,g0034,1.18036731545321
g0707,g0157,0.65409473664345
g0262,ctrl,0.0
g0534,ctrl,0.0040778523023722
g0638,ctrl,0.675595945028148
g0491,ctrl,0.947560544934359
g0261,g0013,0.664019536432445
g0844,g0957,0.0
g0965,g0655,1.02423966233536
g0974,g0160,0.35805345644962
g0852,ctrl,0.571450579560192
g0852,ctrl,0.73290031305894
g0256,ctrl,1.09536401959865
g0787,g0317,0.482715329188177
g0534,g0612,0.639081100579008
g0022,ctrl,0.528487082632507
g0160,g0495,0.0
g0013,ctrl,0.0123162696641198
g0534,g0612,0.629468565707511
g0109,ctrl,0.0
g0379,ctrl,0.0097732205136171
g0301,g0139,0.647981479414577
g0301,g0612,0.46655541876923
g0301,ctrl,0.0173575999283586
g0844,ctrl,0.415926593520873
g0301,ctrl,0.0
g0422,g0139,0.0
g0013,ctrl,0.653624230824901
g0186,g0228,0.377933888196856
g0422,g0612,1.01415074734431
g0510,ctrl,0.0
g0195,ctrl,0.725859038417329
g0927,g0805,0.898955512032417
g0109,g0787,1.21452296564672
g0852,ctrl,0.888702419782911
g0147,ctrl,0.508813744286587
g0698,g0697,0.448080942691795
g0787,g0655,0.873900981320646
g0301,g0751,0.913219021145918
g0200,g0605,0.597512714432343
g0612,ctrl,0.0
g0317,g0655,0.616765461744947
g0186,g0868,0.481556063302187
g0698,g0062,0.0
g0844,ctrl,0.865084816894467
g0671,ctrl,0.952253369141821
g0083,g0633,0.0045458194690931
g0787,g0655,0.914795399641732
g0256,ctrl,0.525486047389435
g0698,g0207,0.711669864353809
g0927,g0495,0.0005744059779131
g0301,g0139,1.02215437627258
g0564,ctrl,0.701894254259498
g0200,ctrl,1.33045494245004
g0301,g0751,0.0097565617506734
g0698,g0207,0.0003920782997472
g0186,g0868,1.22678470358161
g0417,ctrl,0.0
g0965,g0655,0.576743939105279
