p1,p2,exp
g0495,ctrl,4.23472240139747
g0261,g0760,3.56838829154456
g0232,ctrl,3.95589132514909
g0083,g0599,3.97704441197798
g0461,ctrl,4.18035085028023
g0160,g0495,4.33233162486518
g0276,ctrl,4.15552149171322
g0147,g0241,4.51300827660236
g0200,g0605,4.12069206983598
g0761,g0157,4.23251585828807
g0013,g0495,4.27222119210912
g0101,ctrl,4.37284156407385
g0422,g0013,4.4575097683489
g0927,g0805,4.32412189993629
g0873,ctrl,4.38091619760129
g0157,ctrl,4.22278505480458
g0083,ctrl,4.09698816347148
g0200,ctrl,4.24672831383628
g0564,ctrl,3.64770287200714
g0400,ctrl,4.301705357493
g0698,g0207,4.12931136146404
g0744,ctrl,4.12476764534048
g0232,ctrl,4.19767876458466
g0924,g0034,4.10737715112952
g0707,g0157,4.20459961789147
g0262,ctrl,4.30238783018098
g0534,ctrl,4.27093900578477
g0638,ctrl,3.93790762540044
g0491,ctrl,4.21475465390917
g0261,g0013,4.26294712360952
g0844,g0957,4.25797503633244
g0965,g0655,4.0748924027872
g0974,g0160,3.8788174708112
g0852,ctrl,4.11251428286984
g0852,ctrl,4.33045273632129
g0256,ctrl,4.10226722523066
g0787,g0317,4.37385713459166
g0534,g0612,4.29116909306417
g0022,ctrl,4.17656230130267
g0160,g0495,4.0853249012739
g0013,ctrl,4.15951573358875
g0534,g0612,4.33238163348285
g0109,ctrl,4.38166582568501
g0379,ctrl,3.84805076088597
g0301,g0139,3.94421225559168
g0301,g0612,4.28562949486452
g0301,ctrl,4.21427585293715
g0844,ctrl,4.41150234833472
g0301,ctrl,3.98788678907354
g0422,g0139,4.3735750231615
g0013,ctrl,4.25155476285306
g0186,g0228,4.1031172417948
g0422,g0612,4.31416170112213
g0510,ctrl,4.43682113139334
g0195,ctrl,4.03039014062252
g0927,g0805,4.2554768000681
g0109,g0787,4.25600759950304
g0852,ctrl,4.28284787556977
g0147,ctrl,3.44959852533139
g0698,g0697,4.08475948039079
g0787,g0655,4.27011698097338
g0301,g0751,4.26890157700428
g0200,g0605,4.33115762013171
g0612,ctrl,4.04397690028005
g0317,g0655,4.1449009823684
g0186,g0868,4.2131803050136
g0698,g0062,4.34900246995393
g0844,ctrl,4.28687447764358
g0671,ctrl,4.28383922864734
g0083,g0633,3.98453256466177
g0787,g0655,4.1121877448411
g0256,ctrl,4.11126960705325
g0698,g0207,4.08027825336222
g0927,g0495,4.13450055354216
g0301,g0139,4.24364444069903
g0564,ctrl,3.7103963052599
g0200,ctrl,3.63238946237766
g0301,g0751,4.2855907314311
g0698,g0207,4.24098399554185
g0186,g0868,4.47574721635286
g0417,ctrl,4.33542623515478
g0965,g0655,4.42379710061747
g0534,g0612,4.27522586153888
g0285,ctrl,4.20350791490415
g0109,ctrl,4.19910588426404
g0262,ctrl,4.20620379001471
g0805,g0780,4.06645651372155
g0085,ctrl,3.89126012784234
g0232,ctrl,4.05665304647633
g0147,ctrl,4.16143586378543
g0241,ctrl,4.34803874142337
g0147,g0241,3.68458628519642
g0698,g0207,3.91897871268292
g0200,ctrl,4.33082059476335
g0083,g0633,3.1429523652928
g0262,ctrl,4.2602687759363
g0698,g0207,4.04021119383611
g0681,ctrl,4.28604714611982
g0256,ctrl,4.13164849717612
g0371,ctrl,4.13232071011191
g0784,ctrl,4.20737507542156
g0691,g0631,4.12437241641513
g0787,ctrl,3.98622434032298
g0805,g0013,4.42214898238837
g0034,ctrl,4.19152845408929
g0379,ctrl,3.83859442753575
g0285,ctrl,4.42214495956682
g0261,g0160,3.93465667180627
g0922,g0061,4.03437822543833
g0195,ctrl,4.4243764203763
g0564,ctrl,3.74869429608589
g0520,g0257,4.10729197366473
g0696,ctrl,4.02734546879431
g0422,ctrl,4.22372147849903
g0927,g0805,4.11233647523375
g0022,g0228,4.19075946365831
g0552,ctrl,4.36304721902991
g0417,ctrl,4.00051427801811
g0261,ctrl,4.20292650766027
g0564,ctrl,3.8266744734005
g0773,g0379,3.62604718633937
g0761,g0707,4.33546279393133
g0160,g0241,4.13438923144109
g0109,ctrl,4.34961499999684
g0379,ctrl,3.99480024017228
g0186,g0216,4.20088961031532
g0301,g0744,4.3255374090794
g0761,g0157,4.33773733438237
g0884,ctrl,4.37547656736959
g0744,ctrl,4.16305423161515
g0612,ctrl,3.99860199904629
g0261,ctrl,4.43342975508616
g0638,ctrl,3.71701249943072
g0880,ctrl,4.14326036962996
g0681,g0751,3.98357276104483
g0147,g0160,3.71286251733858
g0844,g0957,4.03464624437024
g0927,g0780,4.08676858605693
g0751,ctrl,3.25789740054166
g0957,ctrl,4.21605468922773
g0510,ctrl,4.48754829234169
g0276,ctrl,4.14230215697087
g0965,ctrl,3.85015989434542
g0761,g0157,4.24743225833148
g0417,ctrl,4.35062924123722
g0835,ctrl,4.40956510585947
g0422,g0139,4.19723419838223
g0927,g0852,4.33441731553996
g0696,ctrl,4.20996544407015
g0345,ctrl,3.90867445460445
g0520,g0257,4.0920959375376
g0200,ctrl,4.48038134878271
g0927,ctrl,4.38865636372696
g0852,g0422,4.36833898063476
g0927,g0805,4.35401371083224
g0345,g0552,4.27046458150418
g0022,g0228,4.43501840355492
g0186,g0228,4.29384311629656
g0852,g0034,4.63879236535088
g0136,ctrl,4.42724647132813
g0022,g0228,4.09573347368203
