p1,p2,exp
g0495,ctrl,0.0
g0261,g0760,1.07106117861558
g0232,ctrl,1.01179559026395
g0083,g0599,1.08307434663178
g0461,ctrl,0.0143859080849574
g0160,g0495,1.26703609570795
g0276,ctrl,0.482333005744428
g0147,g0241,1.71757386331065
g0200,g0605,2.12409392352279
g0761,g0157,0.593849986276648
g0013,g0495,0.955273355651282
g0101,ctrl,1.09344743087046
g0422,g0013,0.814035864705374
g0927,g0805,0.0038369521092523
g0873,ctrl,0.407284987852713
g0157,ctrl,0.0
g0083,ctrl,0.0
g0200,ctrl,1.35546539001636
g0564,ctrl,1.13290397869062
g0400,ctrl,0.0
g0698,g0207,0.435455654230565
g0744,ctrl,0.669186362616229
g0232,ctrl,0.958448767361553
g0924,g0034,1.50111946867484
g0707,g0157,0.0034065831498454
g0262,ctrl,1.06353998476739
g0534,ctrl,0.0131936516335024
g0638,ctrl,0.0
g0491,ctrl,0.938625304949405
g0261,g0013,0.285660470658071
g0844,g0957,0.0031695930151384
g0965,g0655,0.0097892767792552
g0974,g0160,0.0
g0852,ctrl,1.38753385994629
g0852,ctrl,0.70703440177735
g0256,ctrl,1.65260906886573
g0787,g0317,0.47769695304983
g0534,g0612,0.016650091850781
g0022,ctrl,1.35540270206459
g0160,g0495,0.562852441464978
g0013,ctrl,0.0142169767090746
g0534,g0612,0.616498575039499
g0109,ctrl,0.706688934040015
g0379,ctrl,2.1582855617375
g0301,g0139,0.634521624318496
g0301,g0612,0.0
g0301,ctrl,0.004904379812252
g0844,ctrl,0.0
g0301,ctrl,0.0
g0422,g0139,0.594582640782135
g0013,ctrl,0.394921611759783
g0186,g0228,0.399281393449952
g0422,g0612,1.38027286670785
g0510,ctrl,2.1646840637416
g0195,ctrl,0.946466540250039
g0927,g0805,0.541755754688563
g0109,g0787,0.980395440493873
g0852,ctrl,1.35185772613536
g0147,ctrl,3.16337022369209
g0698,g0697,0.425950178088877
g0787,g0655,0.0026397314975015
g0301,g0751,0.550704099504656
g0200,g0605,0.980123547225555
g0612,ctrl,0.637393713185319
g0317,g0655,0.0080846192128352
g0186,g0868,1.02025475192919
g0698,g0062,1.33722681097403
g0844,ctrl,0.0
g0671,ctrl,0.931371973152189
g0083,g0633,0.924221482777913
g0787,g0655,1.16334640292756
g0256,ctrl,0.0
g0698,g0207,0.42742347175434
g0927,g0495,0.0058399201021876
g0301,g0139,0.0120434093371108
g0564,ctrl,0.709885597157993
g0200,ctrl,0.0059097660003128
g0301,g0751,0.40988658816496
g0698,g0207,0.493669835766463
g0186,g0868,0.0039276665737806
g0417,ctrl,0.982071251059278
g0965,g0655,1.1978649917019
g0534,g0612,0.0
g0285,ctrl,0.807286557112877
g0109,ctrl,0.95265141558789
g0262,ctrl,1.30796723219271
g0805,g0780,0.507911332723818
g0085,ctrl,1.13145420286147
g0232,ctrl,0.432266644715575
g0147,ctrl,1.53264768742303
g0241,ctrl,0.463429845378401
g0147,g0241,1.57269590738279
g0698,g0207,0.45336024538538
g0200,ctrl,1.16041939922021
g0083,g0633,0.0
g0262,ctrl,0.487702488204355
g0698,g0207,0.436607102959691
g0681,ctrl,1.63249037322939
g0256,ctrl,0.513010702825605
g0371,ctrl,0.770423410627986
g0784,ctrl,0.595208662362074
g0691,g0631,0.0
g0787,ctrl,0.965342813237579
g0805,g0013,0.671861464453414
g0034,ctrl,0.834511429034029
g0379,ctrl,0.0085764370078643
g0285,ctrl,0.442851267930854
g0261,g0160,2.13694637791228
g0922,g0061,1.34861878662384
g0195,ctrl,0.0
g0564,ctrl,0.0183154623566601
g0520,g0257,0.0
g0696,ctrl,0.471341629277029
g0422,ctrl,0.0088717882799889
g0927,g0805,1.0992599813446
g0022,g0228,0.0029511015980386
g0552,ctrl,0.535331945319957
g0417,ctrl,0.681726255358843
g0261,ctrl,0.554339512969693
g0564,ctrl,1.5774575839635
g0773,g0379,0.786767049220652
g0761,g0707,0.0135459079040746
g0160,g0241,0.0
g0109,ctrl,0.0
g0379,ctrl,0.0037699777052681
g0186,g0216,0.598345398856995
g0301,g0744,0.0046875611357273
g0761,g0157,0.590493332744661
g0884,ctrl,0.549874020167482
g0744,ctrl,0.0100599061201459
g0612,ctrl,0.0043694672072426
g0261,ctrl,1.28463097253373
g0638,ctrl,0.703653372665334
g0880,ctrl,0.572211025651045
g0681,g0751,1.24275613694425
g0147,g0160,2.91103105170906
g0844,g0957,1.04442582723553
g0927,g0780,0.568864567062371
g0751,ctrl,0.80865584108519
g0957,ctrl,0.0080402640125506
g0510,ctrl,1.27035344412172
g0276,ctrl,0.0050196914573767
g0965,ctrl,0.0174537897659897
g0761,g0157,0.647579174133859
g0417,ctrl,0.936293175518022
g0835,ctrl,0.0
g0422,g0139,0.982872125875057
g0927,g0852,2.09349703656143
g0696,ctrl,0.539411414225756
g0345,ctrl,0.36026192005802
g0520,g0257,0.363323744862497
g0200,ctrl,1.34985162502299
g0927,ctrl,0.92031074603731
g0852,g0422,0.0191483740568895
g0927,g0805,1.69927976254652
g0345,g0552,0.936356164165933
g0022,g0228,0.0049480334651067
g0186,g0228,1.24681044280692
g0852,g0034,0.627775229731597
g0136,ctrl,0.0108377484109661
g0022,g0228,0.585285176055016
g0013,g0495,0.0
g0957,ctrl,0.0
g0037,g0186,1.04838358516836
g0805,g0780,0.0019222435409754
g0062,ctrl,0.0082388476069058
g0922,g0061,0.0180716267199302
g0671,g0784,0.615768816159385
g0200,g0605,1.93504152924553
g0520,ctrl,0.89360635832697
g0520,g0257,0.570337651260482
g0698,ctrl,0.392999389075953
g0691,g0631,1.03691609600986
g0691,ctrl,0.0064872768891269
g0852,ctrl,0.625110562391735
g0698,g0207,0.327588719055352
g0927,g0780,1.09138288265254
g0974,g0160,0.718700240048459
g0773,g0379,0.452011841610157
g0974,g0160,0.0075402347504868
g0631,ctrl,1.51465340480059
g0304,ctrl,0.641366197924199
g0974,g0160,0.822593172916814
g0301,g0612,0.0134108908022886
g0422,g0139,0.0
g0085,ctrl,0.0096014528743974
g0852,ctrl,0.593331885782567
g0787,ctrl,0.604943126386008
g0698,g0697,0.443958516126203
g0843,ctrl,0.0
g0261,ctrl,1.52466859322595
g0040,ctrl,0.0
g0843,ctrl,0.0
g0844,g0957,0.953542412437997
g0037,ctrl,0.916301665002338
g0085,ctrl,1.1926945811434
g0136,ctrl,0.0
g0228,g0827,0.672394709157936
g0013,g0139,0.0132993407349424
g0228,g0827,1.19021855613294
