p1,p2,exp
g0495,ctrl,0.005008514283163
g0261,g0760,4.87025187821524e-05
g0232,ctrl,0.0
g0083,g0599,0.0198883572191242
g0461,ctrl,0.0
g0160,g0495,0.60917748288587
g0276,ctrl,0.483956644108667
g0147,g0241,0.0
g0200,g0605,0.895018668446888
g0761,g0157,0.0
g0013,g0495,0.0010239002263061
g0101,ctrl,0.683770151966496
g0422,g0013,0.499177407494601
g0927,g0805,0.0
g0873,ctrl,0.0
g0157,ctrl,0.0119193000994766
g0083,ctrl,0.0
g0200,ctrl,0.903452085923722
g0564,ctrl,1.13542480709821
g0400,ctrl,0.0078293357390197
g0698,g0207,0.0
g0744,ctrl,0.0048108711659922
g0232,ctrl,0.0
g0924,g0034,0.0
g0707,g0157,0.0049458120931451
g0262,ctrl,1.05881228543631
g0534,ctrl,0.959976867097022
g0638,ctrl,0.0
g0491,ctrl,0.0
g0261,g0013,0.276647699101435
g0844,g0957,0.0
g0965,g0655,0.0041920480555048
g0974,g0160,0.613883863519473
g0852,ctrl,0.0100970019086977
g0852,ctrl,0.423457191232903
g0256,ctrl,0.520325488826947
g0787,g0317,0.0
g0534,g0612,0.0091605819095039
g0022,ctrl,0.543788687306289
g0160,g0495,0.0
g0013,ctrl,0.839568216006237
g0534,g0612,0.0093363892388704
g0109,ctrl,0.693712888619225
g0379,ctrl,0.0152024448473128
g0301,g0139,0.0
g0301,g0612,0.0
g0301,ctrl,0.0030750246766658
g0844,ctrl,0.0
g0301,ctrl,0.710394374950453
g0422,g0139,0.94800902254096
g0013,ctrl,0.0001997010247866
g0186,g0228,0.0155331681504955
g0422,g0612,0.0
g0510,ctrl,0.0138314043109614
g0195,ctrl,0.003349413512285
g0927,g0805,0.540574547698621
g0109,g0787,0.600756765632191
g0852,ctrl,0.883953869434409
g0147,ctrl,0.0142865938741929
g0698,g0697,0.0069525389004214
g0787,g0655,0.0114126231147135
g0301,g0751,0.0056590419995573
g0200,g0605,0.596502700197399
g0612,ctrl,0.0
g0317,g0655,0.0210279398868637
g0186,g0868,0.460923859550077
g0698,g0062,0.0072252651817674
g0844,ctrl,0.0145319712917027
g0671,ctrl,0.576188179620839
g0083,g0633,0.557573543831476
g0787,g0655,0.557620083470624
g0256,ctrl,0.0109128979189799
g0698,g0207,0.0102020505634371
g0927,g0495,0.0284470128212052
g0301,g0139,0.0053906171921758
g0564,ctrl,0.0040502082496411
g0200,ctrl,0.0075116471110778
g0301,g0751,0.0
g0698,g0207,0.0
g0186,g0868,0.0
g0417,ctrl,0.013683095943073
g0965,g0655,0.0044046944650951
g0534,g0612,0.506158244973205
g0285,ctrl,0.0
g0109,ctrl,0.018451615624063
g0262,ctrl,1.02621536012519
g0805,g0780,0.0
g0085,ctrl,1.394911992362
g0232,ctrl,0.0
g0147,ctrl,0.0085688588999338
g0241,ctrl,0.0
g0147,g0241,0.0
g0698,g0207,0.0
g0200,ctrl,1.17123990307725
g0083,g0633,0.0
g0262,ctrl,0.0006266949194881
g0698,g0207,0.0077899630675957
g0681,ctrl,0.0144152901779433
g0256,ctrl,0.0
g0371,ctrl,0.0
g0784,ctrl,0.0141422356319114
g0691,g0631,0.0221849632229229
g0787,ctrl,0.0
g0805,g0013,0.0052915646510138
g0034,ctrl,0.0
g0379,ctrl,0.0
g0285,ctrl,0.431030955412974
g0261,g0160,0.0
g0922,g0061,0.45140338691636
g0195,ctrl,0.0099922312327916
g0564,ctrl,0.0020415542408458
g0520,g0257,0.797829288843951
g0696,ctrl,0.0123745668260543
g0422,ctrl,0.0015006384226633
g0927,g0805,0.003062282828668
g0022,g0228,0.0044333299061789
g0552,ctrl,0.0008680140376611
g0417,ctrl,0.0019650181750298
g0261,ctrl,0.0046774447691695
g0564,ctrl,0.0147747064690349
g0773,g0379,0.779672672008511
g0761,g0707,0.0
g0160,g0241,2.30462720327541e-06
g0109,ctrl,0.0186201638294066
g0379,ctrl,0.0002039141347498
g0186,g0216,0.0
g0301,g0744,0.0
g0761,g0157,0.0
g0884,ctrl,0.0
g0744,ctrl,0.0
g0612,ctrl,0.0110389778002806
g0261,ctrl,0.0107002116670224
g0638,ctrl,0.724822863282781
g0880,ctrl,0.0042741700657313
g0681,g0751,0.0107010835162014
g0147,g0160,0.0
g0844,g0957,0.0
g0927,g0780,0.0
g0751,ctrl,0.80260572245904
g0957,ctrl,0.0
g0510,ctrl,0.0
g0276,ctrl,0.560061470859666
g0965,ctrl,1.09135834308596
g0761,g0157,0.653587750674207
g0417,ctrl,0.939399619563773
g0835,ctrl,0.377188597110275
g0422,g0139,0.0
g0927,g0852,0.0150606292105365
g0696,ctrl,0.0065962693784204
g0345,ctrl,0.371838028248358
g0520,g0257,0.374131717441675
g0200,ctrl,0.894644340728052
g0927,ctrl,0.0182695089865829
g0852,g0422,0.538183266910824
g0927,g0805,0.0
g0345,g0552,0.0
g0022,g0228,0.970247985045347
g0186,g0228,0.394990188158031
