p1,p2,exp
g0495,ctrl,2.16407426402837
g0261,g0760,1.56950396079447
g0232,ctrl,1.3879839979571
g0083,g0599,3.18062066089557
g0461,ctrl,2.04167329867826
g0160,g0495,1.62502795728008
g0276,ctrl,2.21968675428044
g0147,g0241,2.67571492511102
g0200,g0605,2.83837671456391
g0761,g0157,2.01619887835527
g0013,g0495,1.90517868018747
g0101,ctrl,1.93603060681326
g0422,g0013,1.56953953320913
g0927,g0805,0.704550629247837
g0873,ctrl,1.26625210470701
g0157,ctrl,1.40576506370537
g0083,ctrl,1.81615669803277
g0200,ctrl,2.44419737559697
g0564,ctrl,1.97844465722928
g0400,ctrl,1.37143153927234
g0698,g0207,1.36516018066941
g0744,ctrl,2.10135143938888
g0232,ctrl,0.959240570173945
g0924,g0034,2.54243748444071
g0707,g0157,1.55154786820037
g0262,ctrl,1.87156949813129
g0534,ctrl,1.79880799322627
g0638,ctrl,1.55255156134639
g0491,ctrl,1.98282775617776
g0261,g0013,1.61453191502296
g0844,g0957,1.58113590527109
g0965,g0655,1.74928943801796
g0974,g0160,2.27043572687486
g0852,ctrl,2.07661827187665
g0852,ctrl,2.26720812969764
g0256,ctrl,1.60907953193344
g0787,g0317,1.38981283394983
g0534,g0612,2.21619933724608
g0022,ctrl,1.99661520615096
g0160,g0495,1.16961247323812
g0013,ctrl,1.104712312356
g0534,g0612,1.67197389388694
g0109,ctrl,2.0662103656147
g0379,ctrl,2.16098711199706
g0301,g0139,1.30307344054705
g0301,g0612,1.0323258691109
g0301,ctrl,0.0017405584409038
g0844,ctrl,0.68675961057113
g0301,ctrl,1.41026273728482
g0422,g0139,1.58999436958424
g0013,ctrl,1.97820335247789
g0186,g0228,1.53783040897801
g0422,g0612,1.52912269335821
g0510,ctrl,1.58474248363193
g0195,ctrl,1.27564638155278
g0927,g0805,1.36730160275776
g0109,g0787,1.59893144749943
g0852,ctrl,2.25686331194663
g0147,ctrl,1.98405271118438
g0698,g0697,1.57932232591463
g0787,g0655,2.49688288320759
g0301,g0751,1.38697745309588
g0200,g0605,1.24140400943708
g0612,ctrl,1.74842210216114
g0317,g0655,0.967495764034143
g0186,g0868,1.66620740536432
g0698,g0062,1.33801366970486
g0844,ctrl,1.48366338816532
g0671,ctrl,1.18580012706212
g0083,g0633,2.63495113425011
g0787,g0655,2.61009173766059
g0256,ctrl,1.45037840801517
g0698,g0207,1.91449328477186
g0927,g0495,1.46456172542124
g0301,g0139,1.48686469579435
g0564,ctrl,1.9826604529614
g0200,ctrl,2.8009349884172
g0301,g0751,1.99257572181461
g0698,g0207,1.84288016632437
g0186,g0868,1.96391104438281
g0417,ctrl,1.80127850760374
g0965,g0655,0.584127342108063
g0534,g0612,0.861305028958865
g0285,ctrl,1.45719482687425
g0109,ctrl,1.29496134826155
g0262,ctrl,2.00214765483888
g0805,g0780,1.83750191562455
g0085,ctrl,2.11228786553357
