p1,p2,exp
g0495,ctrl,0.660930058901687
g0261,g0760,1.08115419167834
g0232,ctrl,0.7757281025239
g0083,g0599,2.79757799746104
g0461,ctrl,0.75375179529211
g0160,g0495,1.26433005621749
g0276,ctrl,1.05451704995399
g0147,g0241,0.0141387532112072
g0200,g0605,0.0
g0761,g0157,0.606446724174916
g0013,g0495,0.0176381423842025
g0101,ctrl,0.683108089410137
g0422,g0013,0.472395668305621
g0927,g0805,0.701746789211892
g0873,ctrl,0.414582488959502
g0157,ctrl,0.0153794675743468
g0083,ctrl,0.621998352529865
g0200,ctrl,0.0003425411842028
g0564,ctrl,0.0142263817020689
g0400,ctrl,0.00452236280154
g0698,g0207,0.0105423639208812
g0744,ctrl,0.003940477623655
g0232,ctrl,0.0
g0924,g0034,0.0005359307239378
g0707,g0157,0.0
g0262,ctrl,0.00150152436025
g0534,ctrl,0.0042621956085901
g0638,ctrl,0.650209320398398
g0491,ctrl,0.0
g0261,g0013,0.497765595111199
g0844,g0957,0.0063026819612602
g0965,g0655,0.0
g0974,g0160,0.829882119631169
g0852,ctrl,0.574679617294136
g0852,ctrl,0.0020139612931203
g0256,ctrl,0.0044288090266488
g0787,g0317,0.486977366163216
g0534,g0612,0.0067255261339822
g0022,ctrl,0.530842441492199
g0160,g0495,0.565053079099469
g0013,ctrl,0.0084088156331131
g0534,g0612,0.0300587694053725
g0109,ctrl,0.0
g0379,ctrl,0.0
g0301,g0139,0.665616188975358
g0301,g0612,0.479987004368834
g0301,ctrl,0.561368952937559
g0844,ctrl,0.396564739104794
g0301,ctrl,0.0
g0422,g0139,0.587539491367392
g0013,ctrl,0.401395378583093
g0186,g0228,0.366900313551776
g0422,g0612,0.462002061636766
g0510,ctrl,0.0
g0195,ctrl,0.0
g0927,g0805,0.542997572509275
g0109,g0787,0.591701778385093
g0852,ctrl,0.894233154832772
g0147,ctrl,1.05337708003249
g0698,g0697,0.0025591398615948
g0787,g0655,0.0039097371098111
g0301,g0751,0.0
g0200,g0605,0.0001947060186404
g0612,ctrl,0.366708742453064
g0317,g0655,0.0
g0186,g0868,0.469319145314991
g0698,g0062,0.885987775204971
g0844,ctrl,0.512110486219085
g0671,ctrl,0.939403349131432
g0083,g0633,0.0
g0787,g0655,0.538821568487593
g0256,ctrl,0.511909427749251
g0698,g0207,0.0138854553023758
g0927,g0495,0.0
g0301,g0139,1.02705210599882
g0564,ctrl,1.40686820027201
g0200,ctrl,0.650604923213957
g0301,g0751,0.395626904625558
g0698,g0207,0.490241195623293
g0186,g0868,0.0
g0417,ctrl,0.608305059583877
g0965,g0655,0.0
g0534,g0612,0.0
g0285,ctrl,0.825068827370837
g0109,ctrl,0.407596647476871
g0262,ctrl,0.0
g0805,g0780,0.816485821843859
g0085,ctrl,0.711913192742419
g0232,ctrl,0.438036691234289
g0147,ctrl,0.481571150337379
g0241,ctrl,1.17959718742991
g0147,g0241,0.817010309359394
g0698,g0207,0.0196184265740074
g0200,ctrl,0.0
g0083,g0633,1.11049963460193
g0262,ctrl,0.483890133473638
g0698,g0207,0.429830207427298
g0681,ctrl,0.0
g0256,ctrl,0.857903048994816
g0371,ctrl,1.37416294381374
g0784,ctrl,0.591617518440339
g0691,g0631,0.0142761115187887
g0787,ctrl,1.47281476794694
g0805,g0013,0.0135073503453065
g0034,ctrl,0.493453794708408
g0379,ctrl,1.63520803505853
g0285,ctrl,1.14987674374218
g0261,g0160,0.0008315695319875
g0922,g0061,0.462500189930963
g0195,ctrl,0.0171993944275908
g0564,ctrl,0.624352830514942
g0520,g0257,0.817111496293536
g0696,ctrl,1.01286021507227
g0422,ctrl,0.0
g0927,g0805,0.0287582223238541
g0022,g0228,0.912752493158616
g0552,ctrl,0.539442999038137
g0417,ctrl,0.0052230280047066
g0261,ctrl,0.542234115627692
g0564,ctrl,0.69476258527958
g0773,g0379,0.778532070859057
g0761,g0707,0.0169392680522749
g0160,g0241,0.788045024811438
g0109,ctrl,1.57368915713317
g0379,ctrl,0.0
g0186,g0216,0.0028454894444311
g0301,g0744,0.0
g0761,g0157,0.595025541711629
g0884,ctrl,0.876468793886139
g0744,ctrl,0.420318940790255
g0612,ctrl,0.0
g0261,ctrl,0.0
g0638,ctrl,0.714305896726928
g0880,ctrl,1.41897150716355
g0681,g0751,1.2426742571709
