p1,p2,exp
g0495,ctrl,0.0061308886650282
g0261,g0760,0.0040179888735934
g0232,ctrl,0.77410977080088
g0083,g0599,0.0076573884370113
g0461,ctrl,0.0
g0160,g0495,0.0
g0276,ctrl,0.0005007497748574
g0147,g0241,0.0
g0200,g0605,0.0183677306242395
g0761,g0157,0.0
g0013,g0495,0.0004222832823738
g0101,ctrl,0.0050589921906473
g0422,g0013,0.0
g0927,g0805,1.10791338321344
g0873,ctrl,0.0
g0157,ctrl,0.913373334022871
g0083,ctrl,0.0096286524828261
g0200,ctrl,0.0
g0564,ctrl,0.0032395012995117
g0400,ctrl,0.0169379705504688
g0698,g0207,0.467528217568128
g0744,ctrl,0.0
g0232,ctrl,0.0
g0924,g0034,0.0
g0707,g0157,0.366094921267396
g0262,ctrl,0.0061396376581597
g0534,ctrl,0.0
g0638,ctrl,0.656355388355784
g0491,ctrl,0.0
g0261,g0013,0.279362193718436
g0844,g0957,0.81906358584087
g0965,g0655,0.0
g0974,g0160,0.365607577028308
g0852,ctrl,0.0
g0852,ctrl,0.0
g0256,ctrl,0.007581262673297
g0787,g0317,0.0
g0534,g0612,0.0
g0022,ctrl,0.544239202330336
g0160,g0495,0.0022520594486094
g0013,ctrl,0.0
g0534,g0612,0.0
g0109,ctrl,0.003463979823871
g0379,ctrl,0.0
g0301,g0139,0.0073176235119057
g0301,g0612,0.462962840925131
g0301,ctrl,0.573989578516467
g0844,ctrl,0.397702917704403
g0301,ctrl,0.0044624175380471
g0422,g0139,0.596269884430617
g0013,ctrl,0.0009460433455172
g0186,g0228,0.390342516246835
g0422,g0612,0.0
g0510,ctrl,0.0103860730685183
g0195,ctrl,0.702290898917262
g0927,g0805,0.0052770276632042
g0109,g0787,0.0
g0852,ctrl,0.0
g0147,ctrl,0.497516682591653
g0698,g0697,0.442606864159015
g0787,g0655,0.0
g0301,g0751,0.0017561930437866
g0200,g0605,0.0
g0612,ctrl,0.0
g0317,g0655,0.0
g0186,g0868,0.0011225246488744
g0698,g0062,0.0094788722265553
g0844,ctrl,0.0129784311604507
g0671,ctrl,0.573060665962003
g0083,g0633,0.579732973469718
g0787,g0655,0.0
g0256,ctrl,0.0014344560695228
g0698,g0207,0.0
g0927,g0495,0.005664588382125
g0301,g0139,0.0004169577661217
g0564,ctrl,0.0
g0200,ctrl,0.0
g0301,g0751,0.400230272252171
g0698,g0207,0.0
g0186,g0868,0.0199395027893194
g0417,ctrl,0.0071952297407139
g0965,g0655,0.581462641740189
g0534,g0612,0.0
g0285,ctrl,0.0
g0109,ctrl,0.0010505616572464
g0262,ctrl,0.0065954821500347
g0805,g0780,0.0038320184191869
g0085,ctrl,0.0060657296789551
g0232,ctrl,0.0003805767575297
g0147,ctrl,0.469296412067647
g0241,ctrl,0.014945702403549
g0147,g0241,0.0
g0698,g0207,0.0048697587703972
g0200,ctrl,0.0
g0083,g0633,0.0178220097010677
g0262,ctrl,0.650682728227966
g0698,g0207,0.0
g0681,ctrl,0.519560606517781
g0256,ctrl,0.0
g0371,ctrl,0.0
g0784,ctrl,0.589694448618987
g0691,g0631,0.0
g0787,ctrl,0.0139744597253057
g0805,g0013,0.656922663522735
g0034,ctrl,0.0097959083871011
g0379,ctrl,0.0
g0285,ctrl,0.0017479134318011
g0261,g0160,0.0
g0922,g0061,0.0038414364851292
g0195,ctrl,0.0079086312955768
g0564,ctrl,0.0
g0520,g0257,0.484040013618231
g0696,ctrl,0.478210120676801
g0422,ctrl,0.0
g0927,g0805,0.0004646190414516
g0022,g0228,0.0
g0552,ctrl,0.0011682848663398
g0417,ctrl,0.0
g0261,ctrl,0.0012636954660201
g0564,ctrl,0.0070664914731187
g0773,g0379,0.0104602461118246
g0761,g0707,0.0070959813224653
g0160,g0241,0.010289203123822
g0109,ctrl,0.0082175357669449
g0379,ctrl,0.0
g0186,g0216,0.0
g0301,g0744,0.0
g0761,g0157,0.0
g0884,ctrl,0.0
g0744,ctrl,0.431905549066905
g0612,ctrl,0.781098727938723
g0261,ctrl,0.0
g0638,ctrl,0.712417293714925
g0880,ctrl,0.559801373433675
g0681,g0751,0.386814864414937
g0147,g0160,0.0
g0844,g0957,0.0166720484476738
g0927,g0780,0.0
g0751,ctrl,0.0005346382781568
g0957,ctrl,0.0
g0510,ctrl,0.0014532219701151
g0276,ctrl,0.0090534800081875
g0965,ctrl,0.0053481997779164
g0761,g0157,0.0
g0417,ctrl,0.0
g0835,ctrl,0.647901544607122
g0422,g0139,0.0133129188187771
g0927,g0852,0.0
g0696,ctrl,0.0
g0345,ctrl,0.0
g0520,g0257,0.643198114337572
g0200,ctrl,0.0007725701543937
g0927,ctrl,0.554580554658424
g0852,g0422,0.0
g0927,g0805,0.0153826868167026
g0345,g0552,0.0
g0022,g0228,0.0
g0186,g0228,0.0220351930920856
g0852,g0034,0.623875718772367
g0136,ctrl,0.986478842802547
g0022,g0228,0.0
g0013,g0495,0.411281337995908
g0957,ctrl,0.0098383853068892
g0037,g0186,0.659474504861668
g0805,g0780,0.866467225738627
g0062,ctrl,0.760931407817966
g0922,g0061,0.415220252157388
g0671,g0784,0.0074253560158542
g0200,g0605,0.0056668350112667
g0520,ctrl,0.0
g0520,g0257,0.0
g0698,ctrl,0.393289238593828
g0691,g0631,0.0073729604072812
g0691,ctrl,0.0021973338217912
