p1,p2,exp
g0495,ctrl,0.0077580657797354
g0261,g0760,1.05223036455654
g0232,ctrl,0.785380749864555
g0083,g0599,0.0
g0461,ctrl,0.0
g0160,g0495,0.0067773337655459
g0276,ctrl,0.0030895614725972
g0147,g0241,0.0079023924916723
g0200,g0605,0.0
g0761,g0157,0.0134181750487915
g0013,g0495,0.0
g0101,ctrl,1.09761395267153
g0422,g0013,0.0
g0927,g0805,0.0
g0873,ctrl,0.414440936427718
g0157,ctrl,0.928924379672391
g0083,ctrl,0.348984316333871
g0200,ctrl,0.0013081028152411
g0564,ctrl,0.0192111670924764
g0400,ctrl,0.552713842392918
g0698,g0207,0.443922920517283
g0744,ctrl,0.680128428010377
g0232,ctrl,0.973590673027861
g0924,g0034,0.0064613514382364
g0707,g0157,0.364885682901877
g0262,ctrl,0.0
g0534,ctrl,0.0
g0638,ctrl,0.0046722370869948
g0491,ctrl,0.574489096969054
g0261,g0013,0.656875710832603
g0844,g0957,0.822991052365945
g0965,g0655,0.46602874650316
g0974,g0160,0.849728788584776
g0852,ctrl,0.573589932635765
g0852,ctrl,0.444763178658877
g0256,ctrl,0.860157366036405
g0787,g0317,0.014555193149937
g0534,g0612,0.0017626957002313
g0022,ctrl,0.535383775583737
g0160,g0495,0.567538404511926
g0013,ctrl,0.5162060114973
g0534,g0612,0.623799781745734
g0109,ctrl,0.694637691076066
g0379,ctrl,1.72308380032392
g0301,g0139,0.0069956284544104
g0301,g0612,0.472624144075433
g0301,ctrl,0.554272460090107
g0844,ctrl,0.422644275993311
g0301,ctrl,1.09731977913252
g0422,g0139,0.0052622971082897
g0013,ctrl,0.0
g0186,g0228,1.05568455044977
g0422,g0612,0.785903533287588
g0510,ctrl,0.0
g0195,ctrl,0.95494759992461
g0927,g0805,0.0
g0109,g0787,0.0
g0852,ctrl,0.0100263821032117
g0147,ctrl,0.474413827730322
g0698,g0697,0.0
g0787,g0655,0.0
g0301,g0751,0.919321319057904
g0200,g0605,0.0081247555851455
g0612,ctrl,0.382518403320298
g0317,g0655,1.2509916894145
g0186,g0868,0.0129144707298268
g0698,g0062,0.0
g0844,ctrl,1.30490828916255
g0671,ctrl,0.583388545844404
g0083,g0633,0.5470631999497
g0787,g0655,0.546495520201651
g0256,ctrl,0.840953481037659
g0698,g0207,0.0
g0927,g0495,0.607492914183785
g0301,g0139,0.0
g0564,ctrl,0.000997793745329
g0200,ctrl,0.0096908461955656
g0301,g0751,0.0191410170300085
g0698,g0207,0.0
g0186,g0868,0.0
g0417,ctrl,0.61868721091893
g0965,g0655,0.946709867176863
g0534,g0612,0.867041460107473
g0285,ctrl,0.814698881183586
g0109,ctrl,0.430447310194398
g0262,ctrl,0.0
g0805,g0780,0.50637922322552
g0085,ctrl,0.0
g0232,ctrl,0.0062746374102301
g0147,ctrl,0.805206473394461
g0241,ctrl,0.0098880374629137
g0147,g0241,0.0002710589052613
g0698,g0207,0.466821141682337
g0200,ctrl,0.0155142068021792
g0083,g0633,0.0
g0262,ctrl,0.666476785433542
g0698,g0207,0.0
g0681,ctrl,0.529495901956027
g0256,ctrl,0.0155041942890911
g0371,ctrl,0.0
g0784,ctrl,0.586819329706746
g0691,g0631,0.0
g0787,ctrl,0.0057811747788881
g0805,g0013,0.0
g0034,ctrl,0.822581587181637
g0379,ctrl,0.727084799522897
g0285,ctrl,0.953166429684478
g0261,g0160,0.0104616903412492
g0922,g0061,0.447308193460941
g0195,ctrl,0.0066525102176999
g0564,ctrl,1.27778362029954
g0520,g0257,0.0117972615625964
g0696,ctrl,0.795623582938923
g0422,ctrl,0.0132706792761524
g0927,g0805,0.0
g0022,g0228,0.0
g0552,ctrl,0.546480280231255
g0417,ctrl,0.0038521333627048
g0261,ctrl,0.535137137278651
g0564,ctrl,0.0
g0773,g0379,0.782414874315506
g0761,g0707,0.588660377839623
g0160,g0241,0.0128873063760079
g0109,ctrl,0.0076944765160485
g0379,ctrl,0.0
g0186,g0216,0.603567874244386
g0301,g0744,0.0
g0761,g0157,0.0196254548204921
g0884,ctrl,0.0117277122849403
g0744,ctrl,0.42940711653042
g0612,ctrl,0.792465310844892
g0261,ctrl,0.004000783370189
g0638,ctrl,0.695504436598916
g0880,ctrl,0.596267599067935
g0681,g0751,0.0067895789269855
g0147,g0160,1.08147388708469
g0844,g0957,0.0
g0927,g0780,0.0
g0751,ctrl,0.0
g0957,ctrl,0.700982089019041
g0510,ctrl,0.618135437713353
g0276,ctrl,0.89695242072034
g0965,ctrl,0.0007141335306954
g0761,g0157,0.638662618831574
g0417,ctrl,0.5808066576957
g0835,ctrl,0.642045458751367
g0422,g0139,0.010632916176638
g0927,g0852,0.0
