p1,p2,exp
g0495,ctrl,0.682511623724095
g0261,g0760,0.0006538421620633
g0232,ctrl,0.787607100729246
g0083,g0599,0.0
g0461,ctrl,0.972208817235887
g0160,g0495,0.0043815116060981
g0276,ctrl,0.475404737940126
g0147,g0241,1.19032059104678
g0200,g0605,0.0
g0761,g0157,0.595681643568782
g0013,g0495,0.0110082891912397
g0101,ctrl,0.0199142626847976
g0422,g0013,0.524170100162031
g0927,g0805,0.0122947141663923
g0873,ctrl,0.411449849615273
g0157,ctrl,0.0024408201835352
g0083,ctrl,0.0
g0200,ctrl,0.0
g0564,ctrl,0.0
g0400,ctrl,0.0114593057245213
g0698,g0207,0.455482924066014
g0744,ctrl,0.0104958262495759
g0232,ctrl,0.575762711420988
g0924,g0034,1.20671148858802
g0707,g0157,0.0
g0262,ctrl,0.0087942189716832
g0534,ctrl,0.0207482450884129
g0638,ctrl,0.0093338117702448
g0491,ctrl,0.0
g0261,g0013,0.665599883906264
g0844,g0957,0.817281815847762
g0965,g0655,0.796239446781787
g0974,g0160,0.0167376427689213
g0852,ctrl,0.59119174576064
g0852,ctrl,0.0092922291753162
g0256,ctrl,0.0
g0787,g0317,0.0
g0534,g0612,0.636693549293564
g0022,ctrl,0.538037999483119
g0160,g0495,0.0022872129130366
g0013,ctrl,0.859729417936431
g0534,g0612,0.620493500823713
g0109,ctrl,0.0049425068896001
g0379,ctrl,0.0004664098814844
g0301,g0139,1.31469876106497
g0301,g0612,0.0026008757782453
g0301,ctrl,0.556393450197034
g0844,ctrl,0.0
g0301,ctrl,0.0011311513395713
g0422,g0139,0.588166474304949
g0013,ctrl,0.388331604961964
g0186,g0228,1.05136197184639
g0422,g0612,0.0156089885490622
g0510,ctrl,0.0
g0195,ctrl,0.0113191837914301
g0927,g0805,0.0106551169513833
g0109,g0787,0.0167102177983461
g0852,ctrl,0.0168421635137346
g0147,ctrl,0.800385478666232
g0698,g0697,0.0
g0787,g0655,0.0027412093169189
g0301,g0751,0.0091243745648359
g0200,g0605,0.0048138942768656
g0612,ctrl,0.37747669325087
g0317,g0655,0.986293305649674
g0186,g0868,0.0
g0698,g0062,0.86616621385951
g0844,ctrl,0.0159946301491242
g0671,ctrl,0.581476708772582
g0083,g0633,0.564940718523475
g0787,g0655,0.0167557006740941
g0256,ctrl,0.0007737368948952
g0698,g0207,0.0
g0927,g0495,0.0
g0301,g0139,1.02310467855377
g0564,ctrl,0.732376484383481
g0200,ctrl,0.0032082603144573
g0301,g0751,0.385161800594017
g0698,g0207,0.0029539553518953
g0186,g0868,0.793912351593942
g0417,ctrl,0.997975749018592
g0965,g0655,0.003339340920407
g0534,g0612,0.0148993380221407
g0285,ctrl,0.599682982772545
g0109,ctrl,0.431281709866424
g0262,ctrl,0.658054018607217
g0805,g0780,0.852488824491455
g0085,ctrl,0.0122286656747805
g0232,ctrl,0.431672384390521
g0147,ctrl,0.47578658406961
g0241,ctrl,0.988003019791916
g0147,g0241,0.0056771342493938
g0698,g0207,0.498494065004779
g0200,ctrl,0.0
g0083,g0633,0.720754295898761
g0262,ctrl,0.267453828189484
g0698,g0207,0.0
g0681,ctrl,1.1249591641211
g0256,ctrl,0.534115072139601
g0371,ctrl,0.0
g0784,ctrl,0.573350630805942
g0691,g0631,0.488958093717916
g0787,ctrl,0.975727983793904
g0805,g0013,0.0
g0034,ctrl,0.48443890529478
g0379,ctrl,0.0
g0285,ctrl,0.0
g0261,g0160,0.0
g0922,g0061,0.0125498716628822
g0195,ctrl,0.0009215140440449
g0564,ctrl,1.01493862080189
g0520,g0257,0.003897904424277
g0696,ctrl,0.44067963807998
g0422,ctrl,0.700806104864184
g0927,g0805,0.517547827468579
g0022,g0228,0.0
g0552,ctrl,0.0
g0417,ctrl,0.67847424142336
g0261,ctrl,0.0
g0564,ctrl,1.0749158060634
g0773,g0379,0.0036498630249964
g0761,g0707,0.0051581922004202
g0160,g0241,0.0174746074341575
g0109,ctrl,0.0
g0379,ctrl,1.29934072138325
g0186,g0216,0.596185827031554
g0301,g0744,1.0346380582017
g0761,g0157,0.0119264988032727
g0884,ctrl,0.0
g0744,ctrl,0.0009913554283557
g0612,ctrl,0.0266576630668698
g0261,ctrl,0.002270488928728
g0638,ctrl,0.0120258503122435
g0880,ctrl,0.944228579267427
g0681,g0751,0.0
g0147,g0160,0.0043168495054192
g0844,g0957,1.55070835231234
g0927,g0780,0.550741466589192
g0751,ctrl,0.824274346812283
g0957,ctrl,0.40522414540822
g0510,ctrl,0.0062613152585285
g0276,ctrl,0.0018332573889461
g0965,ctrl,0.0
g0761,g0157,1.05257823614005
g0417,ctrl,0.573076682276782
g0835,ctrl,0.357415267220465
g0422,g0139,0.740395577597951
g0927,g0852,0.0010590188668549
g0696,ctrl,0.0
g0345,ctrl,0.649917389141548
g0520,g0257,0.376780577492722
g0200,ctrl,0.0026846546541684
g0927,ctrl,0.0
g0852,g0422,0.0007987446050598
g0927,g0805,0.0
