p1,p2,exp
g0495,ctrl,2.02579478208437
g0261,g0760,2.15329692766016
g0232,ctrl,1.22221030777865
g0083,g0599,2.90190448471467
g0461,ctrl,2.04258252827275
g0160,g0495,2.13950783403368
g0276,ctrl,1.99542041157332
g0147,g0241,1.20082369218974
g0200,g0605,1.9061593818271
g0761,g0157,1.47237744510312
g0013,g0495,2.52086366614942
g0101,ctrl,1.92800420672266
g0422,g0013,2.01476682820579
g0927,g0805,4.40398015286571
g0873,ctrl,2.22001327481702
g0157,ctrl,2.58475124890204
g0083,ctrl,2.53796880761714
g0200,ctrl,1.70616823118313
g0564,ctrl,1.12342727177737
g0400,ctrl,2.70031353534022
g0698,g0207,2.01668111958616
g0744,ctrl,1.96472737741633
g0232,ctrl,2.62907025725326
g0924,g0034,2.32647578152872
g0707,g0157,2.76703497339499
g0262,ctrl,1.56306423022474
g0534,ctrl,1.78366065848024
g0638,ctrl,2.03590672183578
g0491,ctrl,1.71974331614373
g0261,g0013,2.18527386404934
g0844,g0957,2.17134516685019
g0965,g0655,2.14008970522674
g0974,g0160,2.07793450526681
g0852,ctrl,2.06702425024505
g0852,ctrl,1.99005851763961
g0256,ctrl,2.4693790431783
g0787,g0317,1.8740461980996
g0534,g0612,1.51145472838399
g0022,ctrl,2.33745855811763
g0160,g0495,2.75566035651292
g0013,ctrl,1.74810960034838
g0534,g0612,1.25962389008398
g0109,ctrl,1.78799436478431
g0379,ctrl,2.68907479736334
g0301,g0139,1.03659166989163
g0301,g0612,1.87800296716931
g0301,ctrl,1.69487618740317
g0844,ctrl,2.46809396375591
g0301,ctrl,1.40437569328681
g0422,g0139,1.87721637895317
g0013,ctrl,1.47268606296778
g0186,g0228,2.17404304494698
g0422,g0612,2.29095962792704
g0510,ctrl,0.835982201070968
g0195,ctrl,2.306656700214
g0927,g0805,1.81404158273696
g0109,g0787,2.60678101387751
g0852,ctrl,1.67837973406062
g0147,ctrl,0.0
g0698,g0697,2.62234241518052
g0787,g0655,1.34161739479102
g0301,g0751,2.61279197889269
g0200,g0605,2.37729313029514
g0612,ctrl,1.84086181809375
g0317,g0655,2.23379715555727
g0186,g0868,2.17410836555056
g0698,g0062,2.61494296348293
g0844,ctrl,2.52410055062057
g0671,ctrl,1.87518742700017
g0083,g0633,2.95439612798799
g0787,g0655,2.59297437401016
g0256,ctrl,2.03860715365251
g0698,g0207,1.74523880431543
g0927,g0495,2.65872561720416
g0301,g0139,1.50342016033551
g0564,ctrl,1.64439629140136
g0200,ctrl,1.72487801662735
g0301,g0751,2.2525896731575
g0698,g0207,2.63566970399082
g0186,g0868,3.18853408409401
g0417,ctrl,2.14469798154452
g0965,g0655,1.20292576244971
g0534,g0612,2.52495213286477
g0285,ctrl,2.36213645008037
g0109,ctrl,2.19676045297032
g0262,ctrl,2.11902821916302
g0805,g0780,1.82299805404221
g0085,ctrl,1.98000794040232
g0232,ctrl,2.4954288051834
g0147,ctrl,1.95394267452928
g0241,ctrl,2.14574211422837
g0147,g0241,2.62110773432714
g0698,g0207,2.09929996390185
g0200,ctrl,2.40988623047628
g0083,g0633,3.32590888160818
g0262,ctrl,3.1159044846573
g0698,g0207,1.93751735302538
g0681,ctrl,0.847744281349818
g0256,ctrl,2.6244579847362
g0371,ctrl,2.21162509323646
g0784,ctrl,1.86740218976044
g0691,g0631,2.15352624369301
g0787,ctrl,2.66247038301186
g0805,g0013,1.06381031143233
g0034,ctrl,1.72154503070424
g0379,ctrl,2.32169297372231
g0285,ctrl,2.55125735748468
g0261,g0160,2.14621405765414
g0922,g0061,3.86040332892431
g0195,ctrl,0.855861164879791
g0564,ctrl,2.82359247125958
g0520,g0257,1.89757252766301
g0696,ctrl,2.4505843904935
g0422,ctrl,3.21405091011936
g0927,g0805,2.42584017192181
g0022,g0228,2.48025299459658
g0552,ctrl,1.67384024245566
g0417,ctrl,1.0932315941864
g0261,ctrl,2.02279738701596
g0564,ctrl,2.35615737679939
g0773,g0379,1.21735121796418
g0761,g0707,1.87666774469477
g0160,g0241,2.13190653122623
g0109,ctrl,1.56060704994445
g0379,ctrl,2.51731449607277
g0186,g0216,2.02156075974611
g0301,g0744,1.04555055892598
g0761,g0157,2.13325675519677
g0884,ctrl,2.0815172862726
g0744,ctrl,1.93587661283246
