p1,p2,exp
g0495,ctrl,1.07224839407058
g0261,g0760,1.06841601236287
g0232,ctrl,2.16936449060692
g0083,g0599,3.02193968897228
g0461,ctrl,2.82253466155726
g0160,g0495,2.32100321955336
g0276,ctrl,2.63731484562223
g0147,g0241,1.69666931074925
g0200,g0605,2.55051448751693
g0761,g0157,3.10490954332447
g0013,g0495,1.6114486838042
g0101,ctrl,3.28851991978603
g0422,g0013,3.28780078515156
g0927,g0805,2.91180114248857
g0873,ctrl,2.20640498316103
g0157,ctrl,2.56938659226707
g0083,ctrl,2.86929860537397
g0200,ctrl,2.77243046059884
g0564,ctrl,1.64004071919407
g0400,ctrl,2.49585091844037
g0698,g0207,2.77160851031032
g0744,ctrl,2.69308627179513
g0232,ctrl,2.20103824903096
g0924,g0034,1.50682281281322
g0707,g0157,2.82335132565709
g0262,ctrl,1.53721733957856
g0534,ctrl,2.66633317776452
g0638,ctrl,2.88515731611454
g0491,ctrl,2.73832423320151
g0261,g0013,2.64953644822705
g0844,g0957,2.85250791648459
g0965,g0655,2.73843931562905
g0974,g0160,2.5687551652676
g0852,ctrl,2.46148053552006
g0852,ctrl,2.31109670776322
g0256,ctrl,2.22035024144305
g0787,g0317,2.04178395139207
g0534,g0612,2.81870981278235
g0022,ctrl,2.51388581316143
g0160,g0495,1.38237613492784
g0013,ctrl,3.17570505205513
g0534,g0612,2.68925211143553
g0109,ctrl,2.47404626380406
g0379,ctrl,2.3170103415618
g0301,g0139,2.53438919619576
g0301,g0612,3.08897361888143
g0301,ctrl,3.00183848742243
g0844,ctrl,3.23148120200716
g0301,ctrl,3.45384612663001
g0422,g0139,2.79871204550759
g0013,ctrl,3.11461616700612
g0186,g0228,2.98126291294707
g0422,g0612,2.72548753989719
g0510,ctrl,2.17285742958476
g0195,ctrl,2.5250364915856
g0927,g0805,3.05274519958547
g0109,g0787,2.71282751774765
g0852,ctrl,1.36628924017192
g0147,ctrl,2.69040773341043
g0698,g0697,2.55717540723873
g0787,g0655,1.67177520909859
g0301,g0751,2.59905944933761
g0200,g0605,2.522398734193
g0612,ctrl,2.63515201176645
g0317,g0655,2.45712468327064
g0186,g0868,3.96213318589652
g0698,g0062,2.40063639328036
g0844,ctrl,2.11559851591735
g0671,ctrl,2.25595054709289
g0083,g0633,1.70539118655199
g0787,g0655,1.56093544305023
g0256,ctrl,1.94308300574417
g0698,g0207,2.60633301570996
g0927,g0495,2.3911491761005
g0301,g0139,3.2295543425218
g0564,ctrl,1.98185449595906
g0200,ctrl,2.00134253733766
g0301,g0751,2.48622588021737
g0698,g0207,2.89274918348616
g0186,g0868,3.00074818281145
g0417,ctrl,2.41953140594558
g0965,g0655,1.97890832029208
g0534,g0612,2.40270854082364
g0285,ctrl,2.92837351358742
g0109,ctrl,2.20220139986985
g0262,ctrl,2.67266952184683
g0805,g0780,2.11355510284488
g0085,ctrl,2.60008781640651
g0232,ctrl,1.44877102189221
g0147,ctrl,2.84052518308356
g0241,ctrl,2.42293627425986
g0147,g0241,2.31057706542184
g0698,g0207,2.56616050204884
g0200,ctrl,2.15794314947484
g0083,g0633,1.83055878638604
g0262,ctrl,2.52884124410465
g0698,g0207,2.27042122754945
g0681,ctrl,2.47684556331138
g0256,ctrl,2.80222149746393
g0371,ctrl,2.39265645299909
g0784,ctrl,2.4967202114574
g0691,g0631,2.83629192227372
g0787,ctrl,0.988388175178858
