p1,p2,exp
g0495,ctrl,0.0
g0261,g0760,0.0
g0232,ctrl,0.0
g0083,g0599,0.0
g0461,ctrl,0.0071804477106779
g0160,g0495,0.0
g0276,ctrl,0.0
g0147,g0241,0.0
g0200,g0605,0.0
g0761,g0157,0.0
g0013,g0495,0.0045102039591564
g0101,ctrl,0.0046665584787773
g0422,g0013,0.0089050007175426
g0927,g0805,0.0
g0873,ctrl,0.417373522400624
g0157,ctrl,0.0
g0083,ctrl,0.0014612482566499
g0200,ctrl,0.888701653136429
g0564,ctrl,0.0
g0400,ctrl,0.0014512863707361
g0698,g0207,0.452214416994456
g0744,ctrl,0.0
g0232,ctrl,0.0
g0924,g0034,0.013300639909745
g0707,g0157,0.363540141563727
g0262,ctrl,0.0
g0534,ctrl,0.0
g0638,ctrl,0.0
g0491,ctrl,0.583409156869396
g0261,g0013,0.0
g0844,g0957,0.0022520618909512
g0965,g0655,0.471452037446994
g0974,g0160,0.34547760334389
g0852,ctrl,0.0025494661351459
g0852,ctrl,0.011036152823427
g0256,ctrl,0.0
g0787,g0317,0.020074597776816
g0534,g0612,0.0131905240248191
g0022,ctrl,0.0
g0160,g0495,0.0
g0013,ctrl,0.0
g0534,g0612,0.0
g0109,ctrl,0.0
g0379,ctrl,0.0132262500721516
g0301,g0139,0.0
g0301,g0612,0.0055720303964734
g0301,ctrl,0.004953338830735
g0844,ctrl,0.0054218843277189
g0301,ctrl,0.0047148502586029
g0422,g0139,0.0
g0013,ctrl,0.0
g0186,g0228,0.0
g0422,g0612,0.0
g0510,ctrl,0.0175829209589858
g0195,ctrl,0.0048780326068998
g0927,g0805,0.0
g0109,g0787,0.0
g0852,ctrl,0.0
g0147,ctrl,0.0012708893308361
g0698,g0697,0.0
g0787,g0655,0.899155754157911
g0301,g0751,0.0
g0200,g0605,0.000217542717854
g0612,ctrl,0.0
g0317,g0655,0.0
g0186,g0868,0.0198554323131139
g0698,g0062,0.0
g0844,ctrl,0.0115444674007758
g0671,ctrl,0.0
g0083,g0633,0.0
g0787,g0655,0.0
g0256,ctrl,0.0096934883848893
g0698,g0207,0.0
g0927,g0495,0.020469421933615
g0301,g0139,0.994658015638854
g0564,ctrl,0.0
g0200,ctrl,0.0126344943007627
g0301,g0751,0.0036924499473041
g0698,g0207,0.0
g0186,g0868,0.005726857914654
g0417,ctrl,0.0
g0965,g0655,0.00077195403662
g0534,g0612,0.524268275734251
g0285,ctrl,0.0173715301626518
g0109,ctrl,0.0056492714996845
g0262,ctrl,0.0050208261990875
g0805,g0780,0.0053377541695763
g0085,ctrl,0.0020174391387158
g0232,ctrl,0.0
g0147,ctrl,0.476392636627427
g0241,ctrl,0.0095823244883564
g0147,g0241,0.0
g0698,g0207,0.0004100307841084
g0200,ctrl,0.000406822182951
g0083,g0633,0.0
g0262,ctrl,0.0113004033401029
g0698,g0207,0.437638021987202
g0681,ctrl,0.0
g0256,ctrl,0.522524414965723
g0371,ctrl,0.461430807953403
g0784,ctrl,0.0
g0691,g0631,0.000554802618411
g0787,ctrl,0.003316838663198
g0805,g0013,0.664877817139365
g0034,ctrl,0.0042645132062397
g0379,ctrl,0.0040018592607415
g0285,ctrl,0.002962002788283
g0261,g0160,0.0
g0922,g0061,0.0190087904391363
g0195,ctrl,0.0
g0564,ctrl,0.626298248221371
g0520,g0257,0.0
g0696,ctrl,0.0
g0422,ctrl,0.0102354384740526
g0927,g0805,0.0
g0022,g0228,0.0
g0552,ctrl,0.0111263368484333
g0417,ctrl,0.0
g0261,ctrl,0.0
g0564,ctrl,0.008568559528587
g0773,g0379,0.0076133656536047
g0761,g0707,0.0065564347021531
g0160,g0241,0.012545179356643
g0109,ctrl,0.0
g0379,ctrl,0.0
g0186,g0216,0.603301655028186
g0301,g0744,0.0072254761351034
g0761,g0157,0.0
g0884,ctrl,0.0
g0744,ctrl,0.0
g0612,ctrl,0.0
g0261,ctrl,0.0
g0638,ctrl,1.12260396711318
g0880,ctrl,0.0034368797059257
g0681,g0751,0.0074070154824356
g0147,g0160,0.0016248719064367
g0844,g0957,0.0
g0927,g0780,0.0042741475030633
g0751,ctrl,0.0
g0957,ctrl,0.0041358508849357
g0510,ctrl,0.0
g0276,ctrl,0.0112388584392278
g0965,ctrl,0.0
g0761,g0157,0.0044923327181293
g0417,ctrl,0.0063628498519039
g0835,ctrl,0.0003554961012327
g0422,g0139,0.441885591859556
g0927,g0852,0.0
g0696,ctrl,0.0
g0345,ctrl,0.0049327474350522
g0520,g0257,0.0048223861780474
g0200,ctrl,0.0
g0927,ctrl,0.0
g0852,g0422,0.0001162645683422
g0927,g0805,0.750217087337458
