p1,p2,exp
g0495,ctrl,0.0040807945186625
g0261,g0760,0.003540364762051
g0232,ctrl,0.0
g0083,g0599,0.0
g0461,ctrl,0.0
g0160,g0495,0.0
g0276,ctrl,0.000172312330063
g0147,g0241,0.0017616145544524
g0200,g0605,0.0083595354645101
g0761,g0157,0.0148105732958138
g0013,g0495,0.0003499553380841
g0101,ctrl,0.0
g0422,g0013,0.0
g0927,g0805,0.0
g0873,ctrl,0.0054370783675912
g0157,ctrl,0.0
g0083,ctrl,0.0087015761015612
g0200,ctrl,0.0113984477764277
g0564,ctrl,0.0
g0400,ctrl,0.0
g0698,g0207,0.0029679176834687
g0744,ctrl,0.0201646761356018
g0232,ctrl,0.0
g0924,g0034,0.0
g0707,g0157,0.0101101679980162
g0262,ctrl,0.0109750256365958
g0534,ctrl,0.0164993054527178
g0638,ctrl,0.0
g0491,ctrl,0.0056834227792415
g0261,g0013,0.0
g0844,g0957,0.0080935182828679
g0965,g0655,0.0
g0974,g0160,0.0
g0852,ctrl,0.0034580275001993
g0852,ctrl,0.0
g0256,ctrl,0.0149706907406292
g0787,g0317,0.0
g0534,g0612,0.0
g0022,ctrl,0.0059898266163441
g0160,g0495,0.0
g0013,ctrl,0.0138752428731137
g0534,g0612,0.0
g0109,ctrl,0.0116490498774105
g0379,ctrl,0.0100427136387861
g0301,g0139,0.0
g0301,g0612,0.0010605250611473
g0301,ctrl,0.0
g0844,ctrl,0.0
g0301,ctrl,0.0
g0422,g0139,0.0049238500801725
g0013,ctrl,0.0
g0186,g0228,0.0015662500870137
g0422,g0612,0.0
g0510,ctrl,0.0020931228930912
g0195,ctrl,0.0051466826911625
g0927,g0805,0.0035484278064831
g0109,g0787,0.0
g0852,ctrl,0.0281472055710387
g0147,ctrl,0.0031888733681184
g0698,g0697,0.0073959483046842
g0787,g0655,0.002468230842193
g0301,g0751,0.0
g0200,g0605,0.0014992412093495
g0612,ctrl,0.0
g0317,g0655,0.0
g0186,g0868,0.0
g0698,g0062,0.0
g0844,ctrl,0.0162084903316105
g0671,ctrl,0.0
g0083,g0633,0.0110676417843418
g0787,g0655,0.0023002684989715
g0256,ctrl,0.014802006857871
g0698,g0207,0.0217187032251412
g0927,g0495,0.0
g0301,g0139,0.0
g0564,ctrl,0.0059026314013179
g0200,ctrl,0.0011530427372417
g0301,g0751,0.0
g0698,g0207,0.0
g0186,g0868,0.0137693810788022
g0417,ctrl,0.0
g0965,g0655,0.0005341342463244
g0534,g0612,0.0008296289485905
g0285,ctrl,0.0014293253007897
g0109,ctrl,0.0075668434693843
g0262,ctrl,0.0
g0805,g0780,0.0082410415758045
g0085,ctrl,0.0
g0232,ctrl,0.0008968952239934
g0147,ctrl,0.0
g0241,ctrl,0.0106974856139286
g0147,g0241,0.0
g0698,g0207,0.0104155361415886
g0200,ctrl,0.0104358503591905
g0083,g0633,0.0
g0262,ctrl,0.0085952688194876
g0698,g0207,0.0001641434686944
g0681,ctrl,0.0079381988474083
g0256,ctrl,0.0
g0371,ctrl,0.0
g0784,ctrl,0.0046631520668911
g0691,g0631,0.0
g0787,ctrl,0.0078347183022562
g0805,g0013,0.0036866348713996
g0034,ctrl,0.0053776318259182
g0379,ctrl,0.0
g0285,ctrl,0.0061104473089371
g0261,g0160,0.0190051145273418
g0922,g0061,0.0
g0195,ctrl,0.0008324680835964
g0564,ctrl,0.0
g0520,g0257,0.0005744158447627
g0696,ctrl,0.0042186674737166
g0422,ctrl,0.0
g0927,g0805,4.31126219305003e-05
g0022,g0228,0.0
g0552,ctrl,0.0
g0417,ctrl,0.0053303939157992
g0261,ctrl,0.0065259144067029
g0564,ctrl,0.0030075864972505
g0773,g0379,0.0127988456273356
g0761,g0707,0.0092552444685707
g0160,g0241,0.0032504360858641
g0109,ctrl,0.0
g0379,ctrl,0.0097523347099609
g0186,g0216,0.0
g0301,g0744,0.0
g0761,g0157,0.0
g0884,ctrl,0.0
g0744,ctrl,0.0015129462757994
g0612,ctrl,0.0100915544401836
g0261,ctrl,0.0010079523067214
g0638,ctrl,0.0064568798869278
g0880,ctrl,0.0030106878249933
g0681,g0751,0.0
g0147,g0160,0.0
g0844,g0957,0.0222019654376069
g0927,g0780,0.0
g0751,ctrl,0.0
g0957,ctrl,0.0
g0510,ctrl,0.0045457112107739
g0276,ctrl,0.0
g0965,ctrl,0.008360387497846
g0761,g0157,0.0
g0417,ctrl,0.0
g0835,ctrl,0.0
g0422,g0139,0.0023616494719452
g0927,g0852,6.97240470344652e-05
g0696,ctrl,0.0
g0345,ctrl,0.0
g0520,g0257,0.0
g0200,ctrl,0.0
g0927,ctrl,0.0
g0852,g0422,0.0050218859101853
g0927,g0805,0.0
g0345,g0552,0.0
g0022,g0228,0.0
g0186,g0228,0.0174960943911154
g0852,g0034,0.0
g0136,ctrl,0.0
g0022,g0228,0.0
g0013,g0495,0.0012959919550425
g0957,ctrl,0.0047295945301128
g0037,g0186,0.0
g0805,g0780,0.0047736522444049
g0062,ctrl,0.0
g0922,g0061,0.0082092929075689
g0671,g0784,0.0
g0200,g0605,0.0
g0520,ctrl,0.0
g0520,g0257,0.0
g0698,ctrl,0.0
g0691,g0631,0.0036578913736146
g0691,ctrl,0.0
g0852,ctrl,0.0088474327199867
g0698,g0207,0.0
g0927,g0780,0.0
g0974,g0160,0.0
g0773,g0379,0.0
g0974,g0160,0.0220725986173403
g0631,ctrl,0.0111918352936901
g0304,ctrl,0.0044213478816004
g0974,g0160,0.0
g0301,g0612,0.0
g0422,g0139,0.0
g0085,ctrl,0.0144117623223359
g0852,ctrl,0.0
g0787,ctrl,0.0
g0698,g0697,0.0
g0843,ctrl,0.0
g0261,ctrl,0.0
g0040,ctrl,0.0165743444778601
g0843,ctrl,0.0
g0844,g0957,0.000286603405022
g0037,ctrl,0.0120690629204329
g0085,ctrl,0.0015608942255794
g0136,ctrl,0.0067319676592622
g0228,g0827,0.0
g0013,g0139,0.0
g0228,g0827,0.0
g0422,g0301,0.0007361391725658
g0261,g0760,0.0102764871160575
g0827,ctrl,0.0
g0805,ctrl,0.0
g0773,g0261,0.0
g0262,ctrl,0.0074635368999545
g0534,ctrl,0.0
g0520,g0257,0.0167001757693375
g0835,ctrl,0.0
g0422,g0013,0.0
g0927,g0827,0.0060255300511068
g0805,ctrl,0.0
g0147,g0160,0.0
g0136,ctrl,0.0009433105821798
g0084,ctrl,0.0
g0422,g0301,0.0081210533910389
g0062,ctrl,0.0
g0040,ctrl,0.002194554618431
g0229,ctrl,0.0109348501421741
g0186,ctrl,0.0048906188067639
g0868,ctrl,0.0
g0404,ctrl,0.0
