p1,p2,exp
g0495,ctrl,0.657349413318521
g0261,g0760,2.16474334133499
g0232,ctrl,0.0049803117078136
g0083,g0599,0.0
g0461,ctrl,0.438887539702052
g0160,g0495,0.96842861347526
g0276,ctrl,0.0032786541377526
g0147,g0241,2.30103464988985
g0200,g0605,0.0135019132222497
g0761,g0157,0.609322094638564
g0013,g0495,0.0
g0101,ctrl,1.10184792578861
g0422,g0013,0.827051220485024
g0927,g0805,1.12476453521622
g0873,ctrl,0.0139951849372141
g0157,ctrl,0.919202007525099
g0083,ctrl,0.35890915255225
g0200,ctrl,1.38115879667247
g0564,ctrl,1.13080955435247
g0400,ctrl,0.0008620742318267
g0698,g0207,0.0112512877314747
g0744,ctrl,0.0096075099965631
g0232,ctrl,0.0
g0924,g0034,1.21130830708774
g0707,g0157,0.649981056626307
g0262,ctrl,1.56534173806302
g0534,ctrl,0.968223928244733
g0638,ctrl,0.0
g0491,ctrl,0.0
g0261,g0013,0.286863123767074
g0844,g0957,0.0
g0965,g0655,0.798298351501817
g0974,g0160,0.625580951055247
g0852,ctrl,0.0
g0852,ctrl,0.0167929498313992
g0256,ctrl,1.31137076212091
g0787,g0317,0.0163125219590058
g0534,g0612,0.999043593806412
g0022,ctrl,0.539769449601949
g0160,g0495,0.56723358729289
g0013,ctrl,0.864221576954938
g0534,g0612,0.0
g0109,ctrl,0.0
g0379,ctrl,0.932319593965135
g0301,g0139,0.639811698529623
g0301,g0612,0.486504799687263
g0301,ctrl,0.0023781156934794
g0844,ctrl,0.0127717557842523
g0301,ctrl,0.686579632405932
g0422,g0139,0.0
g0013,ctrl,0.903100695101775
g0186,g0228,0.65137678720789
g0422,g0612,0.462326509872645
g0510,ctrl,0.831893554975995
g0195,ctrl,0.0130468717993072
g0927,g0805,0.0068284368481159
g0109,g0787,0.587396075491766
g0852,ctrl,0.870970480663325
g0147,ctrl,1.2670984738338
g0698,g0697,0.0151248923197345
g0787,g0655,2.25704284256794
g0301,g0751,0.54232308797257
g0200,g0605,0.581562938780016
g0612,ctrl,0.848866912871399
g0317,g0655,0.0
g0186,g0868,0.0011629387291697
g0698,g0062,0.00075012040902
g0844,ctrl,1.11420919226489
g0671,ctrl,0.564117759257115
g0083,g0633,0.570709799801902
g0787,g0655,0.0
g0256,ctrl,0.0008996539412255
g0698,g0207,0.431020891253919
g0927,g0495,0.0
g0301,g0139,0.0065898773863621
g0564,ctrl,0.0109162792784221
g0200,ctrl,0.649377091076697
g0301,g0751,1.09606009249727
g0698,g0207,0.0
g0186,g0868,0.775797808686326
g0417,ctrl,0.0030521557260508
g0965,g0655,0.0270835397349466
g0534,g0612,0.0
g0285,ctrl,0.338356621902871
g0109,ctrl,0.718851727981736
g0262,ctrl,0.008452358557443
g0805,g0780,0.849628586179579
