p1,p2,exp
g0495,ctrl,1.04171526323859
g0261,g0760,0.0
g0232,ctrl,1.01346502500334
g0083,g0599,1.08603259486072
g0461,ctrl,0.453197980738654
g0160,g0495,0.0
g0276,ctrl,0.0029426342294046
g0147,g0241,0.0154460986421162
g0200,g0605,1.35844420706508
g0761,g0157,0.61050216693997
g0013,g0495,0.58309770757268
g0101,ctrl,0.682022312583292
g0422,g0013,0.0
g0927,g0805,1.11676022595548
g0873,ctrl,0.402030067561488
g0157,ctrl,0.0065453898698529
g0083,ctrl,1.27887595009519
g0200,ctrl,0.0101034040227331
g0564,ctrl,0.0064997374403014
g0400,ctrl,0.560910655260547
g0698,g0207,0.452451066512161
g0744,ctrl,0.65312439847012
g0232,ctrl,0.601593012244512
g0924,g0034,0.0
g0707,g0157,0.363037449136686
g0262,ctrl,1.05410317676105
g0534,ctrl,0.601343491914545
g0638,ctrl,0.0
g0491,ctrl,0.0236896654243883
g0261,g0013,0.0
g0844,g0957,0.0155141974165041
g0965,g0655,0.0
g0974,g0160,0.995640249648365
g0852,ctrl,0.0059508237664447
g0852,ctrl,0.706986145147369
g0256,ctrl,0.512223196131234
g0787,g0317,0.807651320837634
g0534,g0612,0.0014582521907582
g0022,ctrl,0.538063859969207
g0160,g0495,0.911994235448331
g0013,ctrl,0.512329239885023
g0534,g0612,0.0047147459015511
g0109,ctrl,0.0090972369531058
g0379,ctrl,1.40749466044355
g0301,g0139,0.005634787518478
g0301,g0612,0.0
g0301,ctrl,0.0
g0844,ctrl,0.413114787302429
g0301,ctrl,0.708408214431651
g0422,g0139,0.58006043364905
g0013,ctrl,0.673220551868477
g0186,g0228,0.0119765861850681
g0422,g0612,0.472152029264316
g0510,ctrl,0.0
g0195,ctrl,0.42934542996329
g0927,g0805,0.553219548234953
g0109,g0787,0.593546490191703
g0852,ctrl,0.0092758305434532
g0147,ctrl,0.811036123541492
g0698,g0697,0.450617352159886
g0787,g0655,1.32055269110497
g0301,g0751,1.17380739916704
g0200,g0605,0.597806829278183
g0612,ctrl,0.0
g0317,g0655,0.0
g0186,g0868,0.468580676579821
g0698,g0062,0.0
