p1,p2,exp
g0495,ctrl,0.0
g0261,g0760,0.0
g0232,ctrl,0.0037007874329992
g0083,g0599,0.0
g0461,ctrl,0.0056068595427268
g0160,g0495,0.0037666122529922
g0276,ctrl,0.0
g0147,g0241,0.0
g0200,g0605,0.0113349050853549
g0761,g0157,0.0
g0013,g0495,0.0
g0101,ctrl,0.0152302159854713
g0422,g0013,0.0
g0927,g0805,0.0
g0873,ctrl,0.0098084247127466
g0157,ctrl,0.0050465893558527
g0083,ctrl,0.347484212282555
g0200,ctrl,0.0059185835930336
g0564,ctrl,0.0019982711459154
g0400,ctrl,0.0
g0698,g0207,0.0
g0744,ctrl,0.007205114409935
g0232,ctrl,0.0159539707374775
g0924,g0034,0.0012317461714024
g0707,g0157,0.364018136345763
g0262,ctrl,0.0
g0534,ctrl,0.0
g0638,ctrl,0.0089323179709785
g0491,ctrl,0.954189474980934
g0261,g0013,0.0
g0844,g0957,0.0
g0965,g0655,0.0053063823656851
g0974,g0160,0.0025544333366474
g0852,ctrl,0.0039016254966808
g0852,ctrl,0.434869031102314
g0256,ctrl,0.0006068464803797
g0787,g0317,0.0
g0534,g0612,0.0042133927346795
g0022,ctrl,0.0
g0160,g0495,0.0
g0013,ctrl,0.0091191053621992
g0534,g0612,0.0
g0109,ctrl,0.0
g0379,ctrl,0.0051737085439211
g0301,g0139,0.0
g0301,g0612,0.0
g0301,ctrl,0.0037963013063566
g0844,ctrl,0.422095713981259
g0301,ctrl,0.0209079181997334
g0422,g0139,0.0039542666862755
g0013,ctrl,0.0
g0186,g0228,0.0
g0422,g0612,0.0091903677043745
g0510,ctrl,0.0053687909156219
g0195,ctrl,0.0
g0927,g0805,0.0040683848134514
g0109,g0787,0.0
g0852,ctrl,0.0016197937406051
g0147,ctrl,0.487785240685912
g0698,g0697,0.0
g0787,g0655,0.0084022513868372
g0301,g0751,0.0013489871845178
g0200,g0605,0.0141487681369561
g0612,ctrl,0.0020410937743025
g0317,g0655,0.0
g0186,g0868,0.0004153703734931
g0698,g0062,0.875860881688925
g0844,ctrl,0.0
g0671,ctrl,0.0151012923419353
g0083,g0633,0.0189502430322375
g0787,g0655,0.0192729162101457
g0256,ctrl,0.0061889501646825
g0698,g0207,0.0064817390799343
g0927,g0495,0.0
g0301,g0139,0.0275551125505775
g0564,ctrl,0.0
g0200,ctrl,0.0
g0301,g0751,0.0
g0698,g0207,0.503500277321169
g0186,g0868,0.797438415984881
g0417,ctrl,0.0166518966847462
g0965,g0655,0.0065137370748579
g0534,g0612,0.0
g0285,ctrl,0.0
g0109,ctrl,0.0
g0262,ctrl,0.0
g0805,g0780,0.0006888921742693
g0085,ctrl,0.0119043133034256
g0232,ctrl,0.443563182309901
g0147,ctrl,0.0068127675143614
g0241,ctrl,0.0
g0147,g0241,0.0050553863357206
g0698,g0207,0.0
g0200,ctrl,0.004850976399628
g0083,g0633,0.0
g0262,ctrl,0.0022570116121346
g0698,g0207,0.0186399875055917
g0681,ctrl,0.0
g0256,ctrl,0.0072595377507058
g0371,ctrl,0.0
g0784,ctrl,0.566218904769082
g0691,g0631,0.012910370689912
g0787,ctrl,0.0
g0805,g0013,0.014699902093813
g0034,ctrl,0.0
g0379,ctrl,0.0055153945310996
g0285,ctrl,0.0068705378835179
g0261,g0160,0.000763220277778
g0922,g0061,0.0
g0195,ctrl,0.0097872360548512
g0564,ctrl,0.633728833691748
g0520,g0257,0.0015113506952865
g0696,ctrl,9.43453503209194e-05
g0422,ctrl,0.0035088441875408
g0927,g0805,0.0087435233606697
g0022,g0228,0.0
g0552,ctrl,0.548459987350086
g0417,ctrl,0.0052287667938969
g0261,ctrl,0.0
g0564,ctrl,0.0
g0773,g0379,0.0008296992987755
g0761,g0707,0.005823492100384
g0160,g0241,0.0
g0109,ctrl,1.05377816293061
g0379,ctrl,0.0040462500876741
g0186,g0216,0.0128811072249634
g0301,g0744,0.0155832388887189
g0761,g0157,0.0
g0884,ctrl,0.0136270091231698
g0744,ctrl,0.013648361664512
g0612,ctrl,0.0040091573744647
g0261,ctrl,0.0084785237555516
g0638,ctrl,0.0011051858049091
g0880,ctrl,0.0
g0681,g0751,0.0
g0147,g0160,0.0
g0844,g0957,0.0
g0927,g0780,0.0144677343977817
g0751,ctrl,0.0187154263659327
g0957,ctrl,0.0087030526370815
g0510,ctrl,0.0091782643775248
g0276,ctrl,0.0108944248340082
g0965,ctrl,1.09889525188146
g0761,g0157,0.0
g0417,ctrl,0.587557182048571
g0835,ctrl,0.377773045289015
g0422,g0139,0.450924641215679
g0927,g0852,0.0
g0696,ctrl,0.0051890950398897
g0345,ctrl,0.395309877115113
