p1,p2,exp
g0495,ctrl,1.06574093387816
g0261,g0760,0.0
g0232,ctrl,1.37770555866819
g0083,g0599,0.001598163580083
g0461,ctrl,1.81450744472482
g0160,g0495,0.601713492610225
g0276,ctrl,1.24641934572206
g0147,g0241,0.0073427840799264
g0200,g0605,0.0031691425146011
g0761,g0157,0.59939084213069
g0013,g0495,0.596061873703389
g0101,ctrl,0.683245121418082
g0422,g0013,0.499733086798384
g0927,g0805,1.96847618004316
g0873,ctrl,1.09785440590227
g0157,ctrl,0.928812075289732
g0083,ctrl,0.0
g0200,ctrl,0.88552806749878
g0564,ctrl,0.0
g0400,ctrl,0.0
g0698,g0207,1.18420165263903
g0744,ctrl,0.685876965994923
g0232,ctrl,0.0
g0924,g0034,0.769556683004333
g0707,g0157,1.20095479271581
g0262,ctrl,0.0
g0534,ctrl,0.596826222298081
g0638,ctrl,1.06314982313964
g0491,ctrl,0.0071405301533789
g0261,g0013,0.794820425249617
g0844,g0957,0.0051489972688837
g0965,g0655,0.775353923224313
g0974,g0160,0.356377331971279
g0852,ctrl,1.57069662894586
g0852,ctrl,0.733048226766465
g0256,ctrl,0.866782518343225
g0787,g0317,1.39294416352328
g0534,g0612,0.623649598928944
g0022,ctrl,1.16358894677383
g0160,g0495,0.56072458339335
g0013,ctrl,1.11260785017798
g0534,g0612,0.0
g0109,ctrl,0.702431083630182
g0379,ctrl,0.0261702516412387
g0301,g0139,1.03111961941195
g0301,g0612,1.52686360348003
g0301,ctrl,0.570067796740136
g0844,ctrl,0.723772597083453
g0301,ctrl,0.0247459302610307
g0422,g0139,0.0
g0013,ctrl,0.903740505068912
g0186,g0228,1.45048412734793
g0422,g0612,1.01203495325829
g0510,ctrl,0.0044365105100464
g0195,ctrl,0.736010280147151
g0927,g0805,1.15750635598172
g0109,g0787,0.0
g0852,ctrl,0.0
g0147,ctrl,2.21433649439841
g0698,g0697,0.758477869818652
g0787,g0655,0.878694878923451
g0301,g0751,1.17861629160034
g0200,g0605,1.4618101676868
g0612,ctrl,1.01531170647769
g0317,g0655,0.0
g0186,g0868,1.2192140181225
g0698,g0062,0.0
g0844,ctrl,1.11196502576621
g0671,ctrl,0.949733187633987
g0083,g0633,0.552286883370201
g0787,g0655,0.888936122198919
g0256,ctrl,1.45184799163775
g0698,g0207,1.41516699108604
g0927,g0495,0.588881608874453
g0301,g0139,0.0
g0564,ctrl,1.13871831411614
g0200,ctrl,0.650311422438142
g0301,g0751,0.918160020186734
g0698,g0207,0.0121498227468901
g0186,g0868,0.015150216071037
g0417,ctrl,0.61436210464348
g0965,g0655,0.574128303183422
g0534,g0612,0.850229693114709
g0285,ctrl,0.616121818727544
g0109,ctrl,1.85810462506235
g0262,ctrl,0.0091055695475889
g0805,g0780,1.07682485961846
g0085,ctrl,1.40254475077844
g0232,ctrl,0.975324613933109
g0147,ctrl,0.47735664077579
g0241,ctrl,1.0090610129732
g0147,g0241,1.28044104396366
g0698,g0207,1.22353105691039
g0200,ctrl,0.0054968607532681
g0083,g0633,1.11277470315356
g0262,ctrl,0.664243704822227
g0698,g0207,1.32267842258206
g0681,ctrl,1.50283645620329
g0256,ctrl,0.846254882612941
g0371,ctrl,1.22165657889392
g0784,ctrl,0.943869101414296
g0691,g0631,0.0014277445040591
g0787,ctrl,0.0
g0805,g0013,0.0064520534615053
g0034,ctrl,0.0041626471637878
g0379,ctrl,0.0069636814246299
g0285,ctrl,0.424685691377842
g0261,g0160,0.0015879559862304
g0922,g0061,1.20239111869119
g0195,ctrl,1.31045075166417
g0564,ctrl,1.4924254277978
g0520,g0257,1.07139439745992
g0696,ctrl,0.481767641552947
g0422,ctrl,1.23239306104618
g0927,g0805,0.515420729647332
g0022,g0228,1.39497694960703
g0552,ctrl,1.34633745565703
g0417,ctrl,0.0
g0261,ctrl,0.0
g0564,ctrl,1.08742360699983
g0773,g0379,0.003697452102721
g0761,g0707,0.602750508252646
g0160,g0241,1.53951132726533
g0109,ctrl,1.0692393053063
g0379,ctrl,0.0
g0186,g0216,0.981649597614347
g0301,g0744,1.0167115402792
g0761,g0157,0.0058034813296792
g0884,ctrl,0.52204897991524
g0744,ctrl,1.54969955276474
g0612,ctrl,1.23346508480649
g0261,ctrl,0.0
g0638,ctrl,1.65520577848218
g0880,ctrl,1.40343189957956
g0681,g0751,1.06795598105588
g0147,g0160,0.0
g0844,g0957,0.009517454631414
g0927,g0780,0.927614229920636
g0751,ctrl,0.0001295515621304
g0957,ctrl,0.920610872967351
g0510,ctrl,0.985832536443033
g0276,ctrl,0.0
g0965,ctrl,0.0
g0761,g0157,1.02351097662733
g0417,ctrl,0.0043347865754228
g0835,ctrl,1.02525593485012
g0422,g0139,2.34525647260159
g0927,g0852,0.0
g0696,ctrl,0.0
g0345,ctrl,0.39341937687705
g0520,g0257,1.0294691957447
g0200,ctrl,0.0
g0927,ctrl,1.40431518206477
g0852,g0422,0.556595789940661
g0927,g0805,0.0095544817177571
g0345,g0552,0.557442455300059
g0022,g0228,0.0
g0186,g0228,1.3835486708098
g0852,g0034,0.64162499060503
g0136,ctrl,0.0
g0022,g0228,1.41512177788982
g0013,g0495,0.910505133672375
g0957,ctrl,1.12105594843918
g0037,g0186,0.356602092252322
g0805,g0780,1.63565584318243
g0062,ctrl,0.763712016340556
g0922,g0061,0.968329597407135
g0671,g0784,0.989410372133789
g0200,g0605,0.0043909198900361
g0520,ctrl,0.874800566754006
g0520,g0257,0.9354778194875
g0698,ctrl,0.376185557768357
g0691,g0631,0.661896094042797
g0691,ctrl,0.446485810762317
g0852,ctrl,1.01855180030267
g0698,g0207,0.952603230828606
g0927,g0780,0.698211939512955
g0974,g0160,0.0
g0773,g0379,0.986281037306764
g0974,g0160,1.71418560284785
g0631,ctrl,0.649551548339292
g0304,ctrl,0.644253404595597
g0974,g0160,0.823941976255528
g0301,g0612,1.09792921350827
g0422,g0139,0.926098383642786
g0085,ctrl,0.0
g0852,ctrl,1.22705724592325
g0787,ctrl,0.003542208403537
g0698,g0697,0.0
