p1,p2,exp
g0495,ctrl,0.681482194324993
g0261,g0760,1.06605479038884
g0232,ctrl,0.455412132014832
g0083,g0599,0.0
g0461,ctrl,0.0087284558293975
g0160,g0495,0.617516830429158
g0276,ctrl,0.468974148431938
g0147,g0241,1.1805791075155
g0200,g0605,0.0086780455262622
g0761,g0157,0.0023753404617313
g0013,g0495,0.582567476087423
g0101,ctrl,0.0182172280887459
g0422,g0013,0.0149602148945614
g0927,g0805,0.0
g0873,ctrl,0.0
g0157,ctrl,0.0
g0083,ctrl,0.631192235084584
g0200,ctrl,0.01350219574888
g0564,ctrl,0.0035308028918831
g0400,ctrl,0.0214138050229322
g0698,g0207,0.0
g0744,ctrl,0.0
g0232,ctrl,0.589589169368906
g0924,g0034,0.788017571708605
g0707,g0157,0.380492279267296
g0262,ctrl,0.0094973912819893
g0534,ctrl,0.0005178480772615
g0638,ctrl,0.0
g0491,ctrl,0.0
g0261,g0013,0.496169666662593
g0844,g0957,0.0062761333832109
g0965,g0655,0.0034128461452915
g0974,g0160,0.35639256192527
g0852,ctrl,0.0
g0852,ctrl,0.0
g0256,ctrl,0.859182533348375
g0787,g0317,0.0
g0534,g0612,0.63905886144548
g0022,ctrl,0.0
g0160,g0495,0.0117529111285243
g0013,ctrl,0.0
g0534,g0612,0.612591914667938
g0109,ctrl,0.0
g0379,ctrl,0.932176489162635
g0301,g0139,0.0079740427019803
g0301,g0612,0.0
g0301,ctrl,0.0131763711093506
g0844,ctrl,0.0
g0301,ctrl,0.0
g0422,g0139,0.0
g0013,ctrl,0.0029408725255644
g0186,g0228,0.0
g0422,g0612,0.0
g0510,ctrl,0.0238439020289065
g0195,ctrl,0.0024074477476621
g0927,g0805,0.0028455817425238
g0109,g0787,0.0
g0852,ctrl,0.0
g0147,ctrl,0.480779861571081
g0698,g0697,0.0110969192014266
g0787,g0655,0.0
g0301,g0751,0.0126833520067225
g0200,g0605,0.008745478942631
g0612,ctrl,0.0022325161918864
g0317,g0655,0.0
g0186,g0868,0.461693549474919
g0698,g0062,0.0041840040115845
g0844,ctrl,0.504167252010869
g0671,ctrl,0.0112015472339598
g0083,g0633,0.0
