p1,p2,exp
g0495,ctrl,0.0024300076978338
g0261,g0760,0.0
g0232,ctrl,0.0045841499151736
g0083,g0599,1.08765882070279
g0461,ctrl,0.749660213994619
g0160,g0495,0.604686442899694
g0276,ctrl,0.486265576255046
g0147,g0241,0.0082860773506697
g0200,g0605,0.0
g0761,g0157,0.0
g0013,g0495,0.0129901865804525
g0101,ctrl,0.0
g0422,g0013,0.0032159485768037
g0927,g0805,0.0
g0873,ctrl,0.0
g0157,ctrl,0.0164041920361397
g0083,ctrl,0.357987070849968
g0200,ctrl,0.0
g0564,ctrl,0.0
g0400,ctrl,0.547758064024545
g0698,g0207,0.463258425592256
g0744,ctrl,0.398434998065459
g0232,ctrl,0.0
g0924,g0034,0.0
g0707,g0157,0.0
g0262,ctrl,0.0
g0534,ctrl,0.0
g0638,ctrl,0.654420193961095
g0491,ctrl,0.932747964664569
g0261,g0013,0.0034971510203893
g0844,g0957,0.0
g0965,g0655,0.0
g0974,g0160,0.0101094440423734
g0852,ctrl,0.0061802297985591
g0852,ctrl,0.431487587434351
g0256,ctrl,0.0
g0787,g0317,0.463728578206304
g0534,g0612,0.0012647073038295
g0022,ctrl,0.0166301497366087
g0160,g0495,0.569778196984402
g0013,ctrl,0.0
g0534,g0612,0.628575179507514
g0109,ctrl,0.0
g0379,ctrl,0.0
g0301,g0139,0.0008020550112165
g0301,g0612,0.486588837687049
g0301,ctrl,0.0
g0844,ctrl,0.411159875104421
g0301,ctrl,0.007729497934493
g0422,g0139,0.0
g0013,ctrl,0.0
g0186,g0228,0.875890834965007
g0422,g0612,0.0
g0510,ctrl,0.834339927270312
g0195,ctrl,0.732542899025205
g0927,g0805,0.0111338491205427
g0109,g0787,0.955169955373706
g0852,ctrl,0.888033613056941
g0147,ctrl,0.0
g0698,g0697,0.0098651983384868
g0787,g0655,0.0
g0301,g0751,0.0022273802615414
g0200,g0605,0.0
g0612,ctrl,0.849525439544949
g0317,g0655,0.007620143416806
g0186,g0868,0.0204652023369353
g0698,g0062,0.0
g0844,ctrl,0.0
g0671,ctrl,0.565657587687361
g0083,g0633,0.576400040136061
g0787,g0655,0.0083663224003306
g0256,ctrl,0.0
g0698,g0207,0.0035856098053732
