p1,p2,exp
g0495,ctrl,2.36400085586929
g0261,g0760,1.90332257036065
g0232,ctrl,0.78270918726402
g0083,g0599,0.0142904479791524
g0461,ctrl,2.17592708318345
g0160,g0495,0.0
g0276,ctrl,1.65307224422782
g0147,g0241,0.0
g0200,g0605,2.09546420113177
g0761,g0157,1.45372793481882
g0013,g0495,1.23928242383784
g0101,ctrl,0.682114681918767
g0422,g0013,1.92966563462001
g0927,g0805,1.8060452396876
g0873,ctrl,1.39043113326468
g0157,ctrl,1.73161137980322
g0083,ctrl,2.36117111928562
g0200,ctrl,0.009939214322244
g0564,ctrl,2.22954585671665
g0400,ctrl,1.82784617966745
g0698,g0207,2.15378473966047
g0744,ctrl,1.76270353834038
g0232,ctrl,1.60498315399915
g0924,g0034,1.19745098396626
g0707,g0157,2.5851052570311
g0262,ctrl,1.52222251374622
g0534,ctrl,1.26750202998497
g0638,ctrl,1.55838049734547
g0491,ctrl,1.84763674425789
g0261,g0013,1.68836670067155
g0844,g0957,1.81008514347591
g0965,g0655,2.50226104951905
g0974,g0160,1.67454372875008
g0852,ctrl,1.70235749703672
g0852,ctrl,2.31162367961848
g0256,ctrl,0.519078993422661
g0787,g0317,1.76634091947388
g0534,g0612,2.27949505026916
g0022,ctrl,2.25501652182919
g0160,g0495,1.54879780582293
g0013,ctrl,1.31159684745357
g0534,g0612,2.76259005970857
g0109,ctrl,1.5992629228251
g0379,ctrl,2.46924247575943
g0301,g0139,2.00460412113061
g0301,g0612,1.52846613795635
g0301,ctrl,1.70642089291607
g0844,ctrl,1.80584307414898
g0301,ctrl,2.2202989401935
g0422,g0139,1.21998045176345
g0013,ctrl,1.9288058280218
g0186,g0228,2.40619258433581
g0422,g0612,1.83984537523087
g0510,ctrl,0.0
g0195,ctrl,2.69361764271651
g0927,g0805,2.34378978603735
g0109,g0787,2.02224019559352
g0852,ctrl,0.0195200437733454
g0147,ctrl,0.48339686985679
g0698,g0697,2.04573383196444
g0787,g0655,2.08176523273308
g0301,g0751,1.95346648967134
g0200,g0605,2.12240008201332
g0612,ctrl,2.14483473301532
g0317,g0655,2.22483663758024
g0186,g0868,1.53703306894485
g0698,g0062,0.87551685940462
g0844,ctrl,1.48339326451916
g0671,ctrl,2.06812491940362
g0083,g0633,2.06509283112684
g0787,g0655,1.37454673621477
g0256,ctrl,2.04088496976524
g0698,g0207,2.28330579392692
g0927,g0495,1.64421239525406
g0301,g0139,1.00355154266451
g0564,ctrl,1.98433150337605
g0200,ctrl,1.5348585322851
g0301,g0751,1.607710011145
g0698,g0207,1.93437162086658
g0186,g0868,1.73302679157088
g0417,ctrl,1.93351071888754
g0965,g0655,1.57810293702817
g0534,g0612,2.13025103551062
g0285,ctrl,1.24120189076279
g0109,ctrl,1.44690237125147
g0262,ctrl,1.32621840474668
g0805,g0780,1.44892654710827
g0085,ctrl,1.64494251888898
g0232,ctrl,2.10062898105055
g0147,ctrl,1.40536257608087
g0241,ctrl,2.31568241701654
g0147,g0241,0.0
g0698,g0207,2.23587553807971
g0200,ctrl,1.18394289767939
g0083,g0633,0.714347487800225
g0262,ctrl,1.79389196702066
g0698,g0207,2.46857383832334
g0681,ctrl,0.523032628473807
g0256,ctrl,1.47734318465124
g0371,ctrl,2.15389575917672
g0784,ctrl,2.18707952100351
g0691,g0631,2.01653278521988
g0787,ctrl,0.970282501091063
g0805,g0013,1.56933449530094
g0034,ctrl,1.60407629354472
g0379,ctrl,1.42145581158095
g0285,ctrl,2.48718326077412
g0261,g0160,1.05559838915331
g0922,g0061,1.00049412772526
g0195,ctrl,0.0
g0564,ctrl,0.0160033488496142
g0520,g0257,1.70412593791806
g0696,ctrl,2.53988537520811
g0422,ctrl,2.39103933700612
g0927,g0805,2.41662861672206
g0022,g0228,1.93222316742767
g0552,ctrl,2.00932994056741
g0417,ctrl,1.93027440465583
g0261,ctrl,2.02542105235686
g0564,ctrl,2.15775045600103
g0773,g0379,1.94423881236888
g0761,g0707,1.7772206968751
g0160,g0241,2.27112374936117
g0109,ctrl,1.54647936892649
g0379,ctrl,1.29769601603002
g0186,g0216,1.93016626811833
g0301,g0744,1.51584878927147
g0761,g0157,2.00390727757676
g0884,ctrl,1.5082669160734
g0744,ctrl,2.06508220838495
g0612,ctrl,2.48597410416173
g0261,ctrl,0.840638179755772
g0638,ctrl,1.81604600064649
g0880,ctrl,1.86876220361235
g0681,g0751,2.09533292550254
g0147,g0160,1.07902285713412
g0844,g0957,1.04088291147035
g0927,g0780,2.04752080605492
g0751,ctrl,0.819642628880515
g0957,ctrl,1.272639880535
g0510,ctrl,1.79648737213978
g0276,ctrl,1.82944996044544
g0965,ctrl,1.09917355500039
g0761,g0157,1.32598492694773
g0417,ctrl,2.34586634589416
g0835,ctrl,2.21883253041166
g0422,g0139,0.988060274086496
g0927,g0852,0.0
g0696,ctrl,1.65448191875318
g0345,ctrl,2.06066396985103
g0520,g0257,1.52827574206779
g0200,ctrl,2.26540105783766
g0927,ctrl,2.13515909564507
g0852,g0422,1.94028553028659
g0927,g0805,1.71492404082542
g0345,g0552,2.15878963473789
g0022,g0228,2.01645775738881
g0186,g0228,1.60468175677761
g0852,g0034,1.82119741124337
g0136,ctrl,1.00102889495625
