p1,p2,exp
g0495,ctrl,1.04851871262629
g0261,g0760,0.0164954069971323
g0232,ctrl,1.51264967061894
g0083,g0599,0.0
g0461,ctrl,0.014358356541118
g0160,g0495,0.978421088184773
g0276,ctrl,1.3989677681767
g0147,g0241,1.19155700847347
g0200,g0605,0.898078499957379
g0761,g0157,0.0102914958201068
g0013,g0495,0.584062873832884
g0101,ctrl,0.0
g0422,g0013,1.08256697826188
g0927,g0805,0.0112243195139605
g0873,ctrl,0.697426283461437
g0157,ctrl,0.930721526879029
g0083,ctrl,1.15656148592923
g0200,ctrl,0.0
g0564,ctrl,0.0048204945858303
g0400,ctrl,0.921907014210448
g0698,g0207,0.456162539399193
g0744,ctrl,0.883927460646853
g0232,ctrl,1.43553861577487
g0924,g0034,0.766531059348857
g0707,g0157,0.0192708471697306
g0262,ctrl,1.05086181643652
g0534,ctrl,0.602580848420881
g0638,ctrl,1.08595317385152
g0491,ctrl,0.939001842999673
g0261,g0013,0.954344401558358
g0844,g0957,0.0062797333402977
g0965,g0655,1.02359567028237
g0974,g0160,1.15471058822006
g0852,ctrl,0.564602037797536
g0852,ctrl,0.0
g0256,ctrl,1.31797832188254
g0787,g0317,1.04304458299284
g0534,g0612,1.01315193076517
g0022,ctrl,1.14490885796026
g0160,g0495,1.3669293761469
g0013,ctrl,0.51637227717065
g0534,g0612,0.0
g0109,ctrl,0.690790781254248
g0379,ctrl,0.929563683613462
g0301,g0139,0.650363072991067
g0301,g0612,1.0299262942188
g0301,ctrl,1.72731305694504
g0844,ctrl,0.931845314140128
g0301,ctrl,0.0
g0422,g0139,0.938796348411356
g0013,ctrl,1.68826955462716
g0186,g0228,1.71794607312922
g0422,g0612,0.7786196825287
g0510,ctrl,0.0024762736182861
g0195,ctrl,1.12257932361753
g0927,g0805,0.540142134657782
g0109,g0787,0.0060677937269415
g0852,ctrl,0.0127234317617186
g0147,ctrl,0.808982369883602
g0698,g0697,1.17774716855336
g0787,g0655,0.003106037339158
g0301,g0751,1.16572663313114
g0200,g0605,1.22327633696014
g0612,ctrl,1.49303098713585
g0317,g0655,1.2705549722845
g0186,g0868,0.775011833767845
g0698,g0062,0.878268612486037
g0844,ctrl,0.0
g0671,ctrl,1.19592915907146
g0083,g0633,1.18685787739645
g0787,g0655,1.17180822243196
g0256,ctrl,0.836003907925289
g0698,g0207,0.957489843271977
g0927,g0495,1.21574480067609
g0301,g0139,1.01383138650237
g0564,ctrl,1.11985542505463
g0200,ctrl,0.0116712224521501
g0301,g0751,1.09535303205822
g0698,g0207,0.833615926411478
g0186,g0868,1.23542334428555
g0417,ctrl,0.982782449546436
g0965,g0655,0.942046693714719
g0534,g0612,1.47439758273536
g0285,ctrl,0.807513831551728
g0109,ctrl,1.14734409183952
g0262,ctrl,1.31793554725131
g0805,g0780,0.0
g0085,ctrl,0.713921928247114
g0232,ctrl,0.994260113606395
g0147,ctrl,1.24619207733929
g0241,ctrl,1.36428080399219
g0147,g0241,0.003041547836179
g0698,g0207,0.794269134293837
