p1,p2,exp
g0495,ctrl,4.06197130094256
g0261,g0760,3.56722257949618
g0232,ctrl,4.38549534362319
g0083,g0599,4.26443620831836
g0461,ctrl,4.41030941893069
g0160,g0495,4.3433647360107
g0276,ctrl,4.19298554949833
g0147,g0241,3.92344697298783
g0200,g0605,4.01111550819189
g0761,g0157,4.38069184793794
g0013,g0495,4.4806205261998
g0101,ctrl,4.4440272032578
g0422,g0013,4.38625821899349
g0927,g0805,4.21358911270583
g0873,ctrl,4.32985915919171
g0157,ctrl,4.53068045684777
g0083,ctrl,4.19861064183616
g0200,ctrl,4.07281083253424
g0564,ctrl,3.76560176115209
g0400,ctrl,4.42940898723818
g0698,g0207,4.34127258555721
g0744,ctrl,4.31457997182466
g0232,ctrl,4.38478822595546
g0924,g0034,3.93418848983557
g0707,g0157,4.42442999349195
g0262,ctrl,4.07219045638028
g0534,ctrl,4.40383403812838
g0638,ctrl,4.11163774068717
g0491,ctrl,3.8940779291448
g0261,g0013,4.48383047827071
g0844,g0957,4.31071667677574
g0965,g0655,4.46140825119971
g0974,g0160,4.38293996557676
g0852,ctrl,4.15326412059755
g0852,ctrl,4.62694691963844
g0256,ctrl,4.43581364319864
g0787,g0317,4.44548724008818
g0534,g0612,4.43921671664688
g0022,ctrl,4.39370709904173
g0160,g0495,4.37466852094967
g0013,ctrl,4.18017389290235
g0534,g0612,4.30422157738587
g0109,ctrl,4.22855661153041
g0379,ctrl,4.11244139470834
g0301,g0139,4.36224088740079
g0301,g0612,4.36132303221527
g0301,ctrl,4.52129617987181
g0844,ctrl,4.3210639179249
g0301,ctrl,4.21208316137554
g0422,g0139,4.49039739837356
g0013,ctrl,4.453940828445
g0186,g0228,4.45097192119175
g0422,g0612,4.31186835354062
g0510,ctrl,4.77664520659174
g0195,ctrl,4.37857897161066
g0927,g0805,4.3917090526249
g0109,g0787,4.38961625827861
g0852,ctrl,4.2618613344172
g0147,ctrl,3.71167908324497
g0698,g0697,4.44200052697063
g0787,g0655,3.88724818926177
g0301,g0751,4.16144760822709
g0200,g0605,4.07110765456241
g0612,ctrl,3.91784934689
g0317,g0655,4.34687980478297
g0186,g0868,4.4060589909274
g0698,g0062,4.41632468354304
g0844,ctrl,4.33449077075276
g0671,ctrl,4.06057621934237
g0083,g0633,3.97982317034035
g0787,g0655,4.17286608762711
g0256,ctrl,4.38126396482685
g0698,g0207,4.33816922851244
g0927,g0495,4.44488636627326
g0301,g0139,4.40995785119731
g0564,ctrl,4.05116365298007
g0200,ctrl,4.42661401080058
g0301,g0751,4.35682933600962
g0698,g0207,4.34752583059361
g0186,g0868,4.50332552507737
g0417,ctrl,4.61084048363317
g0965,g0655,4.50458604721491
g0534,g0612,4.4634654808521
g0285,ctrl,4.4438809943796
g0109,ctrl,4.3354359010933
g0262,ctrl,4.33653262327466
g0805,g0780,4.1629024182163
g0085,ctrl,4.20863413685088
g0232,ctrl,4.3059868074991
g0147,ctrl,4.41640979056289
g0241,ctrl,4.24345127056377
g0147,g0241,3.81506854389934
g0698,g0207,4.27644407320586
g0200,ctrl,4.37954604337666
g0083,g0633,3.51931179074799
g0262,ctrl,4.50530784368857
g0698,g0207,4.31622459683493
g0681,ctrl,4.32840002392682
g0256,ctrl,4.46924107035125
g0371,ctrl,4.47474459485936
g0784,ctrl,4.15683942042278
g0691,g0631,4.42305994002654
g0787,ctrl,3.47645952088698
g0805,g0013,4.35699603568441
g0034,ctrl,4.35800312726535
g0379,ctrl,4.06466250897971
g0285,ctrl,4.35005347461712
g0261,g0160,4.30773058850526
g0922,g0061,4.33001245232066
g0195,ctrl,4.54104684778593
g0564,ctrl,3.93136520888229
g0520,g0257,4.45651465012866
g0696,ctrl,4.14727664885879
g0422,ctrl,4.2943313105441
g0927,g0805,4.19952834140015
g0022,g0228,4.32037850697208
g0552,ctrl,4.33057233525983
g0417,ctrl,4.41274348522289
g0261,ctrl,4.22010429576605
g0564,ctrl,4.02682831786882
g0773,g0379,4.03076269336089
g0761,g0707,4.2594839980244
g0160,g0241,4.32518788031349
g0109,ctrl,3.83571524769063
g0379,ctrl,4.05600913899425
g0186,g0216,4.2138208854912
g0301,g0744,4.29945711147863
g0761,g0157,4.40174077654216
g0884,ctrl,4.70076486876929
g0744,ctrl,4.36503567846927
g0612,ctrl,4.5598041934861
g0261,ctrl,4.03789147537884
g0638,ctrl,4.05222186603878
g0880,ctrl,4.0209076254005
g0681,g0751,4.04944658721688
g0147,g0160,3.55240162887269
g0844,g0957,4.2099105922817
g0927,g0780,4.34250540039186
g0751,ctrl,3.20066796622214
g0957,ctrl,4.10177616562711
g0510,ctrl,4.43411712622559
g0276,ctrl,4.46235197435856
g0965,ctrl,4.51151502062146
g0761,g0157,4.22726256868398
g0417,ctrl,4.62039760475154
g0835,ctrl,4.47517638726874
g0422,g0139,4.61154289850225
g0927,g0852,4.24397084929629
g0696,ctrl,4.34564049747703
g0345,ctrl,4.09458322340417
g0520,g0257,4.41702057747635
g0200,ctrl,4.71294139195817
g0927,ctrl,4.38289843455107
g0852,g0422,4.46688957155377
g0927,g0805,4.04617446245307
g0345,g0552,4.48908953884954
g0022,g0228,4.10076509488397
g0186,g0228,4.6788140211422
g0852,g0034,4.57362127719147
g0136,ctrl,4.38899800541173
g0022,g0228,4.18587038870664
g0013,g0495,4.39649219012788
g0957,ctrl,4.46074910430358
g0037,g0186,4.39650567589
g0805,g0780,4.49185366973435
g0062,ctrl,4.51625583199061
g0922,g0061,4.31532144964741
g0671,g0784,4.34738533403996
g0200,g0605,3.5168353483139
g0520,ctrl,4.11572113616076
g0520,g0257,4.3134309612336
g0698,ctrl,4.21760363601856
g0691,g0631,4.88795563071729
g0691,ctrl,4.40659827648203
g0852,ctrl,4.29037048881109
g0698,g0207,4.21472065636454
g0927,g0780,4.02968787849566
g0974,g0160,4.26911844285455
g0773,g0379,4.40816223215842
g0974,g0160,4.36160489698483
g0631,ctrl,4.28961699729405
g0304,ctrl,4.30510164526588
g0974,g0160,4.0040705267666
g0301,g0612,4.18861461701859
g0422,g0139,4.45673285068488
g0085,ctrl,4.12110486023792
g0852,ctrl,4.17759629588044
g0787,ctrl,4.0255612987204
g0698,g0697,4.3933921371913
g0843,ctrl,4.43184522032001
g0261,ctrl,3.92434839959667
g0040,ctrl,4.54781777757271
g0843,ctrl,4.34067857582299
g0844,g0957,4.21567352705063
g0037,ctrl,4.39468721978036
g0085,ctrl,4.23950852285643
g0136,ctrl,4.27625698047201
g0228,g0827,4.26790206281945
g0013,g0139,4.35292169875669
g0228,g0827,4.1032254398861
g0422,g0301,4.41749404599888
g0261,g0760,4.45487670083941
g0827,ctrl,4.03167087284069
g0805,ctrl,4.47819672063011
g0773,g0261,4.42268592454588
g0262,ctrl,3.36651085472469
g0534,ctrl,4.49933762827396
g0520,g0257,4.4084149636822
g0835,ctrl,4.14503184761547
g0422,g0013,4.18039017080286
g0927,g0827,4.39746645240717
g0805,ctrl,4.32156595658048
g0147,g0160,4.34211465563775
g0136,ctrl,4.2772024900216
g0084,ctrl,4.23875810908342
g0422,g0301,4.4652635415266
g0062,ctrl,4.56200316974822
g0040,ctrl,4.11398356787835
g0229,ctrl,4.34583046847462
g0186,ctrl,4.35974589717575
g0868,ctrl,4.27112536140135
g0404,ctrl,4.11922881946497
g0989,ctrl,4.3791887436987
g0422,g0301,4.1347720924853
g0422,g0612,4.20817312658533
g0317,ctrl,4.46720545188751
g0787,g0317,4.31989769795258
g0216,ctrl,4.4906353087358
g0805,g0013,4.27764720584068
g0040,ctrl,4.23229950855144
g0671,ctrl,4.21192351597257
g0079,ctrl,4.31606299889139
g0681,ctrl,4.20346516163321
g0852,ctrl,4.46994326390289
g0261,g0760,4.45610304775605
g0633,ctrl,4.45014328927676
g0552,ctrl,4.34650443357642
g0422,g0013,4.49794200803166
g0257,ctrl,3.94186913160508
g0784,ctrl,4.30895193304454
g0022,g0228,4.23143855051507
g0087,ctrl,4.53304377175481
g0084,ctrl,4.42676134523419
g0880,g0744,4.30652091405673
g0698,g0062,4.28788144935684
g0780,ctrl,4.33477144762488
g0147,ctrl,4.66907298138155
g0599,ctrl,4.05219864852211
g0631,ctrl,4.23719387843858
g0022,ctrl,4.49943657024333
