p1,p2,exp
g0495,ctrl,4.01674527131859
g0261,g0760,3.73159149875543
g0232,ctrl,4.08500316864922
g0083,g0599,3.71837246438642
g0461,ctrl,3.74167875309755
g0160,g0495,4.32305420623993
g0276,ctrl,4.04950263455809
g0147,g0241,3.88803802705912
g0200,g0605,4.21549857183176
g0761,g0157,3.85368348842892
g0013,g0495,4.2342549783898
g0101,ctrl,4.15964061348465
g0422,g0013,4.29108181151234
g0927,g0805,3.89296468229621
g0873,ctrl,3.95685836987192
g0157,ctrl,3.95256138053627
g0083,ctrl,4.00055038462257
g0200,ctrl,4.20669519296241
g0564,ctrl,3.73746668290101
g0400,ctrl,4.43194819339139
g0698,g0207,4.4316620301873
g0744,ctrl,4.01237734666289
g0232,ctrl,4.30882463315758
g0924,g0034,3.78053462317029
g0707,g0157,4.11886853070081
g0262,ctrl,3.94846086600579
g0534,ctrl,4.09063559603901
g0638,ctrl,3.98154194226831
g0491,ctrl,3.9749237604313
g0261,g0013,4.05189757118303
g0844,g0957,4.15822684430027
g0965,g0655,4.10859241567999
g0974,g0160,4.00044313477853
g0852,ctrl,3.839476168062
g0852,ctrl,4.24084987515818
g0256,ctrl,4.26831192277815
g0787,g0317,4.27719695392054
g0534,g0612,4.43081863655252
g0022,ctrl,3.73394428649282
g0160,g0495,4.3908783653179
g0013,ctrl,4.10611046113861
g0534,g0612,4.26960437795134
g0109,ctrl,4.33740665850213
g0379,ctrl,3.7758996567127
g0301,g0139,4.30402491171095
g0301,g0612,4.38150738684401
g0301,ctrl,4.2557931509454
g0844,ctrl,4.05984520399376
g0301,ctrl,4.27472920387751
g0422,g0139,4.16762808956345
g0013,ctrl,4.12968496607287
g0186,g0228,4.0995536026568
g0422,g0612,4.21273178178496
g0510,ctrl,3.94385108052462
g0195,ctrl,3.89890519183578
g0927,g0805,4.17367090486939
g0109,g0787,4.31566586035206
g0852,ctrl,4.35169995026923
g0147,ctrl,3.56738187768431
g0698,g0697,4.36291233064878
g0787,g0655,4.10337526115062
g0301,g0751,4.17832745916929
g0200,g0605,4.13281409564298
g0612,ctrl,3.86273950949974
g0317,g0655,4.02596054363313
g0186,g0868,4.147228302109
g0698,g0062,3.98685832427215
g0844,ctrl,3.98362307643238
g0671,ctrl,3.8782051366545
g0083,g0633,3.96457430597872
g0787,g0655,4.37098386590745
g0256,ctrl,4.32249826803722
g0698,g0207,4.12930236638895
g0927,g0495,4.06928819927964
g0301,g0139,4.05345272234643
g0564,ctrl,3.9116747845227
g0200,ctrl,3.67262536760629
g0301,g0751,4.17556215063135
g0698,g0207,4.42937682191286
g0186,g0868,3.81119943591644
g0417,ctrl,4.23070953119641
g0965,g0655,4.20992001894236
g0534,g0612,4.3401195848452
g0285,ctrl,4.20467578841282
g0109,ctrl,4.0893662129167
g0262,ctrl,3.97093555764722
g0805,g0780,4.14657924382317
g0085,ctrl,3.75705156205752
g0232,ctrl,3.95870670441944
g0147,ctrl,4.25246390072753
g0241,ctrl,4.03625630608076
g0147,g0241,4.29290354885181
g0698,g0207,3.86816339732889
g0200,ctrl,3.67168470059764
g0083,g0633,3.03193717400919
g0262,ctrl,4.05600337228647
g0698,g0207,4.09271969132586
g0681,ctrl,4.20401653429552
g0256,ctrl,4.31730136191911
g0371,ctrl,4.15011817501686
g0784,ctrl,4.1147332997379
g0691,g0631,3.97820494343685
g0787,ctrl,3.61594793741248
g0805,g0013,4.19896782800653
g0034,ctrl,4.33706812642485
g0379,ctrl,3.89257714420321
g0285,ctrl,3.71453451468075
g0261,g0160,3.96932795702273
g0922,g0061,4.08848934473126
g0195,ctrl,4.01806877445826
g0564,ctrl,4.12370366713933
g0520,g0257,4.41957547263616
g0696,ctrl,4.12253359247349
g0422,ctrl,3.73330194865628
g0927,g0805,3.97124695626667
g0022,g0228,4.31040598941907
g0552,ctrl,4.27002569508271
g0417,ctrl,3.98178092290964
g0261,ctrl,3.87272047090937
g0564,ctrl,3.52761492038835
g0773,g0379,4.07167350124905
g0761,g0707,4.36316009035312
g0160,g0241,3.97274347102702
g0109,ctrl,3.91867071339861
g0379,ctrl,4.03269395076037
g0186,g0216,4.48429633895644
g0301,g0744,3.81350181012335
g0761,g0157,4.2858521112549
g0884,ctrl,4.08073866095139
g0744,ctrl,3.91584313590013
g0612,ctrl,4.15588861162685
g0261,ctrl,3.93426729235413
g0638,ctrl,4.13645279597668
g0880,ctrl,3.68248159293869
g0681,g0751,4.09075406061969
g0147,g0160,3.81815449069454
g0844,g0957,4.18726461836156
g0927,g0780,4.15459233329779
g0751,ctrl,3.51107030807005
g0957,ctrl,4.1714146984716
g0510,ctrl,4.16228463029983
g0276,ctrl,4.46473580445027
g0965,ctrl,4.07982512649911
g0761,g0157,4.03831960756791
g0417,ctrl,4.01715760141556
g0835,ctrl,3.85981360711642
g0422,g0139,4.14655513814162
g0927,g0852,4.01715157930068
g0696,ctrl,4.22896728717427
g0345,ctrl,4.09257896511076
g0520,g0257,4.13500112028568
g0200,ctrl,4.24558718390515
g0927,ctrl,4.27773532818226
g0852,g0422,4.42656014533428
g0927,g0805,4.01598284157895
g0345,g0552,4.131822349905
g0022,g0228,4.15464112288003
g0186,g0228,4.11987100570353
g0852,g0034,4.36602249542206
g0136,ctrl,4.15197940283799
g0022,g0228,3.92737795326763
g0013,g0495,4.2045349684423
g0957,ctrl,4.01507964862466
g0037,g0186,4.2350740674788
g0805,g0780,3.94171625218807
g0062,ctrl,4.16835253329538
g0922,g0061,3.78409847381193
g0671,g0784,4.07432082263323
g0200,g0605,3.84066464655021
g0520,ctrl,3.95950738174721
g0520,g0257,4.11848378424027
g0698,ctrl,3.95705131296966
g0691,g0631,4.09026168417837
g0691,ctrl,4.37447497046692
g0852,ctrl,4.117730871762
g0698,g0207,4.28299768942248
g0927,g0780,3.76923625758596
g0974,g0160,4.17031996278569
