p1,p2,exp
g0495,ctrl,0.695592308114137
g0261,g0760,0.014358171959273
g0232,ctrl,0.469163404722297
g0083,g0599,0.0
g0461,ctrl,0.45446097680828
g0160,g0495,0.963982758967853
g0276,ctrl,0.0
g0147,g0241,1.19853419295774
g0200,g0605,0.0052013731364257
g0761,g0157,0.602647621740485
g0013,g0495,0.0187473568062087
g0101,ctrl,1.12621930903184
g0422,g0013,0.835799407991283
g0927,g0805,0.696251625722959
g0873,ctrl,1.24124291873591
g0157,ctrl,0.931925331106551
g0083,ctrl,1.14440148851373
g0200,ctrl,0.0
g0564,ctrl,0.0
g0400,ctrl,0.547159371532221
g0698,g0207,0.474964626898247
g0744,ctrl,1.06100481489689
g0232,ctrl,0.003742237274288
g0924,g0034,0.0284865314173159
g0707,g0157,0.388872006947292
g0262,ctrl,0.0
g0534,ctrl,0.0155280253013247
g0638,ctrl,0.670499745373508
g0491,ctrl,0.0
g0261,g0013,0.668968953225775
g0844,g0957,0.0203228493894283
g0965,g0655,1.22311890723446
g0974,g0160,0.375666906302295
g0852,ctrl,0.555684557341099
g0852,ctrl,0.713519826658824
g0256,ctrl,0.0
g0787,g0317,0.0
g0534,g0612,0.614170583468928
g0022,ctrl,0.0086384172626354
g0160,g0495,0.561919270650533
g0013,ctrl,0.872467748442536
g0534,g0612,0.626857129765326
g0109,ctrl,0.0
g0379,ctrl,0.003525109797771
g0301,g0139,1.02989934488678
g0301,g0612,0.473629264791873
g0301,ctrl,0.0035228806533845
g0844,ctrl,0.700989249251518
g0301,ctrl,0.707212637903456
g0422,g0139,0.0
g0013,ctrl,0.677077489303981
g0186,g0228,1.04205639701805
g0422,g0612,1.21523786076886
g0510,ctrl,0.0
g0195,ctrl,1.12908240576543
g0927,g0805,0.55468391578827
g0109,g0787,0.570105637050944
g0852,ctrl,0.0091244865217671
g0147,ctrl,0.478886763026298
g0698,g0697,1.34977876432216
g0787,g0655,1.33669737512573
g0301,g0751,0.0
g0200,g0605,0.009186335614631
g0612,ctrl,1.16072588057966
g0317,g0655,0.591991708986124
g0186,g0868,0.457494897689196
g0698,g0062,0.0092922571041049
g0844,ctrl,0.503593462744831
g0671,ctrl,0.0059089268337666
g0083,g0633,0.578858737994996
g0787,g0655,0.0
g0256,ctrl,0.513598140684085
g0698,g0207,0.410727492255942
g0927,g0495,1.24048398751409
g0301,g0139,1.00805863171135
g0564,ctrl,0.713341046006495
g0200,ctrl,1.05338158544945
g0301,g0751,0.0132999256534354
g0698,g0207,0.505736968786564
g0186,g0868,0.0040191992861752
g0417,ctrl,0.00024911948174
g0965,g0655,0.0092526885922468
g0534,g0612,0.51510038451704
g0285,ctrl,0.814395704118904
g0109,ctrl,0.977821832233782
g0262,ctrl,0.0129993006957839
g0805,g0780,1.28240792704127
g0085,ctrl,0.0
g0232,ctrl,0.431018485848163
g0147,ctrl,0.0
g0241,ctrl,0.0016204480556281
g0147,g0241,0.808364773582771
g0698,g0207,1.52746958850427
g0200,ctrl,0.0036343779883032
g0083,g0633,0.0
g0262,ctrl,0.797608138557101
g0698,g0207,0.443405171475835
g0681,ctrl,0.513261399452232
g0256,ctrl,0.00274708670717
g0371,ctrl,0.787855080168553
g0784,ctrl,0.0
g0691,g0631,0.0159318036312792
g0787,ctrl,0.0008047620263797
g0805,g0013,0.646900649011711
g0034,ctrl,0.85695342964269
g0379,ctrl,0.0118258773421916
g0285,ctrl,0.976082133211116
g0261,g0160,0.0
g0922,g0061,1.18952347574847
g0195,ctrl,0.0
g0564,ctrl,1.02092102636
g0520,g0257,0.492467002624527
g0696,ctrl,0.472719530043894
g0422,ctrl,0.682292318148832
g0927,g0805,1.30408958171756
g0022,g0228,0.0
g0552,ctrl,0.52676982243134
g0417,ctrl,0.0
g0261,ctrl,0.888122034503056
g0564,ctrl,0.0
g0773,g0379,0.757564524501124
g0761,g0707,0.0088877298084918
g0160,g0241,0.79853783117001
g0109,ctrl,0.0024750074076893
g0379,ctrl,0.0
g0186,g0216,0.0
g0301,g0744,0.0
g0761,g0157,0.592858352579831
g0884,ctrl,1.14127570580628
g0744,ctrl,0.969748038865095
g0612,ctrl,0.0
g0261,ctrl,0.0101376188877614
g0638,ctrl,0.71774922263529
g0880,ctrl,0.942735824022252
g0681,g0751,0.902980278188537
g0147,g0160,0.0081746258389085
g0844,g0957,1.03223567951021
g0927,g0780,0.0070048771703962
g0751,ctrl,0.0081883310933121
g0957,ctrl,0.0
g0510,ctrl,0.605164256941047
g0276,ctrl,0.573084193504202
g0965,ctrl,0.0
g0761,g0157,0.0
g0417,ctrl,0.565468418500549
g0835,ctrl,1.54999836994799
g0422,g0139,0.451611596127547
g0927,g0852,0.0157910829692895
g0696,ctrl,0.525664074969623
g0345,ctrl,1.18936924968
g0520,g0257,0.652602209548175
g0200,ctrl,0.0156111401395706
g0927,ctrl,0.0081009679208769
g0852,g0422,1.15726348797085
g0927,g0805,0.0
g0345,g0552,0.942511306148543
g0022,g0228,0.0
g0186,g0228,0.892527972493489
g0852,g0034,0.0003068560951378
g0136,ctrl,0.01658451577152
g0022,g0228,1.18829914743712
g0013,g0495,0.0
g0957,ctrl,0.428277076339648
g0037,g0186,1.01032570689399
g0805,g0780,0.0011373127458466
g0062,ctrl,1.20849200783231
g0922,g0061,0.962904187591199
g0671,g0784,0.0
g0200,g0605,0.0
g0520,ctrl,0.882532163123329
g0520,g0257,0.569773998673636
g0698,ctrl,0.674343098873526
g0691,g0631,0.0026790860528014
g0691,ctrl,1.18449480210767
g0852,ctrl,0.823974248216838
g0698,g0207,0.781620927328297
g0927,g0780,0.0092639753778906
g0974,g0160,0.0110254846232747
g0773,g0379,0.0
g0974,g0160,0.913886937298445
g0631,ctrl,0.0
g0304,ctrl,0.0011742049701361
g0974,g0160,0.809150474394904
g0301,g0612,0.388904217766914
g0422,g0139,0.561803121917095
g0085,ctrl,0.0033245745300671
g0852,ctrl,0.0020764016096708
g0787,ctrl,0.0113573244830476
g0698,g0697,0.426784514822681
g0843,ctrl,0.745842244239166
g0261,ctrl,0.005578302213781
g0040,ctrl,0.0147888719704152
g0843,ctrl,0.0
g0844,g0957,0.0
g0037,ctrl,0.0075682377678241
g0085,ctrl,0.0
g0136,ctrl,0.891151370578538
g0228,g0827,1.08199833276517
g0013,g0139,0.0
g0228,g0827,0.913766558396014
g0422,g0301,0.0037634521911776
g0261,g0760,0.0
g0827,ctrl,0.0108225651445798
g0805,ctrl,0.0
g0773,g0261,1.26934560793314
g0262,ctrl,0.0
g0534,ctrl,0.0028175272042024
g0520,g0257,0.315357101564129
g0835,ctrl,0.0
g0422,g0013,0.552549594948707
g0927,g0827,0.0
g0805,ctrl,0.76831382183185
g0147,g0160,0.566684669327362
g0136,ctrl,1.66382551427855
g0084,ctrl,0.979971824246281
g0422,g0301,0.409101893015477
g0062,ctrl,0.0100121447596996
g0040,ctrl,0.0039739672935709
g0229,ctrl,0.627550888429618
g0186,ctrl,1.2794586731935
g0868,ctrl,0.0
g0404,ctrl,0.706706768461359
g0989,ctrl,1.20628040742387
g0422,g0301,0.0162164584287186
