p1,p2,exp
g0495,ctrl,0.0251844399903055
g0261,g0760,0.0013996327738283
g0232,ctrl,0.0
g0083,g0599,1.08788311847247
g0461,ctrl,0.0
g0160,g0495,0.606711935332473
g0276,ctrl,0.0
g0147,g0241,0.0
g0200,g0605,0.0
g0761,g0157,0.00735702092703
g0013,g0495,0.0
g0101,ctrl,0.0
g0422,g0013,0.0
g0927,g0805,0.0
g0873,ctrl,0.0
g0157,ctrl,0.0
g0083,ctrl,0.0161263759907934
g0200,ctrl,0.0074107660829504
g0564,ctrl,0.0
g0400,ctrl,0.0164099615625138
g0698,g0207,0.0085841786204078
g0744,ctrl,0.0
g0232,ctrl,0.0023012915940917
g0924,g0034,0.0
g0707,g0157,0.0
g0262,ctrl,0.0017499142575857
g0534,ctrl,0.0
g0638,ctrl,0.0
g0491,ctrl,0.0
g0261,g0013,0.0037292733609207
g0844,g0957,0.0
g0965,g0655,0.0067382088781867
g0974,g0160,0.0044036304848567
g0852,ctrl,0.0037883926533706
g0852,ctrl,0.0
g0256,ctrl,0.851615688876171
g0787,g0317,0.0
g0534,g0612,0.0
g0022,ctrl,0.0037066054902434
g0160,g0495,0.0002646084515755
g0013,ctrl,0.0036882844422359
g0534,g0612,0.0110995147859795
g0109,ctrl,0.0
g0379,ctrl,0.0057513306312507
g0301,g0139,0.0019173546503643
g0301,g0612,0.002840412252733
g0301,ctrl,0.0129759022726312
g0844,ctrl,0.0
g0301,ctrl,0.0010604061098445
g0422,g0139,0.002224510221514
g0013,ctrl,0.0033807575961966
g0186,g0228,0.0025908152928028
g0422,g0612,0.0163752082334222
g0510,ctrl,0.0064574197848809
g0195,ctrl,0.0
g0927,g0805,0.0025024063492422
g0109,g0787,0.957848689738835
g0852,ctrl,0.890661697888753
g0147,ctrl,0.0146876630556069
g0698,g0697,0.0
g0787,g0655,0.0015806518802489
g0301,g0751,0.008105176289757
g0200,g0605,0.0
g0612,ctrl,0.0
g0317,g0655,0.013566847464055
g0186,g0868,0.0047909784573853
g0698,g0062,0.0086427865014858
g0844,ctrl,0.0
g0671,ctrl,0.594292189587476
g0083,g0633,0.0
g0787,g0655,0.0
g0256,ctrl,0.008512650415136
g0698,g0207,0.0
g0927,g0495,0.003814665789345
g0301,g0139,0.0004064818513001
g0564,ctrl,0.0
g0200,ctrl,0.0
g0301,g0751,0.0
g0698,g0207,0.0045823475507635
g0186,g0868,0.0
g0417,ctrl,0.0007479189345341
g0965,g0655,0.0108632163462438
g0534,g0612,0.0148748021062572
g0285,ctrl,0.0077380404738189
g0109,ctrl,0.0
g0262,ctrl,0.0
g0805,g0780,0.008462581242699
g0085,ctrl,0.0
g0232,ctrl,0.0
g0147,ctrl,0.0
g0241,ctrl,0.0012617698271025
g0147,g0241,0.0065380126777247
g0698,g0207,0.0
g0200,ctrl,0.003466168301124
g0083,g0633,0.0087576713148292
g0262,ctrl,0.0
g0698,g0207,0.0043213721112645
g0681,ctrl,0.0036565764856194
g0256,ctrl,0.0170742728253339
g0371,ctrl,0.0002345618315314
g0784,ctrl,0.0
g0691,g0631,0.0004551255473456
g0787,ctrl,0.9731710116287
g0805,g0013,0.0
g0034,ctrl,0.0173177824905831
g0379,ctrl,0.0186178457424832
g0285,ctrl,0.011682567098781
g0261,g0160,1.05590047763843
g0922,g0061,0.0
g0195,ctrl,0.0070886175244302
g0564,ctrl,0.624738988729474
g0520,g0257,0.0
g0696,ctrl,0.0
g0422,ctrl,0.0
g0927,g0805,0.0044613827778825
g0022,g0228,0.0122771427258976
g0552,ctrl,0.0
g0417,ctrl,0.0
g0261,ctrl,0.0016497192966749
g0564,ctrl,0.0007168926860672
g0773,g0379,0.0008731736470285
g0761,g0707,0.0
g0160,g0241,0.795537307735396
g0109,ctrl,0.0036665407756012
g0379,ctrl,0.0
g0186,g0216,0.0
g0301,g0744,0.0
g0761,g0157,0.0063911819226598
g0884,ctrl,0.0
g0744,ctrl,0.0112860954380625
g0612,ctrl,0.0006801811666899
g0261,ctrl,0.0
g0638,ctrl,0.0064502141369376
g0880,ctrl,0.0
g0681,g0751,0.381994398299542
g0147,g0160,0.004005109703942
g0844,g0957,0.0070596002671072
g0927,g0780,0.0
g0751,ctrl,0.0
g0957,ctrl,0.396565600584689
g0510,ctrl,0.0
g0276,ctrl,0.546375920367931
g0965,ctrl,0.0
g0761,g0157,0.0016745956289853
g0417,ctrl,0.0102866378782696
g0835,ctrl,0.0
g0422,g0139,0.434986362191024
g0927,g0852,0.0012064677993377
g0696,ctrl,0.0008916103384645
g0345,ctrl,0.0113378447671529
g0520,g0257,0.0
g0200,ctrl,0.0
g0927,ctrl,0.0027260408442984
g0852,g0422,0.0044339367483315
g0927,g0805,0.758785337879185
g0345,g0552,0.0045588141188026
g0022,g0228,0.0001173205163444
g0186,g0228,0.0056408878578768
g0852,g0034,0.0088703495431039
g0136,ctrl,0.0114469598098241
g0022,g0228,0.0
g0013,g0495,0.0
g0957,ctrl,0.0034571296169101
g0037,g0186,0.0179484602738283
g0805,g0780,0.006600876281076
g0062,ctrl,0.0
g0922,g0061,0.002503425418261
g0671,g0784,0.0
g0200,g0605,0.0035175204677765
g0520,ctrl,0.0
g0520,g0257,0.0019565258853127
g0698,ctrl,0.0143352341805506
g0691,g0631,0.0019546601379251
g0691,ctrl,0.0063235072070361
g0852,ctrl,0.0
g0698,g0207,0.0120070758388992
g0927,g0780,0.0
g0974,g0160,0.0123746553365144
g0773,g0379,0.021895936442718
g0974,g0160,0.0
g0631,ctrl,0.0
g0304,ctrl,0.64566191799769
g0974,g0160,0.0
g0301,g0612,0.0041893963681852
g0422,g0139,0.013651711564906
g0085,ctrl,0.0
g0852,ctrl,0.0007169482299246
g0787,ctrl,0.0
g0698,g0697,0.0039236550512412
g0843,ctrl,0.0
g0261,ctrl,0.0006277609910824
g0040,ctrl,0.0
g0843,ctrl,0.0025173087990951
g0844,g0957,0.0093044636530643
g0037,ctrl,0.0
g0085,ctrl,0.0075071051093836
g0136,ctrl,0.0064770149576205
g0228,g0827,0.0
g0013,g0139,0.0111042427754298
g0228,g0827,0.0029445465982431
g0422,g0301,0.007712132872627
g0261,g0760,0.0
g0827,ctrl,0.0
g0805,ctrl,0.665650535671875
g0773,g0261,0.966702927860349
g0262,ctrl,0.0039996073492083
g0534,ctrl,0.0084525719519493
g0520,g0257,0.0086951771092093
g0835,ctrl,0.0
g0422,g0013,0.0
g0927,g0827,0.0
g0805,ctrl,0.0
g0147,g0160,0.0144943748658135
g0136,ctrl,0.0
g0084,ctrl,0.281920305346502
g0422,g0301,0.0043706533426608
g0062,ctrl,0.0
g0040,ctrl,0.0
g0229,ctrl,0.0
g0186,ctrl,0.0133072566264815
g0868,ctrl,0.0
g0404,ctrl,0.0
g0989,ctrl,0.0097849280665719
g0422,g0301,0.0236082144644547
g0422,g0612,0.0
g0317,ctrl,0.0
g0787,g0317,0.0069518756707558
g0216,ctrl,0.0163172663685004
g0805,g0013,0.0053140261880711
g0040,ctrl,0.0
g0671,ctrl,0.0
g0079,ctrl,0.0155752417933571
g0681,ctrl,0.0032497317224132
g0852,ctrl,0.0084052461848689
g0261,g0760,0.505431368952826
g0633,ctrl,0.618407179112991
g0552,ctrl,0.0
g0422,g0013,0.0072668963092558
g0257,ctrl,0.0
g0784,ctrl,0.0
g0022,g0228,0.0088548733711703
g0087,ctrl,0.0
g0084,ctrl,0.0
g0880,g0744,0.0
g0698,g0062,0.0
g0780,ctrl,0.0
g0147,ctrl,0.0
g0599,ctrl,0.0
g0631,ctrl,0.0026671354350694
g0022,ctrl,0.0035592251608728
g0461,ctrl,0.0105351953809676
g0927,g0495,0.0130281787579724
g0061,ctrl,0.0229536002972201
g0109,g0787,0.0
g0631,ctrl,0.0
g0062,ctrl,0.0037493133551008
g0979,ctrl,0.0
g0780,ctrl,0.0037643934282856
g0927,g0852,0.0
