p1,p2,exp
g0495,ctrl,0.0
g0261,g0760,1.07309282096562
g0232,ctrl,0.0087158985551421
g0083,g0599,1.08221210192326
g0461,ctrl,0.01234361456138
g0160,g0495,0.0
g0276,ctrl,0.0
g0147,g0241,0.0
g0200,g0605,0.0
g0761,g0157,0.0
g0013,g0495,0.0023259860495396
g0101,ctrl,0.005944287481151
g0422,g0013,0.003661261798621
g0927,g0805,0.0
g0873,ctrl,0.0177962897934529
g0157,ctrl,0.0
g0083,ctrl,0.0026898567672885
g0200,ctrl,1.39265311339901
g0564,ctrl,0.0
g0400,ctrl,0.0011990186732555
g0698,g0207,0.0
g0744,ctrl,0.0088731912014757
g0232,ctrl,0.0
g0924,g0034,0.0
g0707,g0157,0.0043398599149092
g0262,ctrl,0.015395645240056
g0534,ctrl,0.601869788261635
g0638,ctrl,0.0053830585924519
g0491,ctrl,0.5704122380228
g0261,g0013,0.666721682602148
g0844,g0957,0.0093834499072203
g0965,g0655,0.0034003519517421
g0974,g0160,0.370381259198221
g0852,ctrl,0.00011449802423
g0852,ctrl,0.0126284546409908
g0256,ctrl,0.0
g0787,g0317,0.0080443360353406
g0534,g0612,0.0107944223992838
g0022,ctrl,0.0048099307798649
g0160,g0495,0.0
g0013,ctrl,0.536851757592227
g0534,g0612,0.0
g0109,ctrl,0.0106121316203988
g0379,ctrl,0.0003872336359816
g0301,g0139,0.0
g0301,g0612,0.0002710107105872
g0301,ctrl,0.0
g0844,ctrl,0.426588025288533
g0301,ctrl,0.0
g0422,g0139,0.0015570248585136
g0013,ctrl,0.0
g0186,g0228,0.0
g0422,g0612,0.0
g0510,ctrl,0.0352193194794691
g0195,ctrl,0.017406469644074
g0927,g0805,0.537866285079916
g0109,g0787,0.0053086190809397
g0852,ctrl,0.0094407429150333
g0147,ctrl,0.50956977197618
g0698,g0697,0.0128769596087457
g0787,g0655,0.0031164125837221
g0301,g0751,0.0122148189642884
g0200,g0605,0.585383276986505
g0612,ctrl,0.0
g0317,g0655,0.0067128539091012
g0186,g0868,0.471351621448103
g0698,g0062,0.0
g0844,ctrl,0.0
g0671,ctrl,0.0
g0083,g0633,0.0
g0787,g0655,0.549826139808717
g0256,ctrl,0.0038925384377035
g0698,g0207,0.404521645654854
g0927,g0495,0.601362424501408
g0301,g0139,1.01418594747525
g0564,ctrl,0.0
g0200,ctrl,0.0085766831861836
g0301,g0751,0.0151574627787919
g0698,g0207,0.0
g0186,g0868,0.0015441853965716
g0417,ctrl,0.597561721839682
g0965,g0655,0.0
g0534,g0612,0.497372842925573
g0285,ctrl,0.0014713715164882
g0109,ctrl,0.0
g0262,ctrl,0.0069155508087925
g0805,g0780,0.0
g0085,ctrl,0.020097947087442
g0232,ctrl,0.0043924766381544
g0147,ctrl,0.0136406773279888
g0241,ctrl,0.447961217873147
g0147,g0241,0.0
g0698,g0207,0.0135309103854821
g0200,ctrl,0.750539436884263
g0083,g0633,0.707686335105166
g0262,ctrl,0.0094902090055165
g0698,g0207,0.0112401150205153
g0681,ctrl,0.0010659042473708
g0256,ctrl,0.0
g0371,ctrl,0.0008350744704082
g0784,ctrl,0.0058413868041816
g0691,g0631,0.0
g0787,ctrl,0.0051121521884604
g0805,g0013,0.0034339590541353
g0034,ctrl,0.0151617876209719
g0379,ctrl,0.0
g0285,ctrl,0.0102791703844729
g0261,g0160,0.0
g0922,g0061,0.459980976196773
g0195,ctrl,0.0001043855448702
g0564,ctrl,0.0
g0520,g0257,0.462141945939251
g0696,ctrl,0.0
g0422,ctrl,0.401262488816155
g0927,g0805,0.0191826562048754
g0022,g0228,0.0
g0552,ctrl,0.896156337157924
g0417,ctrl,0.0084068364470365
g0261,ctrl,0.0049245170623339
g0564,ctrl,0.0
g0773,g0379,0.0
g0761,g0707,0.0
g0160,g0241,0.0015616600169195
g0109,ctrl,0.0142693247801546
g0379,ctrl,0.0
g0186,g0216,0.0
g0301,g0744,0.0070777951811417
g0761,g0157,0.0
g0884,ctrl,0.0
g0744,ctrl,0.421279256397558
g0612,ctrl,0.0
g0261,ctrl,0.0223537676911991
g0638,ctrl,0.0
g0880,ctrl,0.0060967482350596
g0681,g0751,0.019379425801132
g0147,g0160,0.0097576248018407
g0844,g0957,0.0096892262524613
g0927,g0780,0.0078189727142285
g0751,ctrl,0.0029607550461986
g0957,ctrl,0.404303197014151
g0510,ctrl,0.0
g0276,ctrl,0.0
g0965,ctrl,0.0
g0761,g0157,0.0003561246606069
g0417,ctrl,0.0082350930931373
g0835,ctrl,0.0
g0422,g0139,0.0016919646114364
g0927,g0852,0.0062947846553837
g0696,ctrl,0.0013776999391791
g0345,ctrl,0.0
g0520,g0257,0.0
g0200,ctrl,0.0
g0927,ctrl,0.0
g0852,g0422,0.0
g0927,g0805,0.0
g0345,g0552,0.0
g0022,g0228,0.0
g0186,g0228,0.407861413485953
g0852,g0034,0.017042794693973
g0136,ctrl,0.0029662517826858
g0022,g0228,0.0
g0013,g0495,0.0
g0957,ctrl,0.0
g0037,g0186,0.0056276029402314
g0805,g0780,0.0
g0062,ctrl,0.0125344311915862
g0922,g0061,0.0032288982771453
g0671,g0784,0.0044139361311991
g0200,g0605,0.0
g0520,ctrl,0.0
g0520,g0257,5.25463183892307e-05
g0698,ctrl,0.0
g0691,g0631,0.0073251019191286
g0691,ctrl,0.447385069086968
g0852,ctrl,0.0
g0698,g0207,0.0
g0927,g0780,0.0171786826845353
g0974,g0160,0.0140139861328028
g0773,g0379,0.0174879338141795
g0974,g0160,0.0024856018096942
g0631,ctrl,0.0
g0304,ctrl,0.0
g0974,g0160,0.0
g0301,g0612,0.0039149968129912
g0422,g0139,0.0
g0085,ctrl,0.0
g0852,ctrl,0.0
g0787,ctrl,0.0052385587209156
g0698,g0697,0.0
g0843,ctrl,0.0
g0261,ctrl,0.0
g0040,ctrl,0.418958727514816
g0843,ctrl,0.497436476912406
g0844,g0957,0.0207267643598292
g0037,ctrl,0.0
g0085,ctrl,0.007975411283315
g0136,ctrl,0.0
g0228,g0827,0.0025624865557692
g0013,g0139,0.0
g0228,g0827,0.0
g0422,g0301,0.0
g0261,g0760,0.0120316343824825
g0827,ctrl,0.0104816614908563
g0805,ctrl,0.0
g0773,g0261,0.007238829133716
g0262,ctrl,0.0037425491453832
g0534,ctrl,0.0250229149420048
g0520,g0257,0.0038780436323639
g0835,ctrl,0.0
g0422,g0013,0.556606011452542
g0927,g0827,0.0183512155637784
g0805,ctrl,0.0
g0147,g0160,0.0031854496320969
g0136,ctrl,0.0
g0084,ctrl,0.0093368360890955
g0422,g0301,0.0090535953901521
g0062,ctrl,0.007454080399159
g0040,ctrl,0.699432950657909
g0229,ctrl,0.0
g0186,ctrl,0.0
g0868,ctrl,0.0
g0404,ctrl,0.0018934952890444
g0989,ctrl,0.576493252768286
g0422,g0301,0.008030708594794
g0422,g0612,0.0
g0317,ctrl,0.0230290898044604
g0787,g0317,0.0030447385833484
g0216,ctrl,0.0214484751667798
g0805,g0013,0.0110664861283507
g0040,ctrl,0.0
g0671,ctrl,0.0150262566936771
g0079,ctrl,0.0126379321294949
g0681,ctrl,0.0
g0852,ctrl,1.22731345122125
g0261,g0760,0.0070436699325458
g0633,ctrl,0.0
g0552,ctrl,0.0117386381699307
g0422,g0013,0.0055467123287428
g0257,ctrl,0.0
g0784,ctrl,0.0106111549119384
g0022,g0228,0.543729929821447
g0087,ctrl,0.0
g0084,ctrl,0.0
g0880,g0744,0.0
g0698,g0062,0.0
g0780,ctrl,0.0106169986885844
g0147,ctrl,0.0020472048582196
g0599,ctrl,0.0054369129318962
g0631,ctrl,0.0
g0022,ctrl,0.0073332869529279
g0461,ctrl,0.0
g0927,g0495,0.0
g0061,ctrl,0.0
g0109,g0787,0.0
g0631,ctrl,0.0045541265511388
g0062,ctrl,0.0
g0979,ctrl,0.010259074008936
g0780,ctrl,0.0
g0927,g0852,0.0
g0605,ctrl,0.0094748175832065
g0697,ctrl,0.0
g0681,g0751,0.0012647254933295
g0301,g0139,0.0108552971583686
g0787,g0655,0.0
g0087,ctrl,0.0100198302228489
g0109,ctrl,0.0158148043273534
g0787,g0317,0.0012474375607559
g0691,g0631,0.0058305850749887
g0458,ctrl,0.644304795380355
g0345,g0552,0.0105536524255654
g0924,g0034,0.0017419657187333
g0698,g0062,0.0
g0805,g0062,0.660970889478887
g0924,ctrl,0.0010978864111182
g0422,g0612,0.583282686143179
g0195,ctrl,0.0
g0422,ctrl,0.0146355329505027
g0022,g0228,0.0
g0707,g0157,0.0
g0510,ctrl,0.0
g0843,ctrl,0.47294605677109
g0691,g0631,0.0
g0147,ctrl,0.0
g0844,ctrl,0.0072176943996777
g0534,ctrl,0.0121910886392656
g0109,ctrl,0.0007464932752944
g0681,ctrl,0.004639259975273
g0534,ctrl,0.0
g0200,g0605,0.0
g0304,ctrl,0.0
g0379,ctrl,0.0003764068826687
g0371,ctrl,0.0186488758723854
g0022,g0228,0.0
g0843,ctrl,0.628607087254355
g0495,ctrl,0.0
g0805,g0013,0.0039916764941303
g0698,g0062,0.0009064569244444
g0698,ctrl,0.0
g0160,g0495,0.0
g0631,ctrl,0.0141709956421264
g0095,ctrl,0.0032075937489803
g0691,g0631,0.0159333639567938
g0974,ctrl,0.0
g0216,ctrl,0.0
g0787,g0965,0.663590973880378
g0974,ctrl,0.0
g0076,ctrl,0.0
g0761,g0157,0.68902814822215
g0868,ctrl,0.0016038487079114
g0681,g0751,0.0065480972624043
g0186,ctrl,0.0069801870860033
g0761,g0157,0.0091216421660612
g0761,g0157,0.0
g0638,ctrl,0.0
g0207,ctrl,0.426390153929911
g0880,g0957,0.621411651871632
g0633,ctrl,0.0
g0261,g0013,0.0
g0404,ctrl,0.0
g0422,g0139,0.0069451993167841
g0698,g0062,0.0105745203225788
g0805,g0062,0.0
g0965,ctrl,0.0
g0101,ctrl,0.0017770154627587
g0681,g0160,0.0
g0040,ctrl,0.0
g0304,ctrl,0.0
g0228,ctrl,0.0102152745427081
g0345,ctrl,0.0019379441070274
g0984,ctrl,0.0020530242603043
g0076,ctrl,0.0088287752685292
g0773,g0379,0.0119945695516678
g0207,ctrl,0.0
g0927,g0780,0.0
g0495,ctrl,0.0041017598639437
g0016,ctrl,0.004995865820363
g0915,ctrl,0.0
g0691,g0631,0.767316903963802
g0773,g0261,0.0097497761702894
g0599,ctrl,0.0
g0915,ctrl,0.0014633348567647
g0422,g0301,0.0111105761421307
g0083,g0633,0.0
g0200,g0605,0.753391993338163
g0880,ctrl,0.0070300380101877
g0612,ctrl,0.0
g0534,g0228,0.0096562168800473
g0022,g0784,0.0
g0599,ctrl,0.0
g0087,ctrl,0.425793068948539
g0037,g0186,0.0041539722671241
g0924,ctrl,0.0022619855098311
g0974,g0160,0.0
g0979,ctrl,0.0
g0147,g0160,0.0
g0612,ctrl,0.0
g0599,ctrl,0.0
g0304,ctrl,0.0225206219614335
g0207,ctrl,0.0026538834633748
g0186,g0868,0.0
g0216,ctrl,0.0
g0317,ctrl,0.0
g0989,ctrl,0.0
g0655,ctrl,0.829839375518357
g0228,g0780,0.0
g0261,g0160,0.0025394623387566
g0927,ctrl,0.0
g0852,g0422,0.0004700077121532
g0884,ctrl,0.0101810075772292
g0698,g0062,0.820493587344009
g0707,ctrl,0.0211034302225978
g0147,g0160,0.0069491848305047
g0761,g0707,0.897623794887831
g0671,ctrl,0.371765229560154
g0922,g0061,0.543319639246912
g0843,ctrl,0.0055352894168657
g0232,ctrl,0.0090195970569225
g0195,ctrl,0.0
g0927,g0827,0.0
g0534,ctrl,0.0
g0520,ctrl,0.0023078038117776
g0534,g0612,0.0035302489683527
g0784,ctrl,0.0065911234536278
g0147,g0241,0.0
g0083,g0599,0.0062097951146457
g0965,ctrl,0.0148930677246691
g0466,ctrl,0.0135151404554172
g0698,g0697,0.0
g0924,ctrl,0.673603030077812
g0458,ctrl,0.0131567622944243
g0534,g0228,0.0022623827557188
g0534,g0612,0.002398370931317
g0787,ctrl,0.0
g0261,ctrl,0.0118920830828046
g0458,ctrl,0.0
g0491,ctrl,0.005661713607393
g0186,ctrl,0.0
g0974,g0040,0.0074336437308259
g0139,ctrl,0.0118940612970075
g0022,ctrl,0.0
g0843,ctrl,0.0
g0147,ctrl,0.0
