p1,p2,exp
g0495,ctrl,0.001929580712468
g0261,g0760,0.004380092729457
g0232,ctrl,0.0
g0083,g0599,0.0
g0461,ctrl,0.443674176558876
g0160,g0495,0.0023733570562774
g0276,ctrl,0.0034241275769033
g0147,g0241,0.0004509510430326
g0200,g0605,0.0
g0761,g0157,0.621337094432543
g0013,g0495,0.964312258710639
g0101,ctrl,0.0
g0422,g0013,0.516755753293224
g0927,g0805,0.0
g0873,ctrl,0.394482397898021
g0157,ctrl,0.0060227616039593
g0083,ctrl,0.0041940071454238
g0200,ctrl,0.0197137799756219
g0564,ctrl,0.0
g0400,ctrl,0.554250338502467
g0698,g0207,0.001322000822221
g0744,ctrl,0.0081566073501462
g0232,ctrl,0.955566233698219
g0924,g0034,0.0
g0707,g0157,0.0
g0262,ctrl,0.0
g0534,ctrl,0.0024920882830505
g0638,ctrl,0.674651774759691
g0491,ctrl,0.582615926613941
g0261,g0013,0.28215632065647
g0844,g0957,0.0
g0965,g0655,0.0007775990534335
g0974,g0160,0.0
g0852,ctrl,0.570626370378278
g0852,ctrl,0.0121535726934094
g0256,ctrl,0.0140927191402359
g0787,g0317,0.0089473380151667
g0534,g0612,0.638276179895412
g0022,ctrl,0.0054694637351215
g0160,g0495,0.0
g0013,ctrl,0.0
g0534,g0612,0.0004458650759596
g0109,ctrl,0.0
g0379,ctrl,0.0
g0301,g0139,0.0
g0301,g0612,0.485488633219265
g0301,ctrl,0.0055218387913969
g0844,ctrl,0.412069473581476
g0301,ctrl,0.0
g0422,g0139,0.559880961165337
g0013,ctrl,0.0
g0186,g0228,0.659372064698746
g0422,g0612,0.0
g0510,ctrl,0.0
g0195,ctrl,0.0057744524325458
g0927,g0805,0.547210682931567
g0109,g0787,0.604705124400694
g0852,ctrl,0.0026447531508313
g0147,ctrl,0.002215853790185
g0698,g0697,0.002486931933262
g0787,g0655,0.0013613012506006
g0301,g0751,0.560240706017212
g0200,g0605,0.578091082618945
g0612,ctrl,0.0
g0317,g0655,0.620279268188741
g0186,g0868,0.0020233194782355
g0698,g0062,0.0012267200432377
g0844,ctrl,0.0
g0671,ctrl,0.0106771283826235
g0083,g0633,0.0074975782023448
g0787,g0655,0.557549919055601
g0256,ctrl,0.0049522625399435
g0698,g0207,0.0
g0927,g0495,0.0033024998562046
g0301,g0139,0.0
g0564,ctrl,0.716083400232863
g0200,ctrl,0.0
g0301,g0751,0.0
g0698,g0207,0.0
g0186,g0868,0.0008333050194847
g0417,ctrl,0.0
g0965,g0655,0.0043823647618661
g0534,g0612,0.522417194881087
g0285,ctrl,0.35006976772932
g0109,ctrl,0.740245127446719
g0262,ctrl,0.0035189443967899
g0805,g0780,0.512951310951779
g0085,ctrl,0.0
g0232,ctrl,0.0003923635680536
g0147,ctrl,0.0068695758551194
g0241,ctrl,0.756491556197673
g0147,g0241,0.0161176214926901
g0698,g0207,0.473089289500367
g0200,ctrl,0.0027840885343896
g0083,g0633,0.0028592913225761
g0262,ctrl,0.669459853279131
g0698,g0207,0.428790866922212
g0681,ctrl,0.0
g0256,ctrl,0.0128761788139714
g0371,ctrl,0.0
g0784,ctrl,0.581725887932163
g0691,g0631,0.0
g0787,ctrl,0.0
g0805,g0013,0.0
g0034,ctrl,0.0010178596970041
g0379,ctrl,0.0039657345992937
g0285,ctrl,0.0104243250447011
g0261,g0160,0.0056248171963393
g0922,g0061,0.0191712582035621
g0195,ctrl,0.005156674503189
g0564,ctrl,0.0
g0520,g0257,0.487352458207962
g0696,ctrl,0.0093833436962121
g0422,ctrl,0.395038639530126
g0927,g0805,0.0187526060015114
g0022,g0228,0.0078281180943865
g0552,ctrl,0.004680094532672
g0417,ctrl,0.0038575186576783
g0261,ctrl,0.0074721590652128
g0564,ctrl,0.0249545329136332
g0773,g0379,0.0077050521547615
g0761,g0707,0.587189995773176
g0160,g0241,0.0
g0109,ctrl,0.0
g0379,ctrl,0.0
g0186,g0216,0.593443261706846
g0301,g0744,1.03519859094077
g0761,g0157,0.0
g0884,ctrl,0.0
