p1,p2,exp
g0495,ctrl,0.0133494995035653
g0261,g0760,0.0
g0232,ctrl,0.784453421707262
g0083,g0599,0.0
g0461,ctrl,0.758207768854745
g0160,g0495,0.0059797944822779
g0276,ctrl,0.817072997973623
g0147,g0241,0.0129532354310528
g0200,g0605,1.38133048183497
g0761,g0157,0.0081602529323628
g0013,g0495,0.587359417106865
g0101,ctrl,0.0
g0422,g0013,1.29233457682685
g0927,g0805,0.712433346998765
g0873,ctrl,0.695198064084141
g0157,ctrl,1.39984269019478
g0083,ctrl,0.824398701531225
g0200,ctrl,0.0
g0564,ctrl,0.0
g0400,ctrl,0.545243581083983
g0698,g0207,0.767782471743977
g0744,ctrl,1.07717678407211
g0232,ctrl,0.0
g0924,g0034,0.0077655790679936
g0707,g0157,0.855932653381607
g0262,ctrl,0.0050950643120914
g0534,ctrl,0.0121098068325026
g0638,ctrl,1.32772043764847
g0491,ctrl,0.0
g0261,g0013,0.490068159764728
g0844,g0957,0.0
g0965,g0655,0.0052738823736058
g0974,g0160,1.00587182332349
g0852,ctrl,1.71230447918852
g0852,ctrl,0.439572584865893
g0256,ctrl,1.11257925521034
g0787,g0317,1.03071986287033
g0534,g0612,0.0
g0022,ctrl,0.0007600013023238
g0160,g0495,1.16576357913373
g0013,ctrl,0.524036063534195
g0534,g0612,0.633824067923963
g0109,ctrl,0.703265993343593
g0379,ctrl,0.938758134262651
g0301,g0139,1.0274624643948
g0301,g0612,0.461406644601463
g0301,ctrl,0.0
g0844,ctrl,0.0089272676366447
g0301,ctrl,0.0013474568045627
g0422,g0139,0.0025949509713083
g0013,ctrl,0.0
g0186,g0228,0.377646213119557
g0422,g0612,1.00925573831557
g0510,ctrl,0.0057429721136985
g0195,ctrl,1.29012539098528
g0927,g0805,0.0142106175113235
g0109,g0787,0.95454130314576
g0852,ctrl,0.0158537477259423
g0147,ctrl,0.806405566367822
g0698,g0697,1.17511071145087
g0787,g0655,0.887759593861358
g0301,g0751,0.912945935540936
g0200,g0605,1.44872773959847
