p1,p2,exp
g0495,ctrl,2.34773673300535
g0261,g0760,2.53559106725192
g0232,ctrl,2.01447539244502
g0083,g0599,3.26942002847963
g0461,ctrl,2.96087479492957
g0160,g0495,2.80778517919956
g0276,ctrl,2.37319794588328
g0147,g0241,3.05776114864032
g0200,g0605,2.6271868834119
g0761,g0157,2.40022813503162
g0013,g0495,2.63865703198046
g0101,ctrl,2.29912795819339
g0422,g0013,2.87615452144658
g0927,g0805,3.04634148130608
g0873,ctrl,2.84211066449123
g0157,ctrl,2.96857986578772
g0083,ctrl,2.93143141173448
g0200,ctrl,3.26500678521132
g0564,ctrl,0.0
g0400,ctrl,2.66470916885478
g0698,g0207,2.00083448380758
g0744,ctrl,2.97135553494602
g0232,ctrl,2.57598625311158
g0924,g0034,3.09093347263904
g0707,g0157,2.75639715749569
g0262,ctrl,1.88476899937802
g0534,ctrl,2.90722680636675
g0638,ctrl,1.34247571124816
g0491,ctrl,2.98826189387033
g0261,g0013,2.70676023642409
g0844,g0957,2.71642095578897
g0965,g0655,2.71764708259833
g0974,g0160,2.84435821480198
g0852,ctrl,1.39040691234883
g0852,ctrl,2.76178182506409
g0256,ctrl,2.366603024072
g0787,g0317,2.70266820718287
g0534,g0612,2.65132753328685
g0022,ctrl,3.00244480580246
g0160,g0495,2.50206032531097
g0013,ctrl,2.66891488068105
g0534,g0612,2.80056508751507
g0109,ctrl,2.63392503936584
g0379,ctrl,2.1600466687263
g0301,g0139,2.80208801304108
g0301,g0612,2.96434112852389
g0301,ctrl,2.99155211742563
g0844,ctrl,2.47495320542153
g0301,ctrl,2.80048745047673
g0422,g0139,3.14792246657472
g0013,ctrl,3.11227447437077
g0186,g0228,2.73925007164105
g0422,g0612,2.68720812764131
g0510,ctrl,3.79989457201258
g0195,ctrl,2.69236721856643
g0927,g0805,3.11964854443938
g0109,g0787,2.80398728085445
g0852,ctrl,2.819626652318
g0147,ctrl,1.05462968572185
g0698,g0697,2.87892348595946
g0787,g0655,2.71643318693007
g0301,g0751,2.35506599361144
g0200,g0605,2.57616779847743
g0612,ctrl,2.49478483838508
g0317,g0655,2.80964036007378
g0186,g0868,3.10538090319875
g0698,g0062,2.95429385158202
g0844,ctrl,2.57508233278954
g0671,ctrl,2.8472947964858
g0083,g0633,2.24099661761755
g0787,g0655,2.28444645424953
g0256,ctrl,2.8458187696342
g0698,g0207,2.58901039979339
g0927,g0495,2.69681175413667
g0301,g0139,3.16410193203471
g0564,ctrl,2.21361275910482
g0200,ctrl,2.54986769252217
g0301,g0751,2.78864619825235
g0698,g0207,2.96556143135852
g0186,g0868,2.82136474130507
g0417,ctrl,2.53523518485659
g0965,g0655,2.64782394584251
g0534,g0612,2.87479262582569
g0285,ctrl,2.58247150768297
g0109,ctrl,2.58712207478351
g0262,ctrl,3.06437620169178
g0805,g0780,2.48550404207237
g0085,ctrl,2.74321013353457
g0232,ctrl,2.4985597868868
g0147,ctrl,2.80752183699435
g0241,ctrl,2.43274808969697
g0147,g0241,2.62682595188418
g0698,g0207,2.24365208247555
g0200,ctrl,2.81329825466579
g0083,g0633,2.52185454522592
g0262,ctrl,3.02162273623064
g0698,g0207,2.52624563700181
g0681,ctrl,2.54557308869669
g0256,ctrl,2.71769592275236
g0371,ctrl,2.6698974456153
g0784,ctrl,2.19917007391871
g0691,g0631,2.08174559567963
g0787,ctrl,2.64217173714618
g0805,g0013,2.78905779517664
g0034,ctrl,2.92716106087849
g0379,ctrl,2.43315560521914
g0285,ctrl,2.99852633818864
g0261,g0160,2.78166794785747
g0922,g0061,2.87751339578007
g0195,ctrl,3.38626815790148
g0564,ctrl,2.51422954910424
g0520,g0257,2.05102076789442
g0696,ctrl,2.65686743271855
g0422,ctrl,2.79478803541056
g0927,g0805,2.2929742051622
g0022,g0228,2.84891328480983
g0552,ctrl,2.94400906027942
g0417,ctrl,2.36905908655966
g0261,ctrl,2.59497768259106
g0564,ctrl,2.92261776026728
g0773,g0379,1.92847507473991
g0761,g0707,2.84974820760388
g0160,g0241,1.76731398360191
g0109,ctrl,2.5174577403717
g0379,ctrl,2.0941494358727
g0186,g0216,2.53367030471148
g0301,g0744,3.26092249829334
g0761,g0157,2.85932577938324
g0884,ctrl,2.89068882113349
g0744,ctrl,2.85743023018704
g0612,ctrl,2.56980904556531
g0261,ctrl,3.14817950384224
g0638,ctrl,1.1212002988619
g0880,ctrl,2.72141681693435
g0681,g0751,2.40424806961652
g0147,g0160,2.93051244022101
g0844,g0957,3.15433996134565
g0927,g0780,2.94468251534412
g0751,ctrl,2.91393285054869
g0957,ctrl,2.62866764715518
g0510,ctrl,3.17663990509178
g0276,ctrl,2.38249987346332
g0965,ctrl,2.16877549896398
g0761,g0157,2.85357048147461
g0417,ctrl,2.93200467105429
g0835,ctrl,2.9459046959108
g0422,g0139,3.32190331301994
g0927,g0852,2.73224646279085
g0696,ctrl,3.20805623327529
g0345,ctrl,2.85298570030466
g0520,g0257,2.15973303067898
g0200,ctrl,2.81660063128314
g0927,ctrl,2.82352483560477
g0852,g0422,3.36009664233147
g0927,g0805,2.81026082913171
g0345,g0552,2.75125053358988
g0022,g0228,2.84346369162565
g0186,g0228,3.16164949154659
g0852,g0034,2.19014083331471
g0136,ctrl,2.99697905145508
g0022,g0228,2.32167449858859
g0013,g0495,2.93099090062379
g0957,ctrl,3.03791123880053
g0037,g0186,2.22280711050307
g0805,g0780,2.93275799918216
g0062,ctrl,2.19640097775959
g0922,g0061,2.60497128594326
g0671,g0784,3.01276719740837
g0200,g0605,2.12259626907999
g0520,ctrl,2.36842224215384
g0520,g0257,2.68063837974912
g0698,ctrl,2.6576354392435
g0691,g0631,2.33302151696148
g0691,ctrl,2.75604886246132
g0852,ctrl,2.23693999114749
g0698,g0207,2.55686387747981
g0927,g0780,2.61387880691702
g0974,g0160,2.51578782501021
g0773,g0379,2.62778594865466
g0974,g0160,2.81643741507907
g0631,ctrl,2.75848557084439
g0304,ctrl,0.644898032046212
g0974,g0160,2.59593546024019
g0301,g0612,2.29626212169551
g0422,g0139,2.66743537814479
g0085,ctrl,2.69706481350052
g0852,ctrl,2.99645673956601
g0787,ctrl,1.91172053235834
g0698,g0697,2.69664635649846
g0843,ctrl,2.75615677977433
g0261,ctrl,1.84546214411916
g0040,ctrl,2.71097990763494
g0843,ctrl,2.55912690931373
g0844,g0957,2.48865007159364
g0037,ctrl,2.9167342498221
g0085,ctrl,2.61221881731818
g0136,ctrl,3.014742692892
g0228,g0827,2.37789217709688
g0013,g0139,3.30820028908642
g0228,g0827,2.31021183100551
g0422,g0301,2.76204016188353
g0261,g0760,2.95927076590641
g0827,ctrl,2.38938600521059
g0805,ctrl,3.3716450231406
g0773,g0261,2.48942127005892
g0262,ctrl,2.39884032362448
g0534,ctrl,2.44503331637201
g0520,g0257,2.76142417746384
g0835,ctrl,2.61581057951405
g0422,g0013,3.10116956742389
g0927,g0827,2.9655047708867
g0805,ctrl,2.08593009496414
g0147,g0160,2.91377307073155
g0136,ctrl,2.2852902770816
g0084,ctrl,2.7029585512901
g0422,g0301,2.9093618837592
g0062,ctrl,3.16417220645979
g0040,ctrl,2.19532703205315
g0229,ctrl,1.94497947449593
g0186,ctrl,3.06788066362631
g0868,ctrl,3.23208906399287
g0404,ctrl,2.57425311811991
g0989,ctrl,3.04453575419524
g0422,g0301,2.57145956256395
g0422,g0612,2.19593834708847
g0317,ctrl,2.68703394056925
g0787,g0317,2.69823455327286
g0216,ctrl,2.68000115473341
g0805,g0013,3.12143189474471
g0040,ctrl,2.91891545706175
g0671,ctrl,2.48654055171609
g0079,ctrl,2.22126264478835
g0681,ctrl,2.64022475363013
g0852,ctrl,2.35480801583227
g0261,g0760,2.9163363623112
g0633,ctrl,2.86314640924324
g0552,ctrl,2.78056636701409
g0422,g0013,2.90621599969287
g0257,ctrl,3.46910711230924
g0784,ctrl,2.56386112930778
g0022,g0228,2.89436284930622
g0087,ctrl,2.72041915795657
g0084,ctrl,2.77470421643142
g0880,g0744,2.9183603937439
g0698,g0062,2.60099597038519
g0780,ctrl,2.50563762062761
g0147,ctrl,2.9914647827023
g0599,ctrl,2.04980420921968
g0631,ctrl,2.64842315469597
g0022,ctrl,2.90302212935301
g0461,ctrl,3.30333851431634
g0927,g0495,2.80317682670081
g0061,ctrl,2.73527711172234
g0109,g0787,2.89420288584757
g0631,ctrl,2.77422452958537
g0062,ctrl,3.2156929510791
g0979,ctrl,2.56443766932453
g0780,ctrl,2.80205254522909
g0927,g0852,3.07625759293656
g0605,ctrl,2.99815383382177
g0697,ctrl,2.39884628719365
g0681,g0751,2.15017736799978
g0301,g0139,2.89280558511386
g0787,g0655,2.62416242415668
g0087,ctrl,1.95376074835807
g0109,ctrl,2.37800285160468
g0787,g0317,2.78514907433237
g0691,g0631,2.78916030723718
g0458,ctrl,1.98675509619816
g0345,g0552,2.73225091978903
g0924,g0034,2.44688634923968
g0698,g0062,2.39172002628896
g0805,g0062,2.4155868427453
g0924,ctrl,2.27232585073494
g0422,g0612,2.99799797074187
g0195,ctrl,2.94252199250726
g0422,ctrl,3.22402575186074
g0022,g0228,2.95654488882651
g0707,g0157,2.59486974465098
g0510,ctrl,2.8069190114715
g0843,ctrl,2.71423074465925
