p1,p2,exp
g0495,ctrl,0.0167841707006239
g0261,g0760,0.0
g0232,ctrl,0.0
g0083,g0599,0.0
g0461,ctrl,0.0
g0160,g0495,0.0
g0276,ctrl,0.0091662281908039
g0147,g0241,0.0
g0200,g0605,0.0072686456147427
g0761,g0157,0.0
g0013,g0495,0.0220315961263732
g0101,ctrl,0.0022774749626727
g0422,g0013,0.0040057499917309
g0927,g0805,0.0
g0873,ctrl,0.0
g0157,ctrl,0.0
g0083,ctrl,0.0
g0200,ctrl,0.0
g0564,ctrl,0.000110834088029
g0400,ctrl,0.0195767740720324
g0698,g0207,0.0
g0744,ctrl,0.0
g0232,ctrl,0.0
g0924,g0034,0.0144590814070255
g0707,g0157,0.0
g0262,ctrl,0.0
g0534,ctrl,0.621486858580477
g0638,ctrl,0.0009836511873691
g0491,ctrl,0.0
g0261,g0013,0.0
g0844,g0957,0.0056629027665366
g0965,g0655,0.0078146999360218
g0974,g0160,0.0076858554945655
g0852,ctrl,0.565819502582132
g0852,ctrl,0.0
g0256,ctrl,0.0
g0787,g0317,0.0005504302934283
g0534,g0612,0.0
g0022,ctrl,0.0
g0160,g0495,0.0
g0013,ctrl,0.530050031998892
g0534,g0612,0.0052446490281556
g0109,ctrl,0.0160188509322942
g0379,ctrl,0.0
g0301,g0139,0.0
g0301,g0612,0.0
g0301,ctrl,0.0
g0844,ctrl,0.0
g0301,ctrl,0.006054390473023
g0422,g0139,0.0105094376725453
g0013,ctrl,0.391915781448146
g0186,g0228,0.0
g0422,g0612,0.7914165918277
g0510,ctrl,0.0
g0195,ctrl,0.0
g0927,g0805,0.0
g0109,g0787,0.0040893994251145
g0852,ctrl,0.011866073297375
g0147,ctrl,1.25003308370042
g0698,g0697,0.0
g0787,g0655,0.0003491490735683
g0301,g0751,0.0
g0200,g0605,0.0
g0612,ctrl,0.0118040358624253
g0317,g0655,0.0186286454389854
g0186,g0868,0.0116832324617031
g0698,g0062,0.0
g0844,ctrl,0.003375253858443
g0671,ctrl,0.0
g0083,g0633,0.0048366948624137
g0787,g0655,0.0060609656646601
g0256,ctrl,0.0013333951393471
g0698,g0207,0.0022673361204391
g0927,g0495,0.0
g0301,g0139,0.0186661195656694
g0564,ctrl,0.0158419506610921
g0200,ctrl,0.0
g0301,g0751,0.0
g0698,g0207,0.0037928075276789
g0186,g0868,0.0116206046736024
g0417,ctrl,0.000871243389691
g0965,g0655,0.0027566304995386
g0534,g0612,0.0117062157510922
g0285,ctrl,0.002274295613374
g0109,ctrl,0.0
g0262,ctrl,0.009287556605439
g0805,g0780,0.0
g0085,ctrl,0.0
g0232,ctrl,0.0006221886138863
g0147,ctrl,0.011997737006101
g0241,ctrl,0.0
g0147,g0241,0.0
g0698,g0207,0.0325524694488681
g0200,ctrl,0.0043810687636163
g0083,g0633,0.0
g0262,ctrl,0.0
g0698,g0207,0.0091619904204657
g0681,ctrl,0.0076940377571702
g0256,ctrl,0.0
g0371,ctrl,0.0279220408687975
g0784,ctrl,0.569751727820377
g0691,g0631,0.0
g0787,ctrl,0.0046522853495428
g0805,g0013,0.689044144567996
g0034,ctrl,0.0
g0379,ctrl,0.0
g0285,ctrl,0.449968194036178
g0261,g0160,0.0
g0922,g0061,0.0
g0195,ctrl,0.0
g0564,ctrl,0.0
g0520,g0257,0.0
g0696,ctrl,0.0099182247099454
g0422,ctrl,0.0
g0927,g0805,0.514964603562333
g0022,g0228,0.0147380813434618
g0552,ctrl,0.0
g0417,ctrl,0.0
g0261,ctrl,0.0
g0564,ctrl,0.0011182335875701
g0773,g0379,0.0102887539752379
g0761,g0707,0.0
g0160,g0241,0.012346895164281
g0109,ctrl,0.0213628359322936
g0379,ctrl,0.627388982404189
g0186,g0216,0.614267196635129
g0301,g0744,0.0
g0761,g0157,0.0
g0884,ctrl,0.0067762550533605
g0744,ctrl,0.431684218591689
g0612,ctrl,0.0111981961686887
g0261,ctrl,0.0020145171371522
g0638,ctrl,0.708306394748557
g0880,ctrl,0.0
g0681,g0751,0.006918195311611
g0147,g0160,0.0
g0844,g0957,0.0
g0927,g0780,0.0
