p1,p2,exp
g0495,ctrl,0.699674121354355
g0261,g0760,0.0
g0232,ctrl,0.436786936443742
g0083,g0599,0.0
g0461,ctrl,0.0131112691401613
g0160,g0495,0.0
g0276,ctrl,0.0
g0147,g0241,0.0
g0200,g0605,0.0
g0761,g0157,0.0
g0013,g0495,0.0
g0101,ctrl,0.0084362241749481
g0422,g0013,0.0
g0927,g0805,0.699461664727028
g0873,ctrl,0.0
g0157,ctrl,0.0057863896797106
g0083,ctrl,0.0005158736534772
g0200,ctrl,0.0
g0564,ctrl,0.0
g0400,ctrl,0.0069654164471769
g0698,g0207,0.0
g0744,ctrl,0.0
g0232,ctrl,0.0031829638360886
g0924,g0034,0.0
g0707,g0157,0.0
g0262,ctrl,0.0
g0534,ctrl,0.0087498347162295
g0638,ctrl,0.0126758883296879
g0491,ctrl,0.0009531915729513
g0261,g0013,0.291708580089134
g0844,g0957,0.0
g0965,g0655,0.462792696223794
g0974,g0160,0.350982311238066
g0852,ctrl,0.0
g0852,ctrl,0.0
g0256,ctrl,0.0093180253223247
g0787,g0317,0.0164021986169894
g0534,g0612,0.0036642759408641
g0022,ctrl,0.0033415379206041
g0160,g0495,0.0
g0013,ctrl,0.0075704950107181
g0534,g0612,0.0
g0109,ctrl,0.0
g0379,ctrl,0.0035116972522929
g0301,g0139,0.0
g0301,g0612,0.0
g0301,ctrl,0.0040269664683786
g0844,ctrl,0.0050872966922177
g0301,ctrl,0.0
g0422,g0139,0.561035299741605
g0013,ctrl,0.0
g0186,g0228,0.0
g0422,g0612,0.0036551032016961
g0510,ctrl,0.0
g0195,ctrl,0.0045010077160333
g0927,g0805,0.0
g0109,g0787,0.0016322647958891
g0852,ctrl,0.0
g0147,ctrl,0.0
g0698,g0697,0.446238604411327
g0787,g0655,0.0
g0301,g0751,0.0
g0200,g0605,0.0
g0612,ctrl,0.0015414507190302
g0317,g0655,0.0143269741739685
g0186,g0868,0.46911901866925
g0698,g0062,0.0
g0844,ctrl,0.0
g0671,ctrl,0.0140055998406542
g0083,g0633,0.0093059549810642
g0787,g0655,0.0025331353650669
g0256,ctrl,0.0095719214996515
g0698,g0207,0.425025023490832
g0927,g0495,0.984347198043513
g0301,g0139,0.0289474942725278
g0564,ctrl,0.0095310736990624
g0200,ctrl,0.0
g0301,g0751,0.0
g0698,g0207,0.0041327209317902
g0186,g0868,1.23624828420898
g0417,ctrl,0.622743000801079
g0965,g0655,0.0041417702974005
g0534,g0612,0.505892030047666
g0285,ctrl,0.0
g0109,ctrl,0.0030352701180684
g0262,ctrl,0.0074202870517072
g0805,g0780,0.0
g0085,ctrl,0.0
g0232,ctrl,0.0036458169275803
g0147,ctrl,0.0
g0241,ctrl,0.464224846033477
g0147,g0241,0.0122620601073909
g0698,g0207,0.0099176885000547
g0200,ctrl,0.748390444239567
g0083,g0633,0.0
g0262,ctrl,0.0
g0698,g0207,0.0052532667173827
g0681,ctrl,0.0018141247773601
g0256,ctrl,0.0
g0371,ctrl,0.0
g0784,ctrl,0.0060803096586149
g0691,g0631,0.0008893786641145
g0787,ctrl,0.0
g0805,g0013,0.0006365352097828
g0034,ctrl,0.496011632712734
g0379,ctrl,0.721765899166857
g0285,ctrl,0.0138836445106046
g0261,g0160,0.000672750647251
g0922,g0061,0.0
g0195,ctrl,0.0
g0564,ctrl,0.0
g0520,g0257,0.0094496953324526
g0696,ctrl,0.0
g0422,ctrl,0.0
g0927,g0805,0.0093018525537181
g0022,g0228,0.0029040083094514
g0552,ctrl,0.0015111242688226
g0417,ctrl,0.0
g0261,ctrl,0.0091550438536933
g0564,ctrl,0.0086350216257882
g0773,g0379,0.784236520375799
g0761,g0707,0.0099032644023406
g0160,g0241,0.0
g0109,ctrl,0.0050222382362933
g0379,ctrl,0.0136710262390803
g0186,g0216,0.0012901236719287
g0301,g0744,0.0
g0761,g0157,0.0159960508511455
g0884,ctrl,0.0068019337401781
g0744,ctrl,0.0
g0612,ctrl,0.0023848736215306
g0261,ctrl,0.0
g0638,ctrl,0.0170336501180179
g0880,ctrl,0.0
g0681,g0751,0.0
g0147,g0160,0.0104714487343876
g0844,g0957,0.0
g0927,g0780,0.0
g0751,ctrl,0.0
g0957,ctrl,0.0
g0510,ctrl,0.606972439406366
g0276,ctrl,0.568383230318242
g0965,ctrl,0.0
g0761,g0157,0.0265655480168614
g0417,ctrl,0.0
g0835,ctrl,0.0
g0422,g0139,0.0046285281574593
g0927,g0852,0.0125092788937052
g0696,ctrl,0.0
g0345,ctrl,0.0
g0520,g0257,0.385013195980843
g0200,ctrl,0.0164188956704086
g0927,ctrl,0.0029219841117718
g0852,g0422,0.0
g0927,g0805,0.0
g0345,g0552,0.0
g0022,g0228,0.016513428376532
g0186,g0228,0.004286038995155
g0852,g0034,0.607812903805786
g0136,ctrl,0.0
g0022,g0228,0.0003904183324347
g0013,g0495,0.0
g0957,ctrl,0.422338573078584
g0037,g0186,0.0
g0805,g0780,0.0018443575996407
g0062,ctrl,0.006352620863857
g0922,g0061,0.0
g0671,g0784,0.0089355228734977
g0200,g0605,0.0035726526540801
g0520,ctrl,0.0026570446517951
g0520,g0257,0.0
g0698,ctrl,0.0050699319367264
