p1,p2,exp
g0495,ctrl,4.65623262191292
g0261,g0760,4.22940960558827
g0232,ctrl,4.57451497419641
g0083,g0599,4.17301136866929
g0461,ctrl,4.60899142406463
g0160,g0495,4.76813881872251
g0276,ctrl,4.3559437047817
g0147,g0241,4.43951395936679
g0200,g0605,4.54814474492969
g0761,g0157,4.55140581314865
g0013,g0495,4.62182210134336
g0101,ctrl,4.97463983063391
g0422,g0013,4.8671769148444
g0927,g0805,4.81172895895061
g0873,ctrl,4.76198367865009
g0157,ctrl,4.94253499642043
g0083,ctrl,4.41514581263008
g0200,ctrl,4.65889750239146
g0564,ctrl,3.85841459993159
g0400,ctrl,4.74654214125243
g0698,g0207,4.45160893244487
g0744,ctrl,4.80456976824926
g0232,ctrl,4.70626930311941
g0924,g0034,4.6045812208828
g0707,g0157,4.7660793723129
g0262,ctrl,4.31907276996106
g0534,ctrl,4.84062342371368
g0638,ctrl,4.30984105291284
g0491,ctrl,4.68203974940456
g0261,g0013,4.65195335126697
g0844,g0957,4.65682813930914
g0965,g0655,4.50508373779956
g0974,g0160,4.62450287197776
g0852,ctrl,4.05916677658738
g0852,ctrl,4.70574012380769
g0256,ctrl,4.80295183517252
g0787,g0317,4.88218672168077
g0534,g0612,4.75340985244419
g0022,ctrl,4.63791723881706
g0160,g0495,4.75728792189203
g0013,ctrl,4.40170992964673
g0534,g0612,4.63605847939401
g0109,ctrl,4.62936049220177
g0379,ctrl,4.00275811687063
g0301,g0139,4.53146532196149
g0301,g0612,4.84969933095883
g0301,ctrl,4.64477911988108
g0844,ctrl,4.53388638202042
g0301,ctrl,4.34675654462329
g0422,g0139,4.76103843298414
g0013,ctrl,4.52018898821919
g0186,g0228,4.48615346174867
g0422,g0612,4.67224165689516
g0510,ctrl,4.97477581082589
g0195,ctrl,4.67542260395172
g0927,g0805,4.67576301331251
g0109,g0787,4.82680746782795
g0852,ctrl,4.88167636909056
g0147,ctrl,3.8287248609046
g0698,g0697,4.61393446571295
g0787,g0655,4.71813266800653
g0301,g0751,4.76341743703047
g0200,g0605,4.34404031670276
g0612,ctrl,4.3491776106418
g0317,g0655,4.85254826649201
g0186,g0868,4.8647285852593
g0698,g0062,4.66297917839519
g0844,ctrl,4.71265420094321
g0671,ctrl,4.57198001389236
g0083,g0633,4.32737050653556
g0787,g0655,4.5946921905738
g0256,ctrl,4.70236593428699
g0698,g0207,4.54414791914272
g0927,g0495,4.46506977513014
g0301,g0139,4.69660519584664
g0564,ctrl,4.1877336039092
g0200,ctrl,4.41416969152326
g0301,g0751,4.94254658723281
g0698,g0207,4.69803859326188
g0186,g0868,4.49270725316268
g0417,ctrl,4.7984522330255
g0965,g0655,4.81657325695796
g0534,g0612,4.92153529547914
g0285,ctrl,4.59931060156486
g0109,ctrl,4.72104303860014
g0262,ctrl,4.80861285195832
g0805,g0780,4.69942167472837
g0085,ctrl,4.45766816719649
g0232,ctrl,4.98681887318679
g0147,ctrl,4.7512070437496
g0241,ctrl,4.3333764887686
g0147,g0241,4.355960804251
g0698,g0207,4.3369025859444
g0200,ctrl,4.42470525516793
g0083,g0633,3.77164536561661
g0262,ctrl,4.89690047998775
g0698,g0207,4.1478446039019
g0681,ctrl,4.83578462443014
g0256,ctrl,4.89082475581952
g0371,ctrl,4.55844228116466
g0784,ctrl,3.98759581111816
g0691,g0631,4.59567309419311
g0787,ctrl,3.98046540644656
g0805,g0013,4.76613871570679
g0034,ctrl,4.76933423240887
g0379,ctrl,4.47336889632464
g0285,ctrl,4.69082824586425
g0261,g0160,4.70812961718576
g0922,g0061,4.56377261781164
g0195,ctrl,5.14586633141793
g0564,ctrl,4.41605404562029
g0520,g0257,4.65267191570278
g0696,ctrl,4.42354427858836
g0422,ctrl,4.65095923443102
g0927,g0805,4.38939856549744
g0022,g0228,4.77350948204418
g0552,ctrl,4.67721857730075
g0417,ctrl,4.76388331189212
g0261,ctrl,4.81629532804888
g0564,ctrl,4.42080072256929
g0773,g0379,3.94121322990039
g0761,g0707,4.74885224513735
