p1,p2,exp
g0495,ctrl,3.82175458952629
g0261,g0760,3.31361520260344
g0232,ctrl,3.83004478510288
g0083,g0599,3.53402439949698
g0461,ctrl,3.68065719231873
g0160,g0495,4.06626068283725
g0276,ctrl,3.23445278653984
g0147,g0241,3.32949622994534
g0200,g0605,3.89476407414607
g0761,g0157,3.5944477334509
g0013,g0495,3.56876475719047
g0101,ctrl,3.87140291447882
g0422,g0013,3.95824368322516
g0927,g0805,3.75278620578894
g0873,ctrl,3.83794193565897
g0157,ctrl,3.74249476958851
g0083,ctrl,3.52429836919745
g0200,ctrl,3.36380359617376
g0564,ctrl,3.27852725506915
g0400,ctrl,3.87813383367169
g0698,g0207,3.38958809060407
g0744,ctrl,3.64125889572701
g0232,ctrl,3.91316490714466
g0924,g0034,3.81584009387484
g0707,g0157,3.7329827722569
g0262,ctrl,3.55237005870312
g0534,ctrl,3.48936824131614
g0638,ctrl,3.39545645818755
g0491,ctrl,3.54297186228185
g0261,g0013,3.58020699000156
g0844,g0957,3.38539522512366
g0965,g0655,3.67134042008512
g0974,g0160,3.66146213060677
g0852,ctrl,3.14789893156984
g0852,ctrl,3.96656222920695
g0256,ctrl,3.81451788622853
g0787,g0317,3.6175070882767
g0534,g0612,3.60791754120134
g0022,ctrl,3.78597020236077
g0160,g0495,3.52338085662723
g0013,ctrl,3.80574679192998
g0534,g0612,3.63287385479257
g0109,ctrl,3.77926701183756
g0379,ctrl,3.59246406914511
g0301,g0139,3.77411456015391
g0301,g0612,3.75836227794906
g0301,ctrl,3.42048218780188
g0844,ctrl,3.54920559577014
g0301,ctrl,3.23287123777747
g0422,g0139,3.77049012262696
g0013,ctrl,3.74898514747047
g0186,g0228,3.73631869424839
g0422,g0612,3.78790576894535
g0510,ctrl,4.0571668565396
g0195,ctrl,3.45280090652916
g0927,g0805,4.08344094147541
g0109,g0787,3.55659743059769
g0852,ctrl,3.94400674743817
g0147,ctrl,3.44202585563407
g0698,g0697,3.38962197482063
g0787,g0655,3.61490090227483
g0301,g0751,3.85281336110638
g0200,g0605,3.48899256669452
g0612,ctrl,3.7031312244251
g0317,g0655,3.78483175107804
g0186,g0868,3.61090301130666
g0698,g0062,3.66198083601483
g0844,ctrl,3.66810862414272
g0671,ctrl,3.46985338641677
g0083,g0633,3.56367978689917
g0787,g0655,3.62948293270451
g0256,ctrl,3.72029017335503
g0698,g0207,3.73474468538103
g0927,g0495,3.50315282679665
g0301,g0139,3.76201673232813
g0564,ctrl,3.52106867927853
g0200,ctrl,3.55729175456687
g0301,g0751,4.12661572095789
g0698,g0207,3.80035080606257
g0186,g0868,4.19923615973668
g0417,ctrl,3.71685843700247
g0965,g0655,3.96509041293224
g0534,g0612,3.64493584232703
g0285,ctrl,3.78384042342817
g0109,ctrl,3.65813846246585
g0262,ctrl,3.75291591619209
g0805,g0780,3.0335636383281
g0085,ctrl,3.17803907778578
g0232,ctrl,3.86231626588045
g0147,ctrl,3.72396913875436
g0241,ctrl,3.82404739323332
g0147,g0241,3.23195193275818
