p1,p2,exp
g0495,ctrl,2.44686517971386
g0261,g0760,1.06952169290284
g0232,ctrl,2.00406013773316
g0083,g0599,1.9209904450596
g0461,ctrl,2.19878796142741
g0160,g0495,0.974223548211985
g0276,ctrl,2.20176246996447
g0147,g0241,1.20261001202263
g0200,g0605,1.91485123355896
g0761,g0157,1.79481568568534
g0013,g0495,2.5776034465197
g0101,ctrl,2.06624020679271
g0422,g0013,2.18334472451134
g0927,g0805,2.22010448267552
g0873,ctrl,2.22588203129643
g0157,ctrl,1.93569962855582
g0083,ctrl,1.74684411267371
g0200,ctrl,2.28846434183785
g0564,ctrl,0.0
g0400,ctrl,2.29045653443155
g0698,g0207,2.5749946820727
g0744,ctrl,2.29889974809985
g0232,ctrl,1.60381355403788
g0924,g0034,1.19719656882367
g0707,g0157,1.64376744588481
g0262,ctrl,2.32406677282937
g0534,ctrl,2.32010696568688
g0638,ctrl,2.24755479692881
g0491,ctrl,2.26775344686957
g0261,g0013,1.7281652916762
g0844,g0957,0.0
g0965,g0655,1.93845920765185
g0974,g0160,2.18127863410215
g0852,ctrl,2.2980384144149
g0852,ctrl,2.63119731661305
g0256,ctrl,1.30610850469601
g0787,g0317,2.12329007021592
g0534,g0612,1.69064183948717
g0022,ctrl,1.66465426712939
g0160,g0495,2.03287639221245
g0013,ctrl,1.97054777889226
g0534,g0612,1.67293862005385
g0109,ctrl,1.10959590701675
g0379,ctrl,1.71272745448819
g0301,g0139,2.31079961007211
g0301,g0612,1.75203085551406
g0301,ctrl,2.25685497465943
g0844,ctrl,1.70783526602217
g0301,ctrl,2.3159001804435
g0422,g0139,1.42953452722169
g0013,ctrl,2.64738103907462
g0186,g0228,2.66172791085562
g0422,g0612,2.28607242451222
g0510,ctrl,2.30945487675304
g0195,ctrl,2.29608608008705
g0927,g0805,1.80478448685637
g0109,g0787,1.23926178594899
g0852,ctrl,1.3815626207921
g0147,ctrl,1.55725376077535
g0698,g0697,2.49630412568911
g0787,g0655,1.87719282269371
g0301,g0751,1.8179384646475
g0200,g0605,1.77175827574563
g0612,ctrl,2.29990436285098
g0317,g0655,2.11881997228441
g0186,g0868,2.23728706659042
g0698,g0062,1.36378816427816
g0844,ctrl,0.0
g0671,ctrl,1.97242650799784
g0083,g0633,1.72791905189416
g0787,g0655,2.11925774726988
g0256,ctrl,2.35034191450929
g0698,g0207,2.22271026521212
g0927,g0495,2.56736335460348
g0301,g0139,1.50708251040659
g0564,ctrl,2.22961480918008
g0200,ctrl,2.00504350720641
g0301,g0751,1.0761254413429
g0698,g0207,2.25489574859349
g0186,g0868,2.10998339950618
g0417,ctrl,2.67430067529788
g0965,g0655,1.99071376391821
g0534,g0612,1.46365493563992
g0285,ctrl,1.93333349690915
g0109,ctrl,1.93882748483147
g0262,ctrl,1.53312498121683
g0805,g0780,2.54611420707482
g0085,ctrl,2.10025397681381
g0232,ctrl,2.38692779811135
g0147,ctrl,2.13046587373322
g0241,ctrl,1.71914100528292
g0147,g0241,1.27086977446701
g0698,g0207,2.66563092134398
g0200,ctrl,1.69156460942562
g0083,g0633,1.10414062469273
g0262,ctrl,1.89212740121685
g0698,g0207,2.53766635814699
g0681,ctrl,2.06608004548466
g0256,ctrl,2.13080164601803
g0371,ctrl,2.54018405215817
g0784,ctrl,1.99621168109325
g0691,g0631,2.08846445599142
g0787,ctrl,0.970238983832708
g0805,g0013,1.5731198779524
g0034,ctrl,2.24923960605151
g0379,ctrl,2.2594053104612
g0285,ctrl,1.91966955074315
g0261,g0160,2.13127987719042
g0922,g0061,2.31378164003984
g0195,ctrl,2.06802728721102
g0564,ctrl,2.29170666711035
g0520,g0257,1.66619739157941
g0696,ctrl,2.03409083576115
g0422,ctrl,1.47821429335874
g0927,g0805,2.41884648659033
g0022,g0228,2.36247989694656
g0552,ctrl,2.10599504030102
g0417,ctrl,1.93053964645316
g0261,ctrl,1.93427867660953
g0564,ctrl,2.16308895657689
g0773,g0379,2.235560203543
g0761,g0707,2.00905735828337
g0160,g0241,1.77756644159197
g0109,ctrl,1.55824912674198
g0379,ctrl,1.9621481493833
g0186,g0216,2.12488724599644
g0301,g0744,1.52368368319498
g0761,g0157,1.78811617835262
g0884,ctrl,2.33139261384782
g0744,ctrl,1.91408895528782
g0612,ctrl,2.81906766732141
g0261,ctrl,1.30500759960784
g0638,ctrl,1.81750628459263
g0880,ctrl,1.88642405241992
g0681,g0751,2.06649660680311
g0147,g0160,1.59727071454048
g0844,g0957,1.5460208111008
g0927,g0780,2.56613080115515
g0751,ctrl,1.80139638540994
g0957,ctrl,2.11296155957649
g0510,ctrl,1.49008696013634
g0276,ctrl,2.45468604361272
g0965,ctrl,2.40809146190099
g0761,g0157,1.71454630019315
g0417,ctrl,1.19077703254221
g0835,ctrl,1.87110310132379
g0422,g0139,2.49604196086919
g0927,g0852,1.51436287129584
g0696,ctrl,2.38436373181442
g0345,ctrl,2.23827074690129
g0520,g0257,1.99873611486047
g0200,ctrl,1.34696317435286
g0927,ctrl,1.852220375139
g0852,g0422,1.9238574315096
g0927,g0805,2.05772450092179
g0345,g0552,2.08552518867088
g0022,g0228,1.76294261995793
g0186,g0228,1.69783897226219
g0852,g0034,0.611115816018518
g0136,ctrl,2.40176755337811
g0022,g0228,2.32147505397269
g0013,g0495,2.11561224373382
g0957,ctrl,1.72350673121104
g0037,g0186,2.09742085952251
g0805,g0780,1.84021949735651
g0062,ctrl,1.71559725821537
g0922,g0061,2.49137779290633
g0671,g0784,1.48404875087006
g0200,g0605,1.95871522548611
g0520,ctrl,1.7728697846794
